Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Willian Pacho,ec ECU,DF,21.0,33.0,0,10,2,20.0,0.3,0.06,0.0,0.0,16.3,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
Kevin Trapp,de GER,GK,33.0,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Robin Koch,de GER,DF,27.0,30.4,2,24,5,20.8,0.79,0.16,0.08,0.4,11.3,0,0,0,3.1,3.1,0.13,-1.1,-1.1,Matches
Tuta,br BRA,DF,24.0,28.9,1,18,7,38.9,0.62,0.24,0.06,0.14,12.7,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Omar Marmoush,eg EGY,"FW,MF",24.0,25.6,12,77,31,40.3,3.01,1.21,0.13,0.32,17.6,5,2,2,11.6,10.1,0.13,0.4,-0.1,Matches
Junior Dina Ebimbe,fr FRA,"MF,DF",22.0,21.7,5,52,15,28.8,2.39,0.69,0.1,0.33,15.1,0,0,0,5.0,5.0,0.1,0.0,0.0,Matches
Ellyes Skhiri,tn TUN,MF,28.0,24.1,2,18,8,44.4,0.75,0.33,0.11,0.25,16.7,0,0,0,2.3,2.3,0.13,-0.3,-0.3,Matches
Ansgar Knauff,de GER,"MF,DF",21.0,23.4,7,37,13,35.1,1.58,0.55,0.19,0.54,14.4,0,0,0,5.7,5.7,0.15,1.3,1.3,Matches
Mario Götze,de GER,MF,31.0,23.0,3,13,6,46.2,0.57,0.26,0.23,0.5,14.2,0,0,0,2.9,2.9,0.26,0.1,0.1,Matches
Fares Chaïbi,dz ALG,"MF,FW",20.0,21.2,2,40,14,35.0,1.88,0.66,0.05,0.14,19.1,6,0,0,3.1,3.1,0.08,-1.1,-1.1,Matches
Hugo Larsson,se SWE,MF,19.0,21.0,2,10,4,40.0,0.48,0.19,0.2,0.5,19.9,0,0,0,1.3,1.3,0.13,0.7,0.7,Matches
Aurélio Buta,pt POR,"DF,MF",26.0,19.4,1,13,4,30.8,0.67,0.21,0.08,0.25,21.3,0,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Philipp Max,de GER,DF,29.0,15.0,1,8,2,25.0,0.53,0.13,0.13,0.5,24.2,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Niels Nkounkou,fr FRA,"DF,MF",22.0,14.5,3,22,7,31.8,1.51,0.48,0.14,0.43,21.7,0,0,0,1.3,1.3,0.06,1.7,1.7,Matches
Hugo Ekitike,fr FRA,FW,21.0,8.0,4,30,9,30.0,3.77,1.13,0.13,0.44,14.1,0,0,0,2.4,2.4,0.08,1.6,1.6,Matches
Sasa Kalajdzic,at AUT,FW,26.0,3.6,0,2,1,50.0,0.55,0.28,0.0,0.0,13.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Donny van de Beek,nl NED,"MF,FW",26.0,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,11.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Hrvoje Smolčić,hr CRO,DF,22.0,3.9,1,3,1,33.3,0.78,0.26,0.33,1.0,15.5,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches
Jessic Ngankam,de GER,FW,23.0,3.1,0,7,4,57.1,2.25,1.29,0.0,0.0,16.5,0,0,1,1.5,0.7,0.1,-1.5,-0.7,Matches
Makoto Hasebe,jp JPN,"DF,MF",39.0,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jens Grahl,de GER,GK,34.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Randal Kolo Muani,fr FRA,FW,24.0,1.7,1,5,1,20.0,2.94,0.59,0.2,1.0,8.0,0,0,0,1.3,1.3,0.26,-0.3,-0.3,Matches
Kristijan Jakić,hr CRO,"MF,FW",26.0,2.2,0,1,0,0.0,0.45,0.0,0.0,0.0,24.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Jean Mattéo Bahoya,fr FRA,"MF,FW",18.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Paxten Aaronson,us USA,MF,19.0,1.1,0,2,2,100.0,1.78,1.78,0.0,0.0,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Nnamdi Collins,de GER,DF,19.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jesper Lindstrøm,dk DEN,FW,23.0,0.9,0,1,0,0.0,1.08,0.0,0.0,0.0,11.1,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
Sebastian Rode,de GER,MF,32.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jens Petter Hauge,no NOR,"MF,FW",23.0,1.6,0,1,0,0.0,0.61,0.0,0.0,0.0,17.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Nacho Ferri,es ESP,"FW,MF",18.0,0.8,1,5,2,40.0,6.08,2.43,0.2,0.5,16.4,0,0,0,1.2,1.2,0.24,-0.2,-0.2,Matches
Elias Baum,de GER,"DF,MF",17.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Timothy Chandler,us USA,"MF,DF",33.0,0.2,0,2,1,50.0,10.0,5.0,0.0,0.0,17.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Christopher Lenz,de GER,DF,28.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Marko Mladenović,rs SRB,MF,18.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.3,34.0,48,402,139,34.6,11.82,4.09,0.11,0.33,16.4,11,2,3,46.2,44.4,0.11,1.8,1.6,0
Opponent Total,0,0,26.7,34.0,50,408,135,33.1,12.0,3.97,0.1,0.3,17.6,10,9,11,52.1,43.3,0.11,-2.1,-2.3,0
