Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
John Donald,es ESP,"MF,DF",23-296,18.9,867,982,88.3,15854,4335,306,342,89.5,483,518,93.2,63,83,75.9,0,0.2,0.2,-0.2,4,46,2,0,70,Matches
Sergio Carreira,es ESP,"DF,MF",23-252,16.5,970,1148,84.5,16566,4738,441,487,90.6,436,503,86.7,73,113,64.6,1,1.4,1.7,-0.4,19,65,22,9,77,Matches
Óscar Plano,es ESP,"FW,MF",33-131,15.1,442,572,77.3,6925,2120,238,278,85.6,149,187,79.7,35,51,68.6,0,0.9,0.9,-0.9,8,66,9,1,83,Matches
San Román,es ESP,GK,26-343,14.0,317,438,72.4,7762,5825,90,90,100.0,135,138,97.8,84,199,42.2,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Fidel,es ESP,"MF,FW",34-238,10.4,465,642,72.4,7388,2566,257,293,87.7,152,194,78.4,40,108,37.0,2,1.7,2.8,0.3,33,55,28,4,107,Matches
Rodrigo Mendoza,es ESP,MF,19-098,11.3,293,391,74.9,4320,1087,161,195,82.6,105,134,78.4,14,27,51.9,0,1.6,1.6,-1.6,21,26,9,4,34,Matches
José Salinas,es ESP,"DF,MF",23-265,11.0,545,654,83.3,8333,2558,278,301,92.4,235,282,83.3,15,31,48.4,0,0.6,0.9,-0.6,10,41,14,9,50,Matches
Édgar Badía,es ESP,GK,32-130,7.0,207,266,77.8,4904,2952,52,53,98.1,104,105,99.0,50,106,47.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Arnau Puigmal,es ESP,"MF,DF",23-163,6.6,166,239,69.5,2723,710,86,91,94.5,58,81,71.6,15,45,33.3,4,1.4,1.2,2.6,19,8,2,1,9,Matches
Borja Garcés,es ESP,FW,24-320,6.8,82,117,70.1,1057,142,48,67,71.6,25,36,69.4,2,4,50.0,0,0.1,0.2,-0.1,3,3,1,0,7,Matches
Sergio Bermejo,es ESP,"MF,FW",26-309,5.6,225,249,90.4,3433,737,110,116,94.8,85,89,95.5,13,21,61.9,0,0.2,0.5,-0.2,8,25,6,0,31,Matches
Sergio León,es ESP,FW,35-167,5.4,48,64,75.0,636,93,34,41,82.9,7,11,63.6,4,5,80.0,0,0.5,0.3,-0.5,8,3,3,0,7,Matches
Raúl Guti,es ESP,"MF,FW",27-174,4.4,165,203,81.3,3040,917,67,72,93.1,74,83,89.2,20,39,51.3,0,0.1,0.2,-0.1,5,13,3,1,15,Matches
Álex Martín,es ESP,"DF,MF",26-148,3.5,146,199,73.4,2965,1107,41,49,83.7,84,102,82.4,19,40,47.5,0,0.0,0.0,0.0,0,5,0,0,9,Matches
Jhegson Méndez,ec ECU,MF,27-056,3.3,237,263,90.1,3960,1268,104,110,94.5,112,119,94.1,15,20,75.0,0,0.2,0.2,-0.2,1,21,1,0,17,Matches
Diego González,es ESP,DF,29-145,4.6,201,239,84.1,3872,1053,69,77,89.6,106,116,91.4,23,40,57.5,0,0.0,0.0,0.0,1,6,0,0,3,Matches
Nieto,es ESP,"FW,DF",26-084,4.0,64,80,80.0,650,44,43,48,89.6,11,14,78.6,1,1,100.0,0,0.3,0.3,-0.3,8,1,1,0,4,Matches
Lautaro Blanco,ar ARG,"DF,MF",25-123,3.7,103,187,55.1,2041,901,43,61,70.5,38,67,56.7,22,44,50.0,0,0.2,0.4,-0.2,4,8,5,4,14,Matches
Cristian Salvador,es ESP,"MF,DF",29-214,5.0,240,276,87.0,4325,1233,95,109,87.2,118,126,93.7,23,32,71.9,0,0.1,0.1,-0.1,4,16,3,0,23,Matches
Lucas Boyé,ar ARG,FW,28-114,2.4,46,58,79.3,705,155,27,32,84.4,14,18,77.8,3,3,100.0,0,0.7,0.1,-0.7,3,4,3,0,11,Matches
Rafael Nuñez,do DOM,"MF,DF",22-148,2.1,71,94,75.5,903,139,50,55,90.9,17,26,65.4,2,7,28.6,0,0.2,0.3,-0.2,4,4,1,1,4,Matches
Adam Boayar,es ESP,"FW,DF",18-252,2.5,58,66,87.9,824,101,35,36,97.2,20,23,87.0,2,4,50.0,0,0.0,0.0,0.0,1,0,0,0,2,Matches
Pere Milla,es ESP,FW,31-272,0.1,4,5,80.0,55,5,3,3,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Javi Pamies,es ESP,"DF,MF",21-096,0.1,3,4,75.0,43,1,2,2,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
David López,es ESP,"DF,MF",21-139,0.0,0,2,0.0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.8,42.0,18390,22767,80.8,334254,114072,7668,8604,89.1,8238,9407,87.6,1982,3529,56.2,23,36.3,36.9,-13.3,476,1352,379,149,1774,0
Opponent Total,0,0,27.6,42.0,12403,16592,74.8,236767,95273,4904,5823,84.2,5639,6693,84.3,1550,3072,50.5,33,30.0,29.8,3.0,307,959,230,69,1170,0
