Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Nicolás Ezequiel Fernández,ar ARG,"MF,FW",24-162,36.1,1922,16,186,835,941,97,1922,147,66,44.9,73,49.7,1158,7523,3650,128,97,29,82,41,1306,242,Matches
Pedro Bigas,es ESP,DF,33-280,34.8,2939,341,1589,1299,65,33,2939,8,5,62.5,2,25.0,1682,9934,5960,32,15,2,12,2,2028,4,Matches
Tete Morente,es ESP,"MF,DF",27-200,36.0,1962,61,261,685,1038,129,1961,124,55,44.4,60,48.4,1160,7303,3815,128,73,33,65,22,1331,433,Matches
Carlos Clerc,es ESP,DF,32-121,33.5,2685,140,874,1465,372,15,2685,60,35,58.3,20,33.3,1475,8805,4877,78,59,5,21,7,1671,46,Matches
Mario Gaspar,es ESP,"DF,MF",33-210,30.0,1714,127,684,833,206,55,1714,8,6,75.0,2,25.0,897,4228,2166,27,22,3,23,5,1089,50,Matches
Nicolás Castro,ar ARG,MF,23-233,28.6,2053,31,275,1214,591,55,2052,85,45,52.9,37,43.5,1285,7896,3434,62,62,9,51,23,1509,95,Matches
Aleix Febas,es ESP,MF,28-140,28.0,1682,20,318,1030,370,46,1682,106,57,53.8,35,33.0,997,6087,3194,70,46,11,72,37,1197,85,Matches
Mourad El Ghezouani,ma MAR,FW,26-025,24.8,701,37,82,321,301,110,700,18,3,16.7,15,83.3,307,1047,273,9,14,4,66,33,440,82,Matches
Josan,es ESP,DF,34-201,24.0,1776,32,443,892,463,27,1776,66,38,57.6,20,30.3,1055,7732,4036,94,68,8,26,17,1143,100,Matches
Matías Dituro,ar ARG,GK,37-044,21.0,947,639,923,24,0,0,947,0,0,0.0,0,0.0,617,3429,2303,0,0,0,0,1,602,0,Matches
John Donald,es ESP,"MF,DF",23-296,18.9,1176,56,366,745,70,15,1176,10,2,20.0,6,60.0,591,3244,1825,11,6,0,17,6,729,8,Matches
Sergio Carreira,es ESP,"DF,MF",23-252,16.5,1277,49,356,645,283,19,1277,38,17,44.7,17,44.7,732,4644,2401,34,21,2,16,4,820,66,Matches
Óscar Plano,es ESP,"FW,MF",33-131,15.1,744,7,80,415,263,65,743,17,7,41.2,7,41.2,423,2121,1031,27,21,5,41,15,521,74,Matches
San Román,es ESP,GK,26-343,14.0,466,407,466,1,0,0,466,0,0,0.0,0,0.0,286,1292,681,0,0,0,1,0,244,0,Matches
Fidel,es ESP,"MF,FW",34-238,10.4,748,8,84,361,311,40,747,41,22,53.7,18,43.9,486,2713,1410,43,27,6,29,20,570,81,Matches
Rodrigo Mendoza,es ESP,MF,19-098,11.3,562,18,91,261,223,50,562,49,22,44.9,26,53.1,320,1923,893,28,24,9,33,7,361,73,Matches
José Salinas,es ESP,"DF,MF",23-265,11.0,757,22,190,397,178,14,757,19,12,63.2,4,21.1,390,2193,1052,25,20,2,13,11,467,49,Matches
Édgar Badía,es ESP,GK,32-130,7.0,288,228,283,5,0,0,288,0,0,0.0,0,0.0,159,920,564,0,0,0,0,0,147,0,Matches
Arnau Puigmal,es ESP,"MF,DF",23-163,6.6,307,2,31,113,169,21,307,16,6,37.5,10,62.5,170,930,297,6,3,2,17,10,195,66,Matches
Borja Garcés,es ESP,FW,24-320,6.8,185,5,21,88,77,23,185,7,0,0.0,5,71.4,90,429,184,2,7,0,19,7,128,29,Matches
Sergio Bermejo,es ESP,"MF,FW",26-309,5.6,303,5,31,167,109,9,303,15,4,26.7,8,53.3,181,1477,731,19,13,3,4,13,230,23,Matches
Sergio León,es ESP,FW,35-167,5.4,119,7,12,40,67,34,119,6,2,33.3,3,50.0,70,363,139,6,5,6,11,4,87,28,Matches
Raúl Guti,es ESP,"MF,FW",27-174,4.4,245,5,45,152,49,3,245,5,1,20.0,4,80.0,122,634,224,0,3,0,7,3,158,9,Matches
Álex Martín,es ESP,"DF,MF",26-148,3.5,251,18,121,108,23,5,251,2,0,0.0,2,100.0,104,386,181,1,1,1,0,1,118,3,Matches
Jhegson Méndez,ec ECU,MF,27-056,3.3,289,9,53,223,13,0,289,0,0,0.0,0,0.0,165,726,401,4,1,0,2,2,219,0,Matches
Diego González,es ESP,DF,29-145,4.6,281,48,176,96,11,5,281,0,0,0.0,0,0.0,162,883,463,1,0,0,1,1,167,0,Matches
Nieto,es ESP,"FW,DF",26-084,4.0,139,0,5,47,89,25,139,12,4,33.3,7,58.3,76,316,94,3,4,1,24,5,98,22,Matches
Lautaro Blanco,ar ARG,"DF,MF",25-123,3.7,225,6,58,62,107,7,225,6,3,50.0,3,50.0,102,577,315,14,7,1,2,3,117,40,Matches
Cristian Salvador,es ESP,"MF,DF",29-214,5.0,347,17,115,208,28,4,347,9,5,55.6,4,44.4,185,855,408,4,4,0,4,1,223,1,Matches
Lucas Boyé,ar ARG,FW,28-114,2.4,102,4,12,42,48,16,101,13,9,69.2,4,30.8,63,308,120,6,1,3,13,7,79,14,Matches
Rafael Nuñez,do DOM,"MF,DF",22-148,2.1,118,2,16,41,61,9,118,5,3,60.0,2,40.0,69,397,178,7,5,1,7,2,82,21,Matches
Adam Boayar,es ESP,"FW,DF",18-252,2.5,105,4,15,56,35,9,105,6,2,33.3,2,33.3,57,284,62,1,4,1,11,1,70,9,Matches
Pere Milla,es ESP,FW,31-272,0.1,5,0,1,3,1,1,5,0,0,0.0,0,0.0,2,11,7,0,1,0,0,1,4,1,Matches
Javi Pamies,es ESP,"DF,MF",21-096,0.1,7,1,3,4,0,0,7,0,0,0.0,0,0.0,2,10,0,0,0,0,2,0,2,0,Matches
David López,es ESP,"DF,MF",21-139,0.0,2,0,2,0,0,0,2,0,0,0.0,0,0.0,2,6,5,0,0,0,0,0,2,0,Matches
Squad Total,0,0,28.8,42.0,27429,2372,8268,12878,6562,941,27423,898,431,48.0,396,44.1,15642,91626,47374,870,634,147,692,312,18154,1754,0
Opponent Total,0,0,27.6,42.0,21624,2784,7752,9605,4470,670,21622,677,310,45.8,335,49.5,10667,55382,26484,464,387,136,753,314,12300,1158,0
