Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Matías Dituro,ar ARG,GK,37-044,21,21,1890,21.0,24,1.14,71,47,67.6,8,5,8,8,38.1,1,1,0,0,0.0,Matches
San Román,es ESP,GK,26-343,14,14,1260,14.0,13,0.93,46,33,71.7,6,4,4,6,42.9,0,0,0,0,0.0,Matches
Édgar Badía,es ESP,GK,32-130,7,7,630,7.0,9,1.29,33,24,75.8,2,2,3,2,28.6,1,1,0,0,0.0,Matches
Squad Total,0,0,28.8,42,42,3780,42.0,46,1.1,150,104,70.7,16,11,15,16,38.1,2,2,0,0,0.0,0
Opponent Total,0,0,27.6,42,42,3780,42.0,43,1.02,171,130,78.4,15,11,16,13,31.0,6,6,0,0,0.0,0
