Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Nicolás Ezequiel Fernández,ar ARG,"MF,FW",24-162,36.1,150,4.15,98,22,13,9,7,1,9,0.25,4,0,3,1,1,0,Matches
Pedro Bigas,es ESP,DF,33-280,34.8,48,1.38,40,2,1,3,1,1,2,0.06,2,0,0,0,0,0,Matches
Tete Morente,es ESP,"MF,DF",27-200,36.0,127,3.53,101,2,10,7,6,1,6,0.17,4,0,0,1,1,0,Matches
Carlos Clerc,es ESP,DF,32-121,33.5,64,1.91,52,2,5,1,2,2,3,0.09,3,0,0,0,0,0,Matches
Mario Gaspar,es ESP,"DF,MF",33-210,30.0,38,1.27,29,1,1,6,0,1,1,0.03,1,0,0,0,0,0,Matches
Nicolás Castro,ar ARG,MF,23-233,28.6,117,4.09,88,10,4,12,1,2,10,0.35,4,3,1,1,0,1,Matches
Aleix Febas,es ESP,MF,28-140,28.0,82,2.93,66,0,8,2,5,1,3,0.11,3,0,0,0,0,0,Matches
Mourad El Ghezouani,ma MAR,FW,26-025,24.8,39,1.57,28,0,0,7,4,0,5,0.2,1,0,0,2,2,0,Matches
Josan,es ESP,DF,34-201,24.0,89,3.7,67,10,6,2,3,1,6,0.25,6,0,0,0,0,0,Matches
Matías Dituro,ar ARG,GK,37-044,21.0,6,0.29,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
John Donald,es ESP,"MF,DF",23-296,18.9,12,0.63,8,0,0,2,0,2,1,0.05,1,0,0,0,0,0,Matches
Sergio Carreira,es ESP,"DF,MF",23-252,16.5,52,3.15,41,7,3,0,1,0,2,0.12,1,1,0,0,0,0,Matches
Óscar Plano,es ESP,"FW,MF",33-131,15.1,22,1.46,19,0,0,2,1,0,3,0.2,1,0,0,1,1,0,Matches
San Román,es ESP,GK,26-343,14.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fidel,es ESP,"MF,FW",34-238,10.4,70,6.75,54,13,0,2,1,0,4,0.39,3,1,0,0,0,0,Matches
Rodrigo Mendoza,es ESP,MF,19-098,11.3,49,4.34,32,1,7,6,3,0,2,0.18,0,0,0,1,1,0,Matches
José Salinas,es ESP,"DF,MF",23-265,11.0,27,2.46,24,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Édgar Badía,es ESP,GK,32-130,7.0,2,0.29,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arnau Puigmal,es ESP,"MF,DF",23-163,6.6,26,3.95,13,10,0,3,0,0,3,0.46,2,1,0,0,0,0,Matches
Borja Garcés,es ESP,FW,24-320,6.8,6,0.89,4,0,0,2,0,0,2,0.3,1,0,0,1,0,0,Matches
Sergio Bermejo,es ESP,"MF,FW",26-309,5.6,24,4.24,21,2,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Sergio León,es ESP,FW,35-167,5.4,9,1.67,8,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Raúl Guti,es ESP,"MF,FW",27-174,4.4,10,2.29,6,4,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
Álex Martín,es ESP,"DF,MF",26-148,3.5,1,0.28,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jhegson Méndez,ec ECU,MF,27-056,3.3,2,0.6,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego González,es ESP,DF,29-145,4.6,5,1.1,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Nieto,es ESP,"FW,DF",26-084,4.0,13,3.26,11,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Lautaro Blanco,ar ARG,"DF,MF",25-123,3.7,7,1.91,4,2,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Cristian Salvador,es ESP,"MF,DF",29-214,5.0,9,1.82,8,0,0,1,0,0,1,0.2,1,0,0,0,0,0,Matches
Lucas Boyé,ar ARG,FW,28-114,2.4,9,3.8,5,0,1,3,0,0,1,0.42,0,0,0,1,0,0,Matches
Rafael Nuñez,do DOM,"MF,DF",22-148,2.1,7,3.37,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Adam Boayar,es ESP,"FW,DF",18-252,2.5,7,2.76,4,0,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Pere Milla,es ESP,FW,31-272,0.1,1,9.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Javi Pamies,es ESP,"DF,MF",21-096,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
David López,es ESP,"DF,MF",21-139,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.8,42.0,1131,26.93,854,90,62,73,40,12,65,1.55,39,6,4,9,6,1,0
Opponent Total,0,0,27.6,42.0,701,16.69,488,82,35,44,38,14,75,1.79,55,6,4,6,4,0,0
