D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,22:00,La Liga 2,Matchweek 1,Sat,Home,L,0,1,Racing Ferrol,0.6,0.8,56.0,14506,Fidel,4-4-2,Germán Cid Camacho,Match Report,0.0
2023-08-19,17:00,La Liga 2,Matchweek 2,Sat,Away,L,1,2,Eibar,2.0,0.7,52.0,2938,Fidel,3-4-3,Oliver De La Fuente,Match Report,0.0
2023-08-26,21:30,La Liga 2,Matchweek 3,Sat,Home,W,1,0,Villarreal B,2.5,0.7,50.0,13318,Fidel,4-1-4-1,Rafael Sánchez,Match Report,0.0
2023-09-02,21:00,La Liga 2,Matchweek 4,Sat,Home,D,1,1,Racing Sant,1.4,0.9,60.0,13051,Fidel,4-5-1,Álvaro Moreno,Match Report,0.0
2023-09-10,21:00,La Liga 2,Matchweek 5,Sun,Away,D,1,1,Valladolid,0.7,1.6,48.0,16768,Fidel,4-4-2,Alejandro Quintero,Match Report,0.0
2023-09-17,18:30,La Liga 2,Matchweek 6,Sun,Home,W,1,0,Leganés,1.5,0.9,57.0,16154,Fidel,3-4-3◆,José López,Match Report,0.0
2023-09-23,18:30,La Liga 2,Matchweek 7,Sat,Away,L,0,4,Burgos,0.3,2.2,65.0,8753,Fidel,4-3-2-1,Adrián Cordero,Match Report,0.0
2023-09-30,18:30,La Liga 2,Matchweek 8,Sat,Home,D,0,0,Levante,2.0,0.5,53.0,15660,Fidel,4-1-4-1,Raúl González,Match Report,0.0
2023-10-04,21:30,La Liga 2,Matchweek 9,Wed,Away,L,0,2,Sporting Gijón,0.4,1.3,53.0,14916,Fidel,5-4-1,Daniel Trujillo,Match Report,0.0
2023-10-09,19:00,La Liga 2,Matchweek 10,Mon,Home,W,2,1,FC Andorra,2.0,0.4,45.0,15073,Fidel,5-3-2,Jon González,Match Report,0.0
2023-10-15,16:15,La Liga 2,Matchweek 11,Sun,Away,D,1,1,Eldense,0.3,0.8,61.0,4906,Fidel,4-4-2,Dámaso Arcediano,Match Report,0.0
2023-10-22,16:15,La Liga 2,Matchweek 12,Sun,Away,W,1,0,Huesca,0.6,0.2,47.0,5363,Pedro Bigas,3-4-3,Iosu Galech,Match Report,0.0
2023-10-28,21:00,La Liga 2,Matchweek 13,Sat,Home,W,2,1,Tenerife,1.6,0.5,54.0,13745,Pedro Bigas,4-2-3-1,Rubén Ávalos,Match Report,0.0
2023-11-01,18:00,Copa del Rey,First round,Wed,Away,W,2,0,Europa,0.0,0.0,0.0,4032,Édgar Badía,4-2-3-1,Salvador Lax,Match Report,0.0
2023-11-04,21:00,La Liga 2,Matchweek 14,Sat,Away,D,1,1,Albacete,0.6,1.4,44.0,10203,Pedro Bigas,4-2-3-1,Miguel Sesma,Match Report,0.0
2023-11-11,18:30,La Liga 2,Matchweek 15,Sat,Home,W,2,0,Zaragoza,0.8,0.8,51.0,15681,Josan,4-4-2,Adrián Cordero,Match Report,0.0
2023-11-18,21:00,La Liga 2,Matchweek 16,Sat,Away,L,0,2,Espanyol,1.2,1.5,56.0,19617,Josan,4-4-2,Álvaro Moreno,Match Report,0.0
2023-11-26,16:15,La Liga 2,Matchweek 17,Sun,Home,W,2,0,Amorebieta,0.8,0.7,60.0,14042,Pedro Bigas,4-4-2,Dámaso Arcediano,Match Report,0.0
2023-12-03,16:15,La Liga 2,Matchweek 18,Sun,Away,W,2,0,Alcorcón,2.2,0.6,58.0,3545,Pedro Bigas,4-4-2,Oliver De La Fuente,Match Report,0.0
