D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-14,19:00,La Liga 2,Matchweek 1,Mon,Home,W,4,0,Alcorcón,2.4,0.6,38.0,2634,Barbu,4-2-3-1,Miguel González,Match Report,0
2023-08-20,19:30,La Liga 2,Matchweek 2,Sun,Away,L,0,3,Sporting Gijón,0.8,0.6,50.0,18394,Barbu,4-2-3-1,Salvador Lax,Match Report,0
2023-08-27,19:30,La Liga 2,Matchweek 3,Sun,Home,L,0,1,Espanyol,0.1,0.9,51.0,3452,Alvaro Sanz,3-4-3,Saúl Ais,Match Report,0
2023-09-03,21:00,La Liga 2,Matchweek 4,Sun,Away,D,1,1,Huesca,1.5,0.8,64.0,4710,Alvaro Sanz,4-2-3-1,Rubén Ávalos,Match Report,0
2023-09-10,18:30,La Liga 2,Matchweek 5,Sun,Home,W,4,3,FC Andorra,1.7,1.8,27.0,2818,Alvaro Sanz,4-4-2,Iván Caparrós,Match Report,0
2023-09-17,14:00,La Liga 2,Matchweek 6,Sun,Away,L,0,2,Amorebieta,0.9,1.2,58.0,1248,Alvaro Sanz,4-2-3-1,Daniel Trujillo,Match Report,0
2023-09-24,18:30,La Liga 2,Matchweek 7,Sun,Home,L,1,3,Leganés,0.4,1.4,54.0,3040,Alvaro Sanz,4-4-2,Miguel González,Match Report,0
2023-10-01,18:30,La Liga 2,Matchweek 8,Sun,Away,W,1,0,Zaragoza,0.4,1.3,40.0,26127,Barbu,3-5-2,Iosu Galech,Match Report,0
2023-10-05,19:00,La Liga 2,Matchweek 9,Thu,Home,L,1,3,Eibar,1.4,1.9,46.0,3249,Barbu,5-4-1,Andrés Fuentes,Match Report,0
2023-10-08,16:15,La Liga 2,Matchweek 10,Sun,Away,L,2,3,Valladolid,1.6,1.3,30.0,18473,Barbu,5-3-2,Salvador Lax,Match Report,0
2023-10-14,16:15,La Liga 2,Matchweek 11,Sat,Home,D,1,1,Tenerife,1.2,0.4,48.0,2848,Alvaro Sanz,4-2-3-1,Miguel Sesma,Match Report,0
2023-10-21,16:15,La Liga 2,Matchweek 12,Sat,Away,W,3,0,Villarreal B,1.1,0.8,34.0,2045,Alvaro Sanz,4-2-3-1,Jon González,Match Report,0
