Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Rubén,es ESP,DF,23-138,17.7,0,13,1,7.7,0.73,0.06,0.0,0.0,16.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Juan María,es ESP,"DF,MF",23-137,17.2,1,21,8,38.1,1.22,0.46,0.05,0.13,25.1,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
Javi Martón,es ESP,FW,25-046,13.5,4,18,8,44.4,1.33,0.59,0.22,0.5,10.9,0,0,0,4.3,4.3,0.24,-0.3,-0.3,Matches
Pablo Tomeo,es ESP,"MF,DF",24-150,15.7,1,5,2,40.0,0.32,0.13,0.2,0.5,11.4,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches
Barbu,es ESP,DF,23-027,14.5,1,5,2,40.0,0.35,0.14,0.2,0.5,14.4,0,0,0,0.7,0.7,0.15,0.3,0.3,Matches
Mathis Lachuer,fr FRA,MF,23-295,12.8,1,8,4,50.0,0.62,0.31,0.13,0.25,20.0,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Antonino La Gumina,it ITA,FW,28-107,10.2,1,19,7,36.8,1.86,0.69,0.0,0.0,16.0,3,1,1,1.7,0.9,0.05,-0.7,-0.9,Matches
Luis López,es ESP,GK,23-044,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Moreno,es ESP,DF,23-000,6.0,0,2,0,0.0,0.33,0.0,0.0,0.0,27.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Miguel Baeza,es ESP,"MF,FW",24-086,3.6,0,5,1,20.0,1.41,0.28,0.0,0.0,21.1,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
Alan Godoy,es ESP,FW,21-048,4.0,1,13,2,15.4,3.22,0.5,0.08,0.5,21.6,0,0,0,0.9,0.9,0.07,0.1,0.1,Matches
Houboulang Mendes,gw GNB,DF,26-048,2.9,0,1,0,0.0,0.35,0.0,0.0,0.0,32.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Ivan Durdov,hr CRO,FW,23-340,4.3,1,6,2,33.3,1.39,0.46,0.17,0.5,9.1,0,0,0,1.5,1.5,0.25,-0.5,-0.5,Matches
Nikita Iosifov,ru RUS,"FW,MF",23-071,1.9,0,1,1,100.0,0.52,0.52,0.0,0.0,28.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Lauti,uy URU,"FW,MF",23-133,3.5,1,8,5,62.5,2.29,1.43,0.13,0.2,15.2,0,0,0,0.6,0.6,0.08,0.4,0.4,Matches
David Vicente,es ESP,"MF,DF",25-059,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ibrahima Kebe,ml MLI,MF,23-324,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Luna,co COL,"MF,FW",21-045,1.3,0,2,0,0.0,1.59,0.0,0.0,0.0,26.2,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Diogo Verdasca,pt POR,DF,27-239,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ekhiotz Orobio,es ESP,FW,22-047,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Rosales,es ESP,DF,21-053,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,23.6,42.0,46,427,137,32.1,10.17,3.26,0.09,0.28,18.8,11,7,9,46.7,39.8,0.1,-0.7,-0.8,0
Opponent Total,0,0,27.8,42.0,55,567,161,28.4,13.5,3.83,0.09,0.32,18.8,16,3,3,46.3,44.0,0.08,8.7,8.0,0
