Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Pablo Tomeo,es ESP,"MF,DF",24-150,29,1413.0,49.0,37.4,15.7,15,80.0,9,14,15.0,12,1.38,19.0,24.0,-5.0,-0.32,-0.2,15.1,17.7,-2.5,-0.16,-0.27,Matches
Barbu,es ESP,DF,23-027,24,1302.0,54.0,34.4,14.5,14,81.0,9,10,16.0,17,1.17,22.0,27.0,-5.0,-0.35,-0.24,16.5,19.9,-3.4,-0.23,-0.37,Matches
Mathis Lachuer,fr FRA,MF,23-295,23,1152.0,50.0,30.5,12.8,13,77.0,2,10,15.0,9,1.17,15.0,14.0,1.0,0.08,0.39,13.1,12.4,0.7,0.05,0.06,Matches
Antonino La Gumina,it ITA,FW,28-107,16,919.0,57.0,24.3,10.2,11,75.0,3,5,20.0,2,0.94,6.0,18.0,-12.0,-1.18,-1.3,9.1,12.9,-3.8,-0.37,-0.51,Matches
Luis López,es ESP,GK,23-044,7,630.0,90.0,16.7,7.0,7,90.0,7,0,0.0,34,1.25,9.0,11.0,-2.0,-0.29,-0.11,7.1,7.5,-0.4,-0.06,-0.08,Matches
Diego Moreno,es ESP,DF,23-000,10,542.0,54.0,14.3,6.0,5,83.0,3,5,25.0,13,1.0,9.0,15.0,-6.0,-1.0,-0.94,6.8,7.1,-0.4,-0.06,-0.08,Matches
Miguel Baeza,es ESP,"MF,FW",24-086,7,320.0,46.0,8.5,3.6,4,62.0,0,3,24.0,2,1.14,3.0,4.0,-1.0,-0.28,-0.1,4.1,3.9,0.2,0.05,0.04,Matches
Alan Godoy,es ESP,FW,21-048,10,363.0,36.0,9.6,4.0,3,66.0,0,7,24.0,11,1.0,8.0,11.0,-3.0,-0.74,-0.61,5.2,5.1,0.1,0.03,0.02,Matches
Houboulang Mendes,gw GNB,DF,26-048,5,259.0,52.0,6.9,2.9,3,73.0,0,2,20.0,10,0.6,1.0,7.0,-6.0,-2.08,-2.03,1.8,5.4,-3.6,-1.25,-1.35,Matches
Ivan Durdov,hr CRO,FW,23-340,20,389.0,19.0,10.3,4.3,2,61.0,0,18,15.0,5,0.85,6.0,3.0,3.0,0.69,0.99,5.9,4.1,1.8,0.41,0.45,Matches
Nikita Iosifov,ru RUS,"FW,MF",23-071,6,174.0,29.0,4.6,1.9,2,57.0,0,4,15.0,13,1.17,3.0,3.0,0.0,0.0,0.2,2.4,1.3,1.1,0.56,0.57,Matches
Lauti,uy URU,"FW,MF",23-133,13,314.0,24.0,8.3,3.5,1,66.0,0,12,21.0,3,0.8,5.0,8.0,-3.0,-0.86,-0.73,4.1,4.1,0.0,-0.01,-0.03,Matches
David Vicente,es ESP,"MF,DF",25-059,9,149.0,17.0,3.9,1.7,1,74.0,0,8,9.0,11,1.44,0.0,2.0,-2.0,-1.21,-1.06,1.3,2.0,-0.6,-0.39,-0.41,Matches
Ibrahima Kebe,ml MLI,MF,23-324,4,116.0,29.0,3.1,1.3,1,72.0,0,3,15.0,13,1.5,1.0,3.0,-2.0,-1.55,-1.4,1.3,2.5,-1.2,-0.94,-0.98,Matches
Daniel Luna,co COL,"MF,FW",21-045,9,113.0,13.0,3.0,1.3,0,0.0,0,9,13.0,7,0.78,0.0,2.0,-2.0,-1.59,-1.45,1.4,2.3,-0.9,-0.69,-0.73,Matches
Diogo Verdasca,pt POR,DF,27-239,2,31.0,16.0,0.8,0.3,0,0.0,0,2,16.0,18,2.0,2.0,3.0,-1.0,-2.9,-2.74,0.6,0.2,0.4,1.13,1.13,Matches
Ekhiotz Orobio,es ESP,FW,22-047,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,-0.01,Matches
Diego Rosales,es ESP,DF,21-053,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,-0.01,Matches
Iago Domínguez,es ESP,GK,22-212,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Asier Ortiz de Guinea,es ESP,MF,22-042,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andoni Zubiaurre,es ESP,GK,27-200,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,23.6,42,3780.0,90.0,100.0,42.0,462,83.0,280,183,17.0,241,1.17,47.0,55.0,-8.0,-0.19,0.0,46.7,46.3,0.4,0.01,0.0,0
Opponent Total,0,0,27.8,42,3780.0,90.0,100.0,42.0,462,83.0,263,197,19.0,245,1.52,55.0,47.0,8.0,0.19,0.0,46.3,46.7,-0.4,-0.01,0.0,0
