Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Barcia,es ESP,DF,23-173,37.0,1507,1826,82.5,29667,11583,490,543,90.2,850,928,91.6,155,315,49.2,0,0.5,0.4,-0.5,7,63,6,0,64,Matches
Gabri Martínez,es ESP,"FW,MF",21-172,36.4,468,758,61.7,7307,2115,265,351,75.5,153,249,61.4,35,78,44.9,5,3.0,2.9,2.0,23,31,23,7,73,Matches
Ramón,es ESP,GK,24-194,35.0,690,1051,65.7,19465,14792,154,154,100.0,282,285,98.9,246,604,40.7,0,0.0,0.0,0.0,1,16,0,0,0,Matches
Pablo Ramon,es ESP,DF,22-357,33.1,1385,1730,80.1,26288,10544,539,598,90.1,673,751,89.6,152,333,45.6,1,1.1,1.5,-0.1,17,136,19,6,169,Matches
Ilyas Chaira,ma MAR,"FW,MF",23-140,31.9,629,906,69.4,9384,2605,364,438,83.1,212,309,68.6,34,86,39.5,4,3.5,2.1,0.5,29,41,23,12,72,Matches
Carlos Martín,es ESP,"FW,MF",22-060,31.8,549,801,68.5,8505,1788,300,376,79.8,182,249,73.1,42,91,46.2,3,3.1,2.6,-0.1,27,39,16,2,68,Matches
Jonathan Gomez,us USA,DF,20-294,33.3,1201,1601,75.0,19378,7844,651,741,87.9,458,585,78.3,74,192,38.5,4,1.8,2.3,2.2,20,75,22,7,131,Matches
Alberto Reina,es ESP,MF,26-286,33.2,1168,1504,77.7,21205,6565,537,600,89.5,452,557,81.1,148,275,53.8,1,4.1,3.8,-3.1,38,131,20,2,165,Matches
Alvaro Sanz,es ESP,MF,23-128,27.8,1005,1248,80.5,17969,5089,453,531,85.3,414,473,87.5,116,196,59.2,2,2.9,2.9,-0.9,38,106,16,3,134,Matches
Tachi,es ESP,"MF,DF",26-285,22.8,608,872,69.7,11643,4107,248,321,77.3,254,320,79.4,89,190,46.8,1,0.9,0.5,0.1,9,62,5,0,71,Matches
Rubén,es ESP,DF,23-138,17.7,511,749,68.2,8662,3066,275,313,87.9,171,263,65.0,51,125,40.8,0,2.3,2.3,-2.3,24,22,22,18,40,Matches
Juan María,es ESP,"DF,MF",23-137,17.2,559,819,68.3,10336,4655,263,304,86.5,209,293,71.3,77,182,42.3,2,1.8,2.2,0.2,18,53,18,10,64,Matches
Javi Martón,es ESP,FW,25-046,13.5,120,186,64.5,1652,415,71,107,66.4,28,43,65.1,9,11,81.8,0,1.1,0.5,-1.1,7,7,7,1,21,Matches
Pablo Tomeo,es ESP,"MF,DF",24-150,15.7,330,482,68.5,6090,2115,139,174,79.9,145,193,75.1,37,79,46.8,0,0.1,0.3,-0.1,2,25,0,0,30,Matches
Barbu,es ESP,DF,23-027,14.5,488,610,80.0,10060,3682,140,158,88.6,283,311,91.0,65,136,47.8,0,0.1,0.1,-0.1,3,33,0,0,37,Matches
Mathis Lachuer,fr FRA,MF,23-295,12.8,415,528,78.6,6991,1833,194,215,90.2,185,230,80.4,31,70,44.3,2,0.7,1.1,1.3,9,32,0,0,47,Matches
Antonino La Gumina,it ITA,FW,28-107,10.2,66,101,65.3,1007,197,42,61,68.9,19,23,82.6,4,5,80.0,1,0.8,0.3,0.2,6,7,3,0,9,Matches
Luis López,es ESP,GK,23-044,7.0,124,181,68.5,2378,1693,50,50,100.0,40,42,95.2,21,76,27.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Diego Moreno,es ESP,DF,23-000,6.0,226,300,75.3,4103,1411,95,102,93.1,104,133,78.2,25,55,45.5,0,0.2,0.3,-0.2,5,16,6,2,18,Matches
Miguel Baeza,es ESP,"MF,FW",24-086,3.6,106,143,74.1,1903,407,41,52,78.8,53,62,85.5,9,22,40.9,0,0.2,0.3,-0.2,2,16,1,0,19,Matches
Alan Godoy,es ESP,FW,21-048,4.0,42,64,65.6,553,149,29,33,87.9,10,19,52.6,1,3,33.3,0,0.1,0.4,-0.1,3,3,4,1,5,Matches
Houboulang Mendes,gw GNB,DF,26-048,2.9,81,109,74.3,1374,388,50,56,89.3,19,27,70.4,11,19,57.9,0,0.0,0.1,0.0,0,5,1,1,9,Matches
Ivan Durdov,hr CRO,FW,23-340,4.3,35,63,55.6,521,74,18,28,64.3,14,24,58.3,2,3,66.7,0,0.5,0.1,-0.5,6,0,2,0,3,Matches
Nikita Iosifov,ru RUS,"FW,MF",23-071,1.9,26,48,54.2,387,39,15,20,75.0,10,16,62.5,1,8,12.5,0,0.0,0.1,0.0,2,0,0,0,1,Matches
Lauti,uy URU,"FW,MF",23-133,3.5,42,63,66.7,543,147,26,39,66.7,11,14,78.6,2,3,66.7,0,0.0,0.1,0.0,0,7,2,0,9,Matches
