Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Ohis Felix Uduokhai,de GER,DF,25.0,32.5,2036,299,1027,916,103,53,2036,7,6,85.7,1,14.3,1077,5100,2608,25,11,1,17,7,1202,6,Matches
Ermedin Demirović,ba BIH,"FW,MF",25.0,31.9,937,27,92,388,468,164,933,65,29,44.6,31,47.7,482,2426,890,28,20,11,77,39,581,167,Matches
Finn Dahmen,de GER,GK,25.0,31.0,1437,903,1394,44,0,0,1437,0,0,0.0,0,0.0,889,4866,3052,0,0,0,1,0,764,0,Matches
Phillip Tietz,de GER,FW,26.0,26.5,815,37,89,350,382,122,815,40,13,32.5,24,60.0,416,1664,590,19,15,7,70,21,561,115,Matches
Jeffrey Gouweleeuw,nl NED,DF,32.0,28.8,1767,196,814,836,138,35,1767,23,15,65.2,8,34.8,1046,6646,4109,33,24,2,11,7,1101,17,Matches
Ruben Vargas,ch SUI,"MF,FW",24.0,21.8,949,22,103,374,485,82,949,57,22,38.6,30,52.6,538,3257,1364,57,31,15,58,18,608,145,Matches
Elvis Rexhbeçaj,de GER,MF,25.0,22.1,936,43,216,513,222,22,935,23,8,34.8,14,60.9,462,2215,910,15,16,3,38,18,492,51,Matches
Kevin Mbabu,ch SUI,DF,28.0,22.7,1315,70,314,573,451,31,1315,82,29,35.4,48,58.5,626,4024,1885,70,48,8,41,25,654,106,Matches
Mads Pedersen,dk DEN,DF,26.0,19.8,1084,61,305,489,311,20,1084,38,23,60.5,9,23.7,506,3407,1895,56,35,4,21,13,543,79,Matches
Iago,br BRA,DF,26.0,18.0,950,66,296,434,239,33,950,37,19,51.4,15,40.5,480,2650,1197,24,20,4,24,10,474,51,Matches
Fredrik Jensen,fi FIN,"MF,FW",25.0,14.9,643,29,89,256,303,39,643,26,5,19.2,20,76.9,307,1427,638,22,9,6,22,10,351,90,Matches
Niklas Dorsch,de GER,MF,25.0,15.4,796,61,252,467,85,2,796,11,7,63.6,3,27.3,436,2039,801,12,8,1,21,10,470,12,Matches
Arne Engels,be BEL,"MF,DF",19.0,15.6,724,25,142,337,249,18,724,11,6,54.5,5,45.5,357,1747,786,23,18,4,15,7,406,62,Matches
Kristijan Jakić,hr CRO,MF,26.0,11.7,619,27,154,367,104,11,619,11,6,54.5,4,36.4,292,1427,624,11,6,2,8,13,329,10,Matches
Arne Maier,de GER,MF,24.0,11.1,692,15,86,321,293,28,692,20,12,60.0,8,40.0,350,1577,680,17,11,6,13,11,422,66,Matches
Maximilian Bauer,de GER,DF,23.0,9.0,586,56,312,238,38,5,586,3,2,66.7,1,33.3,350,1664,896,2,4,0,6,0,373,1,Matches
Tim Breithaupt,de GER,MF,21.0,7.0,355,19,117,196,44,1,355,1,1,100.0,0,0.0,142,571,190,0,1,0,6,5,186,2,Matches
Robert Gumny,pl POL,DF,25.0,5.3,260,19,68,121,74,8,260,13,5,38.5,4,30.8,108,554,213,9,9,1,14,1,115,17,Matches
Sven Michel,de GER,"FW,MF",33.0,6.5,248,3,21,94,133,39,246,22,10,45.5,11,50.0,135,600,204,6,3,4,22,11,162,44,Matches
Patric Pfeiffer,de GER,DF,23.0,5.7,340,36,153,158,31,19,340,1,0,0.0,1,100.0,153,637,299,1,0,0,6,1,184,4,Matches
Dion Drena Beljo,hr CRO,"FW,MF",21.0,6.5,239,5,24,92,126,38,239,24,11,45.8,10,41.7,133,963,402,16,13,6,24,5,178,35,Matches
Tomáš Koubek,cz CZE,GK,30.0,3.0,114,105,114,0,0,0,114,0,0,0.0,0,0.0,56,247,120,0,0,0,0,0,52,0,Matches
Mergim Berisha,de GER,FW,25.0,1.4,28,4,5,9,14,3,28,2,0,0.0,2,100.0,18,96,53,3,1,1,1,1,20,5,Matches
Mert Kömür,de GER,"MF,DF",18.0,1.3,51,1,10,17,27,3,51,4,0,0.0,3,75.0,29,208,135,7,5,1,2,2,33,9,Matches
Pep Biel,es ESP,"MF,FW",26.0,3.2,156,2,23,71,63,11,156,7,6,85.7,1,14.3,78,414,138,2,2,1,13,1,97,16,Matches
Irvin Cardona,fr FRA,"MF,DF",25.0,0.6,24,0,2,4,18,5,24,1,0,0.0,1,100.0,14,129,61,3,2,2,2,0,15,6,Matches
Masaya Okugawa,jp JPN,"FW,DF",27.0,0.4,14,1,2,6,6,2,14,1,0,0.0,0,0.0,6,11,4,0,1,0,0,0,8,2,Matches
Nathanael Mbuku,fr FRA,FW,21.0,0.1,10,0,0,4,6,1,10,1,0,0.0,1,100.0,9,67,51,1,0,1,0,0,9,4,Matches
Mahmut Kücüksahin,0,MF,19.0,0.0,4,0,2,2,0,0,4,0,0,0.0,0,0.0,2,1,0,0,0,0,0,0,4,0,Matches
Squad Total,0,0,26.0,34.0,18129,2132,6226,7677,4413,795,18122,531,235,44.3,255,48.0,9497,50634,24795,462,313,91,533,236,10394,1122,0
Opponent Total,0,0,26.6,34.0,22454,2539,7734,9897,5017,852,22444,551,256,46.5,237,43.0,12145,63817,33193,665,446,176,495,291,14820,1415,0
