Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Finn Dahmen,de GER,GK,25.0,31,31,2790,31.0,52,1.68,158,106,71.5,10,9,12,3,9.7,10,7,2,1,22.2,Matches
Tomáš Koubek,cz CZE,GK,30.0,3,3,270,3.0,8,2.67,25,17,68.0,0,0,3,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.0,34,34,3060,34.0,60,1.76,183,123,71.0,10,9,15,3,8.8,10,7,2,1,22.2,0
Opponent Total,0,0,26.6,34,34,3060,34.0,50,1.47,130,79,65.4,15,9,10,8,23.5,7,5,2,0,28.6,0
