Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Ohis Felix Uduokhai,de GER,DF,25.0,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6,Matches
Ermedin Demirović,ba BIH,"FW,MF",25.0,31.9,574,523,44,3,3,1,10,4,1,0,0,0,371,7,35,Matches
Finn Dahmen,de GER,GK,25.0,31.0,1345,1053,285,98,0,3,0,0,0,0,0,0,1025,7,0,Matches
Phillip Tietz,de GER,FW,26.0,26.5,534,520,8,1,4,3,6,0,0,0,0,0,332,6,15,Matches
Jeffrey Gouweleeuw,nl NED,DF,32.0,28.8,1490,1414,64,58,3,17,18,3,0,0,0,0,1147,12,14,Matches
Ruben Vargas,ch SUI,"MF,FW",24.0,21.8,684,614,68,8,5,2,63,37,11,5,4,0,474,2,32,Matches
Elvis Rexhbeçaj,de GER,MF,25.0,22.1,709,670,37,21,3,1,21,3,3,0,2,0,523,2,19,Matches
Kevin Mbabu,ch SUI,DF,28.0,22.7,1020,780,236,6,1,2,101,230,0,0,0,0,644,4,42,Matches
Mads Pedersen,dk DEN,DF,26.0,19.8,853,652,196,19,3,6,53,176,1,1,0,0,637,5,22,Matches
Iago,br BRA,DF,26.0,18.0,735,614,116,10,1,3,44,106,0,0,0,0,536,5,22,Matches
Fredrik Jensen,fi FIN,"MF,FW",25.0,14.9,476,407,62,19,1,2,91,2,41,20,19,0,290,7,23,Matches
Niklas Dorsch,de GER,MF,25.0,15.4,628,600,25,22,2,4,3,0,1,0,1,0,545,3,5,Matches
Arne Engels,be BEL,"MF,DF",19.0,15.6,587,498,85,19,3,9,80,30,36,20,13,0,394,4,23,Matches
Kristijan Jakić,hr CRO,MF,26.0,11.7,503,489,11,10,0,5,6,0,1,1,0,0,398,3,6,Matches
Arne Maier,de GER,MF,24.0,11.1,593,498,92,21,0,2,85,8,61,17,34,0,449,3,12,Matches
Maximilian Bauer,de GER,DF,23.0,9.0,491,452,39,17,0,0,1,15,0,0,0,0,423,0,3,Matches
Tim Breithaupt,de GER,MF,21.0,7.0,281,274,6,3,0,0,2,0,0,0,0,0,232,1,6,Matches
Robert Gumny,pl POL,DF,25.0,5.3,195,144,51,0,0,0,8,51,0,0,0,0,138,0,5,Matches
Sven Michel,de GER,"FW,MF",33.0,6.5,173,155,15,0,2,0,10,2,0,0,0,0,97,3,10,Matches
Patric Pfeiffer,de GER,DF,23.0,5.7,267,257,9,6,0,3,1,3,0,0,0,0,193,1,7,Matches
Dion Drena Beljo,hr CRO,"FW,MF",21.0,6.5,160,150,9,0,2,1,3,2,0,0,0,0,115,1,2,Matches
Tomáš Koubek,cz CZE,GK,30.0,3.0,98,70,28,4,0,0,0,0,0,0,0,0,69,0,1,Matches
Mergim Berisha,de GER,FW,25.0,1.4,14,13,1,0,0,0,1,0,0,0,0,0,10,0,1,Matches
Mert Kömür,de GER,"MF,DF",18.0,1.3,34,33,1,0,1,0,1,1,0,0,0,0,30,0,1,Matches
Pep Biel,es ESP,"MF,FW",26.0,3.2,123,113,10,3,0,1,14,0,6,1,4,0,99,0,2,Matches
Irvin Cardona,fr FRA,"MF,DF",25.0,0.6,15,10,5,0,0,0,6,2,3,0,3,0,8,0,0,Matches
Masaya Okugawa,jp JPN,"FW,DF",27.0,0.4,11,9,2,0,0,0,0,2,0,0,0,0,7,0,0,Matches
Nathanael Mbuku,fr FRA,FW,21.0,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Mahmut Kücüksahin,0,MF,19.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Squad Total,0,0,26.0,34.0,14262,12585,1596,393,34,76,631,681,165,65,80,0,10545,81,314,0
Opponent Total,0,0,26.6,34.0,18656,16854,1744,514,43,156,658,678,179,95,53,4,14958,58,331,0
