Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Lucas Perrin,fr FRA,DF,24.0,31,30,2723.0,30.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.8,1.4,17.0,115.0,8.0,0.0,0.03,0.03,0.0,0.03,0.02,0.03,0.05,0.02,0.05,Matches
Frederic Guilbert,fr FRA,"DF,MF",28.0,32,29,2490.0,27.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,1.6,2.7,32.0,116.0,70.0,0.07,0.0,0.07,0.07,0.07,0.04,0.06,0.1,0.04,0.1,Matches
Habib Diarra,sn SEN,"MF,FW",19.0,31,28,2305.0,25.6,3.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,3.4,2.7,1.3,3.9,59.0,107.0,88.0,0.12,0.04,0.16,0.08,0.12,0.13,0.05,0.18,0.1,0.15,Matches
Dilane Bakwa,fr FRA,"FW,MF",20.0,31,25,2177.0,24.2,3.0,6.0,9.0,3.0,0.0,0.0,4.0,1.0,3.2,3.2,6.2,9.4,94.0,92.0,204.0,0.12,0.25,0.37,0.12,0.37,0.13,0.26,0.39,0.13,0.39,Matches
Thomas Delaine,fr FRA,"DF,MF",31.0,27,24,2044.0,22.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.7,1.7,3.6,5.3,63.0,52.0,151.0,0.04,0.04,0.09,0.04,0.09,0.07,0.16,0.23,0.07,0.23,Matches
Marvin Senaya,tg TOG,"DF,MF",22.0,32,23,2138.0,23.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.2,1.2,2.8,4.0,48.0,74.0,81.0,0.04,0.04,0.08,0.04,0.08,0.05,0.12,0.17,0.05,0.17,Matches
Emanuel Emegha,nl NED,FW,20.0,28,23,2078.0,23.1,8.0,1.0,9.0,8.0,0.0,1.0,3.0,0.0,10.8,10.0,0.4,10.4,24.0,11.0,115.0,0.35,0.04,0.39,0.35,0.39,0.47,0.02,0.49,0.43,0.45,Matches
Abakar Sylla,ci CIV,DF,20.0,22,19,1792.0,19.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.6,1.6,0.5,2.0,8.0,72.0,2.0,0.1,0.0,0.1,0.1,0.1,0.08,0.02,0.1,0.08,0.1,Matches
Matz Sels,be BEL,GK,31.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Ismaël Doukouré,fr FRA,"MF,DF",20.0,22,19,1656.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.2,0.5,15.0,80.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Ibrahima Sissoko,ml MLI,MF,25.0,27,18,1642.0,18.2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.7,2.6,15.0,88.0,18.0,0.0,0.05,0.05,0.0,0.05,0.05,0.09,0.14,0.05,0.14,Matches
Junior Mwanga,fr FRA,"MF,FW",20.0,22,17,1450.0,16.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,0.8,2.2,28.0,56.0,37.0,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14,Matches
Alaa Bellaarouch,ma MAR,GK,21.0,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kévin Gameiro,fr FRA,"FW,MF",36.0,27,15,1346.0,15.0,4.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,3.4,1.9,2.7,4.6,26.0,44.0,81.0,0.27,0.13,0.4,0.13,0.27,0.23,0.18,0.41,0.12,0.31,Matches
Gerzino Nyamsi,fr FRA,DF,26.0,13,13,1092.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,3.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Ângelo Borges,br BRA,"FW,MF",18.0,21,11,1094.0,12.2,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,3.3,3.7,50.0,59.0,109.0,0.0,0.25,0.25,0.0,0.25,0.04,0.27,0.31,0.04,0.31,Matches
Andrey Santos,br BRA,MF,19.0,11,9,831.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0,48.0,15.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.21,0.11,0.21,Matches
Jessy Deminguet,fr FRA,"MF,FW",25.0,18,9,690.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,7.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Saidou Sow,gn GUI,DF,21.0,10,8,719.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,0.8,1.0,24.0,0.0,0.0,0.13,0.13,0.0,0.13,0.04,0.06,0.1,0.04,0.1,Matches
Dion Moise Sahi,ci CIV,"MF,FW",21.0,18,7,628.0,7.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,4.1,4.1,1.3,5.4,13.0,21.0,42.0,0.43,0.14,0.57,0.43,0.57,0.58,0.19,0.77,0.58,0.77,Matches
Lebo Mothiba,za RSA,FW,27.0,15,5,617.0,6.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.6,4.6,0.2,4.8,8.0,9.0,27.0,0.44,0.0,0.44,0.44,0.44,0.67,0.02,0.7,0.67,0.7,Matches
Jean-Ricner Bellegarde,fr FRA,"MF,FW",25.0,3,3,269.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,1.5,2.1,9.0,11.0,10.0,0.67,0.67,1.34,0.67,1.34,0.19,0.51,0.69,0.19,0.69,Matches
Jérémy Sebas,mq MTQ,"FW,MF",20.0,14,2,399.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,6.0,39.0,0.45,0.0,0.45,0.45,0.45,0.21,0.01,0.22,0.21,0.22,Matches
Rabby Nzingoula,cg CGO,"MF,FW",17.0,6,1,133.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,3.0,8.0,6.0,0.0,0.68,0.68,0.0,0.68,0.06,0.07,0.14,0.06,0.14,Matches
Aboubacar Ali,fr FRA,"MF,FW",17.0,9,1,130.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,3.0,12.0,0.0,0.69,0.69,0.0,0.69,0.17,0.05,0.22,0.17,0.22,Matches
Sanjin Prcić,ba BIH,MF,29.0,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.24,0.01,0.24,Matches
Eduard Sobol,ua UKR,DF,28.0,3,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mohamed Bechikh,fr FRA,"FW,MF",18.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Patrick Ouotro,ci CIV,FW,17.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Steven Baseya,fr FRA,DF,18.0,2,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean-Eudes Aholou,ci CIV,MF,29.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tidiane Diallo,fr FRA,FW,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matthieu Dreyer,fr FRA,GK,34.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
