Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Lucas Perrin,fr FRA,DF,24.0,31,2723.0,88.0,89.0,30.3,30,90.0,29,1,24.0,3,1.06,33.0,44.0,-11.0,-0.36,-0.1,38.6,39.8,-1.2,-0.04,0.63,Matches
Frederic Guilbert,fr FRA,"DF,MF",28.0,32,2490.0,78.0,81.4,27.7,29,85.0,23,3,10.0,1,1.22,31.0,42.0,-11.0,-0.4,-0.24,34.5,37.2,-2.6,-0.09,0.07,Matches
Habib Diarra,sn SEN,"MF,FW",19.0,31,2305.0,74.0,75.3,25.6,28,80.0,16,3,22.0,0,1.13,27.0,37.0,-10.0,-0.39,-0.15,27.9,32.8,-4.9,-0.19,-0.33,Matches
Dilane Bakwa,fr FRA,"FW,MF",20.0,31,2177.0,70.0,71.1,24.2,25,80.0,10,6,31.0,2,1.16,24.0,34.0,-10.0,-0.41,-0.21,28.2,30.3,-2.1,-0.09,0.08,Matches
Thomas Delaine,fr FRA,"DF,MF",31.0,27,2044.0,76.0,66.8,22.7,24,83.0,11,3,20.0,3,1.15,28.0,31.0,-3.0,-0.13,0.67,26.5,30.1,-3.7,-0.16,-0.16,Matches
Marvin Senaya,tg TOG,"DF,MF",22.0,32,2138.0,67.0,69.9,23.8,23,83.0,16,9,25.0,1,1.09,25.0,36.0,-11.0,-0.46,-0.37,30.5,32.6,-2.1,-0.09,0.06,Matches
Emanuel Emegha,nl NED,FW,20.0,28,2078.0,74.0,67.9,23.1,23,82.0,8,5,40.0,0,1.21,27.0,32.0,-5.0,-0.22,0.42,26.7,29.4,-2.7,-0.12,-0.03,Matches
Abakar Sylla,ci CIV,DF,20.0,22,1792.0,81.0,58.6,19.9,19,88.0,16,3,42.0,9,1.18,24.0,32.0,-8.0,-0.4,-0.12,26.8,26.4,0.5,0.02,0.32,Matches
Matz Sels,be BEL,GK,31.0,19,1710.0,90.0,55.9,19.0,19,90.0,19,0,0.0,0,1.32,20.0,24.0,-4.0,-0.21,0.32,21.2,23.3,-2.1,-0.11,0.0,Matches
Ismaël Doukouré,fr FRA,"MF,DF",20.0,22,1656.0,75.0,54.1,18.4,19,82.0,12,3,33.0,5,1.0,17.0,30.0,-13.0,-0.71,-0.77,18.2,26.6,-8.4,-0.46,-0.76,Matches
Ibrahima Sissoko,ml MLI,MF,25.0,27,1642.0,61.0,53.7,18.2,18,85.0,11,9,13.0,3,1.04,23.0,28.0,-5.0,-0.27,0.17,24.8,23.7,1.2,0.06,0.37,Matches
Junior Mwanga,fr FRA,"MF,FW",20.0,22,1450.0,66.0,47.4,16.1,17,81.0,6,5,16.0,7,1.05,17.0,28.0,-11.0,-0.68,-0.63,17.5,25.2,-7.7,-0.48,-0.7,Matches
Alaa Bellaarouch,ma MAR,GK,21.0,15,1350.0,90.0,44.1,15.0,15,90.0,15,0,0.0,19,0.93,18.0,26.0,-8.0,-0.53,-0.32,20.6,22.2,-1.6,-0.11,0.0,Matches
Kévin Gameiro,fr FRA,"FW,MF",36.0,27,1346.0,50.0,44.0,15.0,15,71.0,3,12,24.0,2,1.3,19.0,26.0,-7.0,-0.47,-0.21,18.3,22.7,-4.3,-0.29,-0.32,Matches
Gerzino Nyamsi,fr FRA,DF,26.0,13,1092.0,84.0,35.7,12.1,13,84.0,12,0,0.0,2,1.0,10.0,17.0,-7.0,-0.58,-0.35,13.1,15.8,-2.7,-0.22,-0.18,Matches
Ângelo Borges,br BRA,"FW,MF",18.0,21,1094.0,52.0,35.8,12.2,11,77.0,5,10,25.0,1,1.05,11.0,17.0,-6.0,-0.49,-0.22,14.3,18.8,-4.5,-0.37,-0.4,Matches
Andrey Santos,br BRA,MF,19.0,11,831.0,76.0,27.2,9.2,9,88.0,7,2,18.0,2,1.18,12.0,11.0,1.0,0.11,0.63,12.6,11.6,1.0,0.11,0.3,Matches
