Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Matz Sels,be BEL,GK,31.0,19.0,24,1,0,2,2,20.0,0.31,-2.0,-0.11,88,226,38.9,505,68,37.4,34.5,113,32.7,33.7,257,6,2.3,19,1.0,13.9,Matches
Alaa Bellaarouch,ma MAR,GK,21.0,15.0,26,3,0,1,1,19.8,0.25,-5.2,-0.35,56,183,30.6,440,57,36.4,34.4,61,37.7,36.0,203,19,9.4,21,1.4,13.4,Matches
Squad Total,0,0,24.1,34.0,50,4,0,3,3,39.7,0.28,-7.3,-0.21,144,409,35.2,860,125,40.6,0.0,259,23.2,26.6,460,25,5.4,40,1.18,0.0,0
Opponent Total,0,0,26.0,34.0,38,3,1,4,2,37.1,0.28,1.1,0.03,95,262,36.3,890,173,21.7,28.3,230,30.0,30.6,456,50,11.0,21,0.62,11.2,0
