Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Churripi,es ESP,GK,30-049,41,41,3690.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aitor Córdoba,es ESP,DF,29-031,41,41,3614.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.7,1.7,0.3,2.0,18.0,102.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Curro,es ESP,"FW,MF",28-170,41,40,3540.0,39.3,15.0,5.0,20.0,9.0,6.0,7.0,8.0,0.0,10.8,5.4,8.1,13.5,77.0,161.0,242.0,0.38,0.13,0.51,0.23,0.36,0.28,0.21,0.48,0.14,0.34,Matches
Jose Matos,es ESP,DF,29-046,38,36,3144.0,34.9,3.0,5.0,8.0,3.0,0.0,0.0,10.0,0.0,0.7,0.7,4.2,4.8,69.0,141.0,192.0,0.09,0.14,0.23,0.09,0.23,0.02,0.12,0.14,0.02,0.14,Matches
Unai Elgezabal,es ESP,"DF,MF",31-057,35,32,2767.0,30.7,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.6,1.6,1.0,2.7,4.0,101.0,12.0,0.03,0.0,0.03,0.03,0.03,0.05,0.03,0.09,0.05,0.09,Matches
Fernando Niño,es ESP,FW,23-241,37,32,2638.0,29.3,7.0,4.0,11.0,7.0,0.0,0.0,8.0,0.0,9.5,9.5,2.5,12.1,26.0,42.0,131.0,0.24,0.14,0.38,0.24,0.38,0.33,0.09,0.41,0.33,0.41,Matches
Miguel Atienza,es ESP,MF,25-025,37,31,2550.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.4,1.1,9.0,107.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Dani Ojeda,es ESP,"MF,FW",29-201,38,26,2071.0,23.0,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,6.4,6.3,3.5,9.8,67.0,85.0,136.0,0.17,0.09,0.26,0.17,0.26,0.28,0.15,0.43,0.27,0.43,Matches
Alejandro Sancris,es ESP,"MF,FW",27-155,40,25,2144.0,23.8,4.0,5.0,9.0,4.0,0.0,0.0,6.0,0.0,3.3,3.3,5.6,8.9,83.0,58.0,194.0,0.17,0.21,0.38,0.17,0.38,0.14,0.23,0.37,0.14,0.37,Matches
Mumo,es ESP,MF,29-069,35,21,1685.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.8,0.8,1.5,2.4,19.0,113.0,29.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches
Grego Sierra,es ESP,DF,31-108,32,19,1972.0,21.9,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.8,0.8,0.1,0.9,10.0,59.0,2.0,0.09,0.0,0.09,0.09,0.09,0.04,0.0,0.04,0.04,0.04,Matches
