Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Churripi,es ESP,GK,30-049,41.0,53,7,0,13,0,48.8,0.26,-4.2,-0.1,293,870,33.7,1181,142,53.6,43.3,308,76.9,57.8,700,50,7.1,48,1.17,14.4,Matches
Loic Badiashile,fr FRA,GK,26-137,1.0,1,0,0,0,0,1.3,0.26,0.3,0.29,7,17,41.2,33,9,36.4,34.3,9,55.6,47.7,16,2,12.5,0,0.0,7.0,Matches
Squad Total,0,0,28.2,42.0,54,7,0,13,0,50.0,0.26,-4.0,-0.09,300,887,33.8,1186,151,54.4,0.0,345,70.1,53.4,716,52,7.3,48,1.14,0.0,0
Opponent Total,0,0,27.6,42.0,52,6,0,9,3,50.6,0.25,1.6,0.04,208,598,34.8,1058,219,37.0,35.3,397,52.1,41.1,627,41,6.5,34,0.81,12.8,0
