Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Churripi,es ESP,GK,30-049,41.0,1495,1015,474,165,0,13,0,0,0,0,0,0,892,6,0,Matches
Aitor Córdoba,es ESP,DF,29-031,40.2,1706,1657,48,39,2,19,4,3,0,0,0,0,1411,1,15,Matches
Curro,es ESP,"FW,MF",28-170,39.3,1638,1421,202,69,10,38,108,28,59,27,13,0,1208,15,51,Matches
Jose Matos,es ESP,DF,29-046,34.9,1700,1293,401,20,2,7,151,379,2,1,1,0,1177,6,53,Matches
Unai Elgezabal,es ESP,"DF,MF",31-057,30.7,1438,1379,56,44,0,14,2,3,0,0,0,0,1226,3,7,Matches
Fernando Niño,es ESP,FW,23-241,29.3,602,577,22,1,1,2,7,3,0,0,0,0,409,3,17,Matches
Miguel Atienza,es ESP,MF,25-025,28.3,1124,1087,33,27,3,7,1,5,0,0,0,0,920,4,12,Matches
Dani Ojeda,es ESP,"MF,FW",29-201,23.0,829,802,24,5,4,5,44,13,6,1,0,0,650,3,27,Matches
Alejandro Sancris,es ESP,"MF,FW",27-155,23.8,767,665,96,10,1,10,190,36,50,22,13,1,465,6,40,Matches
Mumo,es ESP,MF,29-069,18.7,1071,984,82,52,5,37,39,1,25,15,4,0,873,5,14,Matches
Grego Sierra,es ESP,DF,31-108,21.9,992,942,47,31,0,6,1,6,0,0,0,0,814,3,9,Matches
Borja González,es ESP,DF,28-217,18.7,906,711,195,19,0,8,74,175,1,1,0,0,632,0,16,Matches
Kévin Appin,mq MTQ,"MF,FW",26-153,16.1,580,576,2,0,4,10,16,1,0,0,0,0,442,2,19,Matches
Anderson Arroyo,co COL,DF,24-268,14.9,774,642,131,12,0,5,12,119,0,0,0,0,652,1,9,Matches
Eduardo Espiau,es ESP,FW,29-185,16.8,352,331,20,2,0,1,7,0,0,0,0,0,219,1,14,Matches
Ander Martin,es ESP,"MF,DF",23-218,15.7,641,604,32,3,3,5,36,25,4,2,1,0,506,5,16,Matches
Raúl Navarro,es ESP,DF,30-135,12.3,468,344,120,4,0,1,24,116,0,0,0,0,336,4,12,Matches
Joni Montiel,es ESP,MF,25-292,10.6,465,396,66,31,2,13,49,3,29,17,10,0,349,3,7,Matches
Álex Bermejo,es ESP,"MF,FW",25-193,14.0,397,375,20,6,2,6,29,3,10,5,2,0,280,2,18,Matches
Esteban Saveljich,me MNE,DF,33-032,6.3,203,195,7,5,0,1,0,0,0,0,0,0,183,1,0,Matches
Andy,es ESP,"MF,DF",34-143,2.0,125,105,20,9,0,3,16,0,11,6,4,0,100,0,2,Matches
Loic Badiashile,fr FRA,GK,26-137,1.0,42,30,12,3,0,0,0,0,0,0,0,0,32,0,0,Matches
David Goldar,es ESP,DF,29-280,1.0,43,39,4,3,0,2,0,0,0,0,0,0,37,0,0,Matches
Javi López,es ESP,MF,23-047,0.6,21,21,0,0,0,0,1,0,0,0,0,0,16,0,0,Matches
Lucas Ricoy,es ESP,"DF,MF",21-155,0.3,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Saúl del Cerro,es ESP,"MF,FW",20-032,0.2,12,11,1,1,0,0,0,0,0,0,0,0,10,0,0,Matches
José Menor,0,FW,0,0.1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,0,0,28.2,42.0,18398,16208,2116,561,39,213,811,919,197,97,48,1,13845,74,358,0
Opponent Total,0,0,27.6,42.0,20808,18640,2110,465,39,166,942,955,198,90,70,0,16164,58,425,0
