D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,17:00,La Liga 2,Matchweek 1,Sun,Home,D,1,1,Huesca,2.2,0.2,49.0,7358,Unai Elgezabal,4-4-2,Andrés Fuentes,Match Report,0.0
2023-08-19,19:30,La Liga 2,Matchweek 2,Sat,Away,L,2,3,Levante,2.0,1.7,50.0,12952,Unai Elgezabal,4-4-2,José Guzmán,Match Report,0.0
2023-08-26,17:00,La Liga 2,Matchweek 3,Sat,Home,W,1,0,Oviedo,1.2,0.6,58.0,9854,Unai Elgezabal,4-4-2,Dámaso Arcediano,Match Report,0.0
2023-09-02,16:15,La Liga 2,Matchweek 4,Sat,Away,L,1,2,Sporting Gijón,0.1,0.8,45.0,16890,Aitor Córdoba,4-4-2,Raúl González,Match Report,0.0
2023-09-09,16:15,La Liga 2,Matchweek 5,Sat,Home,W,1,0,Eibar,0.9,0.7,42.0,8553,Aitor Córdoba,4-4-2,Rafael Sánchez,Match Report,0.0
2023-09-16,21:00,La Liga 2,Matchweek 6,Sat,Away,L,1,2,Albacete,0.8,2.0,49.0,10008,Aitor Córdoba,4-4-2,Rubén Ávalos,Match Report,0.0
2023-09-23,18:30,La Liga 2,Matchweek 7,Sat,Home,W,4,0,Elche,2.2,0.3,35.0,8753,Aitor Córdoba,4-4-2,Adrián Cordero,Match Report,0.0
2023-10-01,18:30,La Liga 2,Matchweek 8,Sun,Away,L,0,3,Valladolid,1.5,1.8,50.0,20493,Aitor Córdoba,4-2-3-1,José López,Match Report,0.0
2023-10-04,21:30,La Liga 2,Matchweek 9,Wed,Home,W,1,0,Leganés,0.4,0.6,40.0,8254,Aitor Córdoba,4-4-2,Iván Caparrós,Match Report,0.0
2023-10-08,17:30,La Liga 2,Matchweek 10,Sun,Away,L,1,2,Tenerife,2.4,1.8,51.0,18383,Unai Elgezabal,5-4-1,Álvaro Moreno,Match Report,0.0
2023-10-15,14:00,La Liga 2,Matchweek 11,Sun,Home,W,3,2,Villarreal B,0.9,1.2,41.0,8931,Unai Elgezabal,4-4-2,Miguel González,Match Report,0.0
2023-10-22,18:30,La Liga 2,Matchweek 12,Sun,Away,L,0,3,Racing Sant,0.7,1.8,45.0,17110,Unai Elgezabal,4-4-2,Salvador Lax,Match Report,0.0
2023-10-30,21:00,La Liga 2,Matchweek 13,Mon,Home,D,1,1,Zaragoza,0.8,0.8,60.0,8532,Aitor Córdoba,4-4-2,Luis Milla,Match Report,0.0
2023-11-02,20:30,Copa del Rey,First round,Thu,Away,W,2,1,Hércules,0.0,0.0,0.0,8567,Unai Elgezabal,4-4-2,Raúl González,Match Report,0.0
2023-11-05,21:00,La Liga 2,Matchweek 14,Sun,Away,L,0,2,Eldense,1.2,0.9,55.0,3532,Unai Elgezabal,4-4-2,José Guzmán,Match Report,0.0
2023-11-12,14:00,La Liga 2,Matchweek 15,Sun,Home,W,4,2,Alcorcón,3.1,0.6,50.0,8753,Unai Elgezabal,4-4-2,Dámaso Arcediano,Match Report,0.0
2023-11-19,14:00,La Liga 2,Matchweek 16,Sun,Away,D,1,1,Racing Ferrol,0.8,1.5,40.0,6365,Unai Elgezabal,3-4-3,Miguel Sesma,Match Report,0.0
2023-11-25,16:15,La Liga 2,Matchweek 17,Sat,Home,D,0,0,FC Andorra,1.1,0.3,37.0,8531,Unai Elgezabal,4-4-2,Iván Caparrós,Match Report,0.0
2023-12-03,21:00,La Liga 2,Matchweek 18,Sun,Away,W,1,0,Amorebieta,0.4,0.6,43.0,1088,Unai Elgezabal,4-2-3-1,Iosu Galech,Match Report,0.0
2023-12-06,16:00,Copa del Rey,Second round,Wed,Away,W,3,1,Arenteiro,0.0,0.0,0.0,1900,Unai Elgezabal,4-2-3-1,José López,Match Report,0.0
2023-12-09,21:00,La Liga 2,Matchweek 19,Sat,Home,D,0,0,CD Mirandés,0.5,0.4,53.0,9948,Unai Elgezabal,4-4-2,Saúl Ais,Match Report,0.0
2023-12-16,18:30,La Liga 2,Matchweek 20,Sat,Away,W,3,0,Cartagena,0.4,0.5,41.0,6822,Aitor Córdoba,4-4-2,Manuel Orellana,Match Report,0.0
2023-12-19,21:30,La Liga 2,Matchweek 21,Tue,Away,D,3,3,Espanyol,1.1,1.0,32.0,13474,Unai Elgezabal,5-4-1,Adrián Cordero,Match Report,0.0
