Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Gabriel,br BRA,GK,31-267,9.0,307,217,90,24,0,0,0,0,0,0,0,0,265,0,0,Matches
Lucas Barbosa,br BRA,"FW,MF",23-119,7.7,249,243,4,0,0,4,16,2,0,0,0,0,174,2,10,Matches
Danilo Boza,br BRA,DF,26-045,8.0,558,532,25,23,0,1,0,2,0,0,0,0,506,1,5,Matches
João Lucas,br BRA,DF,26-103,8.0,404,338,63,3,0,2,29,60,0,0,0,0,294,3,18,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28-254,7.6,431,409,20,18,0,3,1,2,0,0,0,0,379,2,6,Matches
Nenê,br BRA,MF,42-337,6.4,252,197,52,20,0,5,56,6,23,14,9,0,154,3,12,Matches
Jadson,br BRA,MF,30-295,6.9,306,293,11,6,1,0,5,5,0,0,0,0,258,2,5,Matches
Erick,br BRA,FW,27-169,5.8,112,99,13,0,0,1,4,3,0,0,0,0,82,0,6,Matches
Zé Marcos,br BRA,DF,26-140,5.4,283,273,10,10,0,3,0,0,0,0,0,0,227,0,6,Matches
Marcelinho,br BRA,"FW,MF",21-192,5.3,132,122,9,4,0,2,17,2,3,0,2,0,87,1,5,Matches
Alan Ruschel,br BRA,DF,34-302,5.0,285,210,74,13,0,1,19,58,3,2,1,0,225,1,9,Matches
Gabriel Inocêncio,br BRA,DF,29-305,4.1,217,181,36,3,0,0,7,33,0,0,0,0,181,0,3,Matches
Rodrigo Sam,br BRA,DF,28-332,4.2,250,245,5,5,0,1,0,0,0,0,0,0,231,0,1,Matches
Gilberto,br BRA,FW,35-015,2.6,46,42,4,0,0,0,2,0,0,0,0,0,30,0,0,Matches
Jean Carlos Vicente,br BRA,"FW,MF",32-126,2.5,103,92,11,2,0,1,14,2,7,3,4,0,63,0,3,Matches
Luis Mandaca,br BRA,"MF,FW",22-262,2.2,81,80,1,1,0,0,1,0,0,0,0,0,64,0,2,Matches
Thiaguinho,br BRA,MF,27-070,1.6,66,61,5,4,0,1,1,0,0,0,0,0,49,0,1,Matches
Luis Oyama,br BRA,MF,27-142,1.1,50,48,0,0,1,0,0,0,0,0,0,0,39,2,2,Matches
Ewerton,br BRA,"DF,FW",23-223,1.0,60,53,6,0,0,0,4,6,0,0,0,0,42,1,1,Matches
Lucas Freitas,br BRA,DF,23-152,0.4,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
Rildo,br BRA,"FW,MF",24-151,1.3,31,31,0,0,0,0,1,0,0,0,0,0,19,0,3,Matches
Ruan,br BRA,"FW,MF",19-048,0.8,16,15,1,0,0,0,1,1,0,0,0,0,13,0,0,Matches
Gabriel Taliari,br BRA,"MF,FW",27-068,0.5,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
Werik Popó,br BRA,FW,22-247,0.4,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Kleiton,br BRA,FW,25-058,0.3,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Abner,br BRA,MF,20-062,0.1,8,7,1,1,0,1,0,0,0,0,0,0,8,0,0,Matches
Peixoto,br BRA,MF,26-356,0.1,9,9,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
Squad Total,0,0,28.8,9.0,4295,3836,441,137,2,26,179,182,36,19,16,0,3428,18,98,0
Opponent Total,0,0,28.2,9.0,4226,3746,463,136,1,33,165,195,39,12,22,1,3399,17,82,0
