Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Gabriel,br BRA,GK,31-267,9.0,2,0.22,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Barbosa,br BRA,"FW,MF",23-119,7.7,18,2.33,17,0,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
Danilo Boza,br BRA,DF,26-045,8.0,9,1.13,7,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
João Lucas,br BRA,DF,26-103,8.0,18,2.25,16,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28-254,7.6,6,0.79,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nenê,br BRA,MF,42-337,6.4,24,3.77,16,7,0,0,1,0,1,0.16,0,1,0,0,0,0,Matches
Jadson,br BRA,MF,30-295,6.9,29,4.18,24,0,2,1,1,1,4,0.58,3,0,0,0,0,1,Matches
Erick,br BRA,FW,27-169,5.8,10,1.72,8,0,1,0,0,1,1,0.17,1,0,0,0,0,0,Matches
Zé Marcos,br BRA,DF,26-140,5.4,2,0.37,2,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
Marcelinho,br BRA,"FW,MF",21-192,5.3,13,2.43,7,1,1,3,1,0,4,0.75,1,1,0,2,0,0,Matches
Alan Ruschel,br BRA,DF,34-302,5.0,9,1.8,7,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Inocêncio,br BRA,DF,29-305,4.1,8,1.93,5,1,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Sam,br BRA,DF,28-332,4.2,3,0.72,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,FW,35-015,2.6,3,1.15,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jean Carlos Vicente,br BRA,"FW,MF",32-126,2.5,12,4.82,8,2,0,0,0,2,3,1.21,1,0,0,0,0,2,Matches
Luis Mandaca,br BRA,"MF,FW",22-262,2.2,9,4.09,5,0,0,2,0,2,1,0.45,0,0,0,1,0,0,Matches
Thiaguinho,br BRA,MF,27-070,1.6,1,0.64,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Oyama,br BRA,MF,27-142,1.1,4,3.75,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ewerton,br BRA,"DF,FW",23-223,1.0,3,2.87,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Freitas,br BRA,DF,23-152,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rildo,br BRA,"FW,MF",24-151,1.3,3,2.29,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ruan,br BRA,"FW,MF",19-048,0.8,1,1.32,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Taliari,br BRA,"MF,FW",27-068,0.5,2,3.91,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Werik Popó,br BRA,FW,22-247,0.4,3,7.5,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Kleiton,br BRA,FW,25-058,0.3,3,9.31,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Abner,br BRA,MF,20-062,0.1,1,11.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Peixoto,br BRA,MF,26-356,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.8,9.0,196,21.78,151,15,5,12,7,6,16,1.78,8,2,0,3,0,3,0
Opponent Total,0,0,28.2,9.0,213,23.67,142,22,14,17,14,4,20,2.22,13,0,3,1,3,0,0
