Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gabriel,br BRA,GK,31-267,9.0,265,307,86.3,6357,3686,51,51,100.0,157,161,97.5,57,95,60.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Lucas Barbosa,br BRA,"FW,MF",23-119,7.7,174,249,69.9,3279,900,81,102,79.4,57,78,73.1,30,45,66.7,1,0.9,1.4,0.1,10,20,9,4,31,Matches
Danilo Boza,br BRA,DF,26-045,8.0,506,558,90.7,9462,3231,174,184,94.6,284,303,93.7,43,58,74.1,0,0.1,0.4,-0.1,3,27,1,0,27,Matches
João Lucas,br BRA,DF,26-103,8.0,294,404,72.8,5517,2083,108,126,85.7,144,187,77.0,33,58,56.9,0,0.6,0.3,-0.6,11,27,11,9,34,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28-254,7.6,379,431,87.9,7063,1783,141,159,88.7,183,198,92.4,47,55,85.5,0,0.2,0.1,-0.2,4,34,2,0,27,Matches
Nenê,br BRA,MF,42-337,6.4,154,252,61.1,3606,1179,47,62,75.8,69,94,73.4,38,75,50.7,1,0.7,1.4,0.3,14,18,7,4,34,Matches
Jadson,br BRA,MF,30-295,6.9,258,306,84.3,4593,1386,106,116,91.4,122,138,88.4,23,35,65.7,2,1.0,0.4,1.0,14,30,2,0,40,Matches
Erick,br BRA,FW,27-169,5.8,82,112,73.2,1017,167,56,67,83.6,18,25,72.0,2,5,40.0,1,1.1,0.4,-0.1,6,2,2,0,9,Matches
Zé Marcos,br BRA,DF,26-140,5.4,227,283,80.2,4527,1599,63,77,81.8,140,158,88.6,21,38,55.3,0,0.0,0.0,0.0,0,8,0,0,10,Matches
Marcelinho,br BRA,"FW,MF",21-192,5.3,87,132,65.9,1592,398,40,51,78.4,31,46,67.4,13,23,56.5,1,0.1,0.2,0.9,4,6,4,2,13,Matches
Alan Ruschel,br BRA,DF,34-302,5.0,225,285,78.9,4003,1634,94,100,94.0,106,129,82.2,23,42,54.8,0,0.2,0.3,-0.2,4,19,7,2,27,Matches
Gabriel Inocêncio,br BRA,DF,29-305,4.1,181,217,83.4,2744,807,103,114,90.4,60,72,83.3,12,19,63.2,0,0.2,0.2,-0.2,3,15,3,3,11,Matches
Rodrigo Sam,br BRA,DF,28-332,4.2,231,250,92.4,4775,1739,47,54,87.0,164,169,97.0,19,25,76.0,0,0.1,0.1,-0.1,2,11,1,0,13,Matches
Gilberto,br BRA,FW,35-015,2.6,30,46,65.2,405,39,15,21,71.4,11,18,61.1,1,1,100.0,0,0.1,0.1,-0.1,2,1,0,0,2,Matches
Jean Carlos Vicente,br BRA,"FW,MF",32-126,2.5,63,103,61.2,1066,411,30,41,73.2,23,32,71.9,6,18,33.3,1,1.1,0.8,-0.1,4,10,3,0,13,Matches
Luis Mandaca,br BRA,"MF,FW",22-262,2.2,64,81,79.0,1014,294,29,37,78.4,30,31,96.8,3,6,50.0,0,0.3,0.1,-0.3,4,6,2,0,8,Matches
Thiaguinho,br BRA,MF,27-070,1.6,49,66,74.2,922,117,15,19,78.9,30,37,81.1,4,8,50.0,0,0.0,0.0,0.0,0,6,0,0,4,Matches
Luis Oyama,br BRA,MF,27-142,1.1,39,50,78.0,749,238,17,21,81.0,17,18,94.4,5,7,71.4,0,0.3,0.1,-0.3,1,6,1,0,7,Matches
Ewerton,br BRA,"DF,FW",23-223,1.0,42,60,70.0,836,317,15,18,83.3,23,29,79.3,4,12,33.3,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Lucas Freitas,br BRA,DF,23-152,0.4,10,13,76.9,216,32,3,3,100.0,5,7,71.4,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rildo,br BRA,"FW,MF",24-151,1.3,19,31,61.3,285,64,13,15,86.7,4,8,50.0,2,2,100.0,0,0.1,0.0,-0.1,1,1,1,0,3,Matches
Ruan,br BRA,"FW,MF",19-048,0.8,13,16,81.3,185,39,4,4,100.0,8,8,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Gabriel Taliari,br BRA,"MF,FW",27-068,0.5,8,10,80.0,121,34,4,5,80.0,3,4,75.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Werik Popó,br BRA,FW,22-247,0.4,7,10,70.0,68,10,5,7,71.4,1,2,50.0,0,0,0.0,0,0.2,0.1,-0.2,2,1,0,0,0,Matches
Kleiton,br BRA,FW,25-058,0.3,6,6,100.0,107,29,3,3,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Abner,br BRA,MF,20-062,0.1,8,8,100.0,160,75,5,5,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Peixoto,br BRA,MF,26-356,0.1,7,9,77.8,107,13,5,6,83.3,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,0,0,28.8,9.0,3428,4295,79.8,64776,22304,1274,1468,86.8,1695,1958,86.6,391,634,61.7,7,7.1,6.5,-0.1,90,261,57,24,323,0
Opponent Total,0,0,28.2,9.0,3399,4226,80.4,62112,23716,1432,1641,87.3,1475,1669,88.4,397,672,59.1,6,7.1,7.7,-1.1,89,290,68,23,314,0
