Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Gabriel,br BRA,GK,31-267,9.0,2,0,0,0,2,0,0,0,0,0,0,0,15,3,1,75.0,Matches
Lucas Barbosa,br BRA,"FW,MF",23-119,7.7,3,0,0,18,10,2,16,5,14,0,0,0,26,16,18,47.1,Matches
Danilo Boza,br BRA,DF,26-045,8.0,1,0,0,2,5,0,0,8,4,0,0,0,29,20,13,60.6,Matches
João Lucas,br BRA,DF,26-103,8.0,3,1,1,11,8,0,29,11,13,0,0,0,46,10,7,58.8,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28-254,7.6,4,0,0,10,12,0,1,10,14,0,0,0,42,9,6,60.0,Matches
Nenê,br BRA,MF,42-337,6.4,0,0,0,8,13,3,56,1,2,0,0,0,25,2,5,28.6,Matches
Jadson,br BRA,MF,30-295,6.9,5,1,1,15,10,0,5,15,10,0,0,0,44,1,6,14.3,Matches
Erick,br BRA,FW,27-169,5.8,0,0,0,2,3,5,4,2,4,0,0,0,7,5,12,29.4,Matches
Zé Marcos,br BRA,DF,26-140,5.4,2,0,0,2,7,0,0,11,4,0,0,0,22,14,7,66.7,Matches
Marcelinho,br BRA,"FW,MF",21-192,5.3,1,0,0,5,14,4,17,6,4,0,0,0,19,6,7,46.2,Matches
Alan Ruschel,br BRA,DF,34-302,5.0,0,0,0,8,7,0,19,5,4,0,0,0,16,5,6,45.5,Matches
Gabriel Inocêncio,br BRA,DF,29-305,4.1,1,0,0,8,6,0,7,1,6,0,0,0,24,4,6,40.0,Matches
Rodrigo Sam,br BRA,DF,28-332,4.2,2,0,0,7,5,0,0,8,3,0,0,0,15,18,5,78.3,Matches
Gilberto,br BRA,FW,35-015,2.6,0,0,0,6,0,4,2,1,0,0,0,0,7,7,7,50.0,Matches
Jean Carlos Vicente,br BRA,"FW,MF",32-126,2.5,1,0,0,2,1,0,14,3,2,0,0,0,17,1,0,100.0,Matches
Luis Mandaca,br BRA,"MF,FW",22-262,2.2,2,0,0,4,3,0,1,2,5,0,0,0,7,2,5,28.6,Matches
Thiaguinho,br BRA,MF,27-070,1.6,0,0,0,6,2,0,1,0,3,0,1,0,9,1,1,50.0,Matches
Luis Oyama,br BRA,MF,27-142,1.1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,33.3,Matches
Ewerton,br BRA,"DF,FW",23-223,1.0,0,0,0,1,0,0,4,2,2,0,0,0,6,4,3,57.1,Matches
Lucas Freitas,br BRA,DF,23-152,0.4,2,1,1,2,0,0,0,1,1,0,1,0,1,1,1,50.0,Matches
Rildo,br BRA,"FW,MF",24-151,1.3,0,0,0,4,4,0,1,1,1,0,0,0,6,2,2,50.0,Matches
Ruan,br BRA,"FW,MF",19-048,0.8,0,0,0,1,2,0,1,0,0,0,0,0,2,1,0,100.0,Matches
Gabriel Taliari,br BRA,"MF,FW",27-068,0.5,0,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0.0,Matches
Werik Popó,br BRA,FW,22-247,0.4,2,1,1,4,0,0,0,0,0,0,0,0,2,2,1,66.7,Matches
Kleiton,br BRA,FW,25-058,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,33.3,Matches
Abner,br BRA,MF,20-062,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Peixoto,br BRA,MF,26-356,0.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,28.8,9.0,31,4,4,126,116,18,179,93,100,0,2,0,394,137,128,51.7,0
Opponent Total,0,0,28.2,9.0,27,2,0,123,123,17,165,77,84,2,0,1,404,128,138,48.1,0
