Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Gabriel,br BRA,GK,31-267,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Barbosa,br BRA,"FW,MF",23-119,7.7,3,21,5,23.8,2.72,0.65,0.14,0.6,25.1,0,0,0,2.4,2.4,0.12,0.6,0.6,Matches
Danilo Boza,br BRA,DF,26-045,8.0,1,6,2,33.3,0.75,0.25,0.17,0.5,13.9,0,0,0,0.3,0.3,0.06,0.7,0.7,Matches
João Lucas,br BRA,DF,26-103,8.0,0,9,1,11.1,1.13,0.13,0.0,0.0,23.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28-254,7.6,0,2,0,0.0,0.26,0.0,0.0,0.0,32.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Nenê,br BRA,MF,42-337,6.4,0,8,3,37.5,1.26,0.47,0.0,0.0,27.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Jadson,br BRA,MF,30-295,6.9,1,10,5,50.0,1.44,0.72,0.1,0.2,22.0,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
Erick,br BRA,FW,27-169,5.8,1,7,3,42.9,1.2,0.52,0.14,0.33,13.6,0,0,0,0.8,0.8,0.12,0.2,0.2,Matches
Zé Marcos,br BRA,DF,26-140,5.4,0,3,0,0.0,0.56,0.0,0.0,0.0,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Marcelinho,br BRA,"FW,MF",21-192,5.3,0,13,3,23.1,2.43,0.56,0.0,0.0,20.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Alan Ruschel,br BRA,DF,34-302,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Inocêncio,br BRA,DF,29-305,4.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Sam,br BRA,DF,28-332,4.2,1,3,1,33.3,0.72,0.24,0.33,1.0,8.8,0,0,0,0.3,0.3,0.09,0.7,0.7,Matches
Gilberto,br BRA,FW,35-015,2.6,0,7,1,14.3,2.68,0.38,0.0,0.0,15.9,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
Jean Carlos Vicente,br BRA,"FW,MF",32-126,2.5,2,6,3,50.0,2.41,1.21,0.33,0.67,25.0,1,0,0,0.3,0.3,0.06,1.7,1.7,Matches
Luis Mandaca,br BRA,"MF,FW",22-262,2.2,1,7,3,42.9,3.18,1.36,0.14,0.33,18.5,0,0,0,1.3,1.3,0.28,-0.3,-0.3,Matches
Thiaguinho,br BRA,MF,27-070,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Oyama,br BRA,MF,27-142,1.1,0,2,1,50.0,1.87,0.94,0.0,0.0,28.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Ewerton,br BRA,"DF,FW",23-223,1.0,0,1,1,100.0,0.96,0.96,0.0,0.0,31.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Lucas Freitas,br BRA,DF,23-152,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Rildo,br BRA,"FW,MF",24-151,1.3,0,5,0,0.0,3.78,0.0,0.0,0.0,19.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Ruan,br BRA,"FW,MF",19-048,0.8,0,2,2,100.0,2.65,2.65,0.0,0.0,18.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Gabriel Taliari,br BRA,"MF,FW",27-068,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Werik Popó,br BRA,FW,22-247,0.4,0,1,0,0.0,2.5,0.0,0.0,0.0,15.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Kleiton,br BRA,FW,25-058,0.3,0,4,1,25.0,12.41,3.1,0.0,0.0,14.2,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Abner,br BRA,MF,20-062,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Peixoto,br BRA,MF,26-356,0.1,0,1,1,100.0,12.86,12.86,0.0,0.0,16.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Squad Total,0,0,28.8,9.0,10,118,36,30.5,13.11,4.0,0.08,0.28,20.8,2,0,0,10.2,10.2,0.09,-0.2,-0.2,0
Opponent Total,0,0,28.2,9.0,11,122,32,26.2,13.56,3.56,0.07,0.28,18.6,5,2,2,11.3,9.7,0.08,-0.3,-0.7,0
