Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Gustavo Hamer,nl NED,MF,26.0,32.3,1402,63,285,648,485,44,1402,58,28,48.3,28,48.3,621,3307,1568,36,26,13,37,17,760,86,Matches
Jayden Bogle,eng ENG,DF,23.0,31.0,1374,145,531,536,329,55,1374,59,25,42.4,26,44.1,590,3511,1443,38,32,11,51,28,676,92,Matches
Jack Robinson,eng ENG,DF,29.0,32.1,1567,235,793,606,177,31,1567,11,5,45.5,3,27.3,685,2943,1429,8,6,1,18,5,785,14,Matches
Vinicius Souza,br BRA,MF,24.0,29.6,1381,125,489,706,200,35,1381,30,17,56.7,11,36.7,581,2689,979,7,6,5,33,25,712,21,Matches
Anel Ahmedhodžić,ba BIH,DF,24.0,29.4,1331,228,730,508,104,33,1331,21,11,52.4,9,42.9,603,3497,1946,15,15,3,14,11,693,21,Matches
Wes Foderingham,eng ENG,GK,32.0,29.4,1154,943,1136,20,0,0,1154,2,2,100.0,0,0.0,574,3483,2223,0,0,0,1,1,388,0,Matches
Auston Trusty,us USA,DF,24.0,28.6,1264,231,712,452,105,27,1264,12,6,50.0,5,41.7,509,1993,797,10,7,2,17,4,583,15,Matches
Cameron Archer,eng ENG,"FW,MF",22.0,20.4,563,13,63,205,307,69,563,61,30,49.2,29,47.5,345,2186,984,33,29,22,61,45,386,113,Matches
James Mcatee,eng ENG,"MF,FW",20.0,20.2,784,23,119,315,366,68,783,92,33,35.9,52,56.5,451,3228,1444,55,33,18,49,40,475,110,Matches
Oliver Norwood,nir NIR,MF,32.0,16.0,1068,65,327,575,170,6,1067,3,1,33.3,1,33.3,470,1695,666,3,5,0,9,4,630,10,Matches
Oliver McBurnie,sct SCO,FW,27.0,14.2,583,31,68,288,230,74,581,17,6,35.3,10,58.8,245,923,305,6,11,4,25,18,420,60,Matches
Ben Osborn,eng ENG,"DF,MF",28.0,15.2,735,37,210,315,216,9,735,14,7,50.0,7,50.0,373,1640,751,16,11,1,14,10,419,44,Matches
Ben Brereton,cl CHI,"FW,MF",24.0,12.3,387,14,44,167,185,51,386,28,10,35.7,17,60.7,232,1441,662,23,15,19,23,16,281,78,Matches
Andre Brooks,eng ENG,"MF,DF",19.0,10.4,395,16,75,209,118,16,395,24,12,50.0,11,45.8,207,1259,501,12,15,1,22,19,218,22,Matches
George Baldock,gr GRE,DF,30.0,10.8,505,66,200,192,116,9,505,11,6,54.5,4,36.4,238,988,463,9,3,4,9,9,258,24,Matches
Oliver Arblaster,eng ENG,MF,19.0,10.5,551,31,135,331,93,4,551,25,17,68.0,6,24.0,277,1489,634,13,12,3,13,8,313,4,Matches
Luke Thomas,eng ENG,DF,22.0,10.2,430,34,160,188,88,11,430,10,5,50.0,4,40.0,191,803,391,8,7,1,11,5,230,22,Matches
William Osula,dk DEN,FW,19.0,8.7,200,9,24,78,104,28,200,17,3,17.6,12,70.6,108,606,224,7,8,3,32,15,140,41,Matches
Ivo Grbić,hr CRO,GK,27.0,8.6,324,280,317,7,0,0,324,0,0,0.0,0,0.0,152,1049,772,0,0,0,0,0,92,0,Matches
Mason Holgate,eng ENG,DF,26.0,7.9,296,53,143,119,35,3,296,2,1,50.0,1,50.0,95,356,159,0,2,1,4,1,105,0,Matches
Yasser Larouci,dz ALG,DF,22.0,5.9,262,29,101,112,56,7,262,17,10,58.8,7,41.2,137,1225,741,18,13,4,1,5,134,12,Matches
John Egan,ie IRL,DF,30.0,5.4,257,58,163,81,13,9,257,0,0,0.0,0,0.0,106,485,233,0,2,0,2,1,133,1,Matches
Max Lowe,eng ENG,"DF,MF",26.0,5.6,203,23,78,64,63,6,203,5,2,40.0,3,60.0,66,271,105,5,2,1,6,0,88,11,Matches
Anis Ben Slimane,tn TUN,MF,22.0,4.7,216,15,46,108,65,12,216,17,2,11.8,13,76.5,109,452,168,3,8,3,8,12,120,21,Matches
Bénie Adama Traore,ci CIV,"FW,MF",20.0,4.3,112,2,19,49,48,9,112,22,5,22.7,15,68.2,72,462,174,7,5,3,10,7,69,14,Matches
Rhian Brewster,eng ENG,"FW,MF",23.0,3.8,113,2,9,47,57,16,113,5,0,0.0,4,80.0,62,201,75,1,4,3,8,8,81,21,Matches
Chris Basham,eng ENG,"DF,MF",35.0,3.6,185,26,84,69,32,5,185,4,3,75.0,1,25.0,72,320,163,1,4,0,2,2,89,6,Matches
Tom Davies,eng ENG,MF,25.0,2.5,142,9,44,65,34,5,142,8,2,25.0,5,62.5,67,381,167,3,2,1,3,4,76,3,Matches
Rhys Norrington-Davies,wls WAL,DF,24.0,1.2,77,4,26,38,14,1,77,1,1,100.0,0,0.0,46,266,119,3,1,0,2,2,47,6,Matches
John Fleck,sct SCO,"MF,DF",31.0,1.0,49,3,10,29,11,1,49,1,0,0.0,0,0.0,19,81,39,2,1,0,2,0,27,0,Matches
Sam Curtis,ie IRL,DF,17.0,0.3,14,0,8,4,2,0,14,0,0,0.0,0,0.0,1,1,0,0,0,0,0,1,9,1,Matches
Daniel Jebbison,eng ENG,FW,19.0,0.2,9,0,0,5,4,2,9,0,0,0.0,0,0.0,5,6,1,0,0,0,1,0,4,1,Matches
