Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gustavo Hamer,nl NED,MF,26.0,32.3,754,1102,68.4,12591,4875,371,449,82.6,266,346,76.9,80,222,36.0,6,6.1,4.6,-0.1,70,94,37,7,135,Matches
Jayden Bogle,eng ENG,DF,23.0,31.0,684,968,70.7,10589,3926,405,472,85.8,216,301,71.8,51,124,41.1,0,1.0,1.2,-1.0,10,45,20,5,60,Matches
Jack Robinson,eng ENG,DF,29.0,32.1,894,1254,71.3,17460,7680,318,364,87.4,452,554,81.6,113,286,39.5,1,1.2,1.0,-0.2,12,66,7,4,63,Matches
Vinicius Souza,br BRA,MF,24.0,29.6,790,994,79.5,12856,3441,382,438,87.2,333,394,84.5,50,89,56.2,0,0.2,0.5,-0.2,4,60,5,1,66,Matches
Anel Ahmedhodžić,ba BIH,DF,24.0,29.4,745,988,75.4,12681,5037,334,384,87.0,345,422,81.8,53,137,38.7,0,0.8,0.6,-0.8,7,41,3,1,43,Matches
Wes Foderingham,eng ENG,GK,32.0,29.4,595,1054,56.5,19592,15704,101,102,99.0,240,250,96.0,254,691,36.8,0,0.1,0.1,-0.1,1,19,2,0,0,Matches
Auston Trusty,us USA,DF,24.0,28.6,701,920,76.2,12342,4628,281,330,85.2,355,443,80.1,50,106,47.2,0,1.1,0.8,-1.1,8,24,4,2,40,Matches
Cameron Archer,eng ENG,"FW,MF",22.0,20.4,266,332,80.1,3245,471,171,207,82.6,64,69,92.8,5,9,55.6,1,2.8,1.4,-1.8,23,11,7,2,15,Matches
James Mcatee,eng ENG,"MF,FW",20.0,20.2,362,530,68.3,5320,1456,209,263,79.5,113,168,67.3,25,56,44.6,3,2.9,2.1,0.1,28,30,25,3,51,Matches
Oliver Norwood,nir NIR,MF,32.0,16.0,634,911,69.6,12291,4646,246,296,83.1,262,321,81.6,105,253,41.5,0,0.6,1.2,-0.6,17,67,11,2,73,Matches
Oliver McBurnie,sct SCO,FW,27.0,14.2,242,408,59.3,2917,746,163,256,63.7,57,97,58.8,4,7,57.1,3,2.0,2.0,1.0,12,27,5,1,30,Matches
Ben Osborn,eng ENG,"DF,MF",28.0,15.2,448,608,73.7,7007,2650,253,281,90.0,145,194,74.7,35,90,38.9,2,0.9,0.9,1.1,13,34,11,8,55,Matches
Ben Brereton,cl CHI,"FW,MF",24.0,12.3,200,265,75.5,2833,720,127,149,85.2,58,76,76.3,12,17,70.6,1,1.5,1.1,-0.5,8,22,12,2,37,Matches
Andre Brooks,eng ENG,"MF,DF",19.0,10.4,196,261,75.1,2943,511,109,131,83.2,80,97,82.5,6,19,31.6,0,0.1,0.3,-0.1,3,11,5,0,18,Matches
George Baldock,gr GRE,DF,30.0,10.8,291,397,73.3,4602,1810,169,191,88.5,100,124,80.6,18,52,34.6,1,0.8,0.6,0.2,7,18,11,4,31,Matches
Oliver Arblaster,eng ENG,MF,19.0,10.5,349,438,79.7,5894,1788,173,200,86.5,146,166,88.0,26,50,52.0,0,0.7,0.9,-0.7,11,37,6,0,43,Matches
Luke Thomas,eng ENG,DF,22.0,10.2,234,319,73.4,3866,1408,115,133,86.5,96,121,79.3,19,44,43.2,0,0.1,0.2,-0.1,2,23,5,2,33,Matches
William Osula,dk DEN,FW,19.0,8.7,49,93,52.7,592,88,33,56,58.9,8,20,40.0,2,5,40.0,0,0.1,0.2,-0.1,1,3,2,1,2,Matches
Ivo Grbić,hr CRO,GK,27.0,8.6,148,298,49.7,5407,4505,23,23,100.0,48,54,88.9,76,217,35.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Mason Holgate,eng ENG,DF,26.0,7.9,138,211,65.4,2552,1215,65,83,78.3,52,78,66.7,19,44,43.2,0,0.4,0.2,-0.4,1,17,2,2,13,Matches
Yasser Larouci,dz ALG,DF,22.0,5.9,131,185,70.8,1969,714,76,89,85.4,45,59,76.3,6,17,35.3,0,0.3,0.1,-0.3,2,11,0,0,14,Matches
John Egan,ie IRL,DF,30.0,5.4,128,185,69.2,2449,988,38,49,77.6,79,92,85.9,9,38,23.7,0,0.0,0.0,0.0,0,5,1,0,5,Matches
Max Lowe,eng ENG,"DF,MF",26.0,5.6,84,130,64.6,1242,436,53,71,74.6,25,42,59.5,6,12,50.0,0,0.7,0.1,-0.7,2,6,3,0,12,Matches
Anis Ben Slimane,tn TUN,MF,22.0,4.7,92,139,66.2,1322,373,47,70,67.1,35,43,81.4,4,5,80.0,0,0.3,0.1,-0.3,3,6,2,0,12,Matches
Bénie Adama Traore,ci CIV,"FW,MF",20.0,4.3,55,71,77.5,775,185,34,38,89.5,19,23,82.6,1,1,100.0,0,0.5,0.5,-0.5,4,2,7,1,9,Matches
Rhian Brewster,eng ENG,"FW,MF",23.0,3.8,52,76,68.4,702,178,35,41,85.4,10,22,45.5,4,7,57.1,0,0.1,0.1,-0.1,2,6,1,0,3,Matches
Chris Basham,eng ENG,"DF,MF",35.0,3.6,103,138,74.6,1506,484,62,70,88.6,31,45,68.9,6,14,42.9,0,0.3,0.1,-0.3,2,7,2,0,7,Matches
