Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Mats Köhlert,de GER,DF,25.0,32.9,46.0,21,24.0,17.0,5.0,21.0,49.0,42.9,28.0,26.0,12.0,14.0,34,80.0,72.0,0.0,Matches
Simon Olsson,se SWE,"MF,FW",25.0,30.3,56.0,32,26.0,25.0,5.0,31.0,57.0,54.4,26.0,39.0,5.0,34.0,24,80.0,13.0,0.0,Matches
Sven van Beek,nl NED,DF,29.0,29.1,56.0,35,39.0,13.0,4.0,38.0,46.0,82.6,8.0,39.0,15.0,24.0,52,108.0,136.0,1.0,Matches
Thom Haye,id IDN,MF,28.0,29.0,54.0,36,21.0,25.0,8.0,24.0,52.0,46.2,28.0,28.0,6.0,22.0,30,84.0,47.0,0.0,Matches
Osame Sahraoui,no NOR,FW,22.0,27.4,17.0,12,6.0,5.0,6.0,6.0,21.0,28.6,15.0,10.0,0.0,10.0,10,27.0,11.0,2.0,Matches
Paweł Bochniewicz,pl POL,DF,27.0,25.7,27.0,14,19.0,7.0,1.0,16.0,29.0,55.2,13.0,42.0,33.0,9.0,25,52.0,116.0,1.0,Matches
Pelle van Amersfoort,nl NED,FW,27.0,23.7,12.0,6,3.0,7.0,2.0,3.0,17.0,17.6,14.0,11.0,2.0,9.0,7,19.0,18.0,0.0,Matches
Luuk Brouwers,nl NED,MF,25.0,22.5,26.0,11,8.0,12.0,6.0,13.0,34.0,38.2,21.0,20.0,5.0,15.0,17,43.0,15.0,0.0,Matches
Oliver Braude,no NOR,DF,19.0,23.5,78.0,52,44.0,28.0,6.0,39.0,62.0,62.9,23.0,47.0,10.0,37.0,18,96.0,70.0,1.0,Matches
Andries Noppert,nl NED,GK,29.0,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,5.0,Matches
Ché Nunnely,nl NED,FW,24.0,19.0,18.0,10,7.0,6.0,5.0,11.0,24.0,45.8,13.0,21.0,1.0,20.0,7,25.0,6.0,0.0,Matches
Patrik Wålemark,se SWE,FW,21.0,13.8,25.0,16,11.0,9.0,5.0,13.0,28.0,46.4,15.0,16.0,2.0,14.0,9,34.0,13.0,0.0,Matches
Syb Van Ottele,nl NED,"DF,MF",21.0,15.9,29.0,20,19.0,8.0,2.0,16.0,35.0,45.7,19.0,24.0,11.0,13.0,22,51.0,61.0,3.0,Matches
Anas Tahiri,be BEL,MF,28.0,12.9,7.0,6,2.0,5.0,0.0,3.0,10.0,30.0,7.0,11.0,3.0,8.0,4,11.0,19.0,0.0,Matches
Mickey van der Hart,nl NED,GK,29.0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4.0,0.0,Matches
Hussein Ali,iq IRQ,"DF,FW",21.0,7.8,11.0,7,8.0,2.0,1.0,8.0,14.0,57.1,6.0,7.0,2.0,5.0,12,23.0,25.0,0.0,Matches
Ion Nicolaescu,md MDA,FW,24.0,7.8,3.0,2,0.0,1.0,2.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1,4.0,3.0,1.0,Matches
Denzel Hall,nl NED,DF,22.0,4.6,13.0,8,11.0,1.0,1.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,5,18.0,15.0,1.0,Matches
Espen van Ee,nl NED,"MF,FW",20.0,4.6,13.0,7,4.0,7.0,2.0,4.0,15.0,26.7,11.0,9.0,2.0,7.0,5,18.0,5.0,1.0,Matches
Charlie Webster,eng ENG,"MF,FW",19.0,2.6,7.0,6,1.0,6.0,0.0,4.0,10.0,40.0,6.0,2.0,0.0,2.0,2,9.0,2.0,0.0,Matches
Loizos Loizou,cy CYP,"FW,MF",20.0,1.5,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,0,0.0,1.0,0.0,Matches
Daniel Karlsbakk,no NOR,"FW,MF",20.0,3.3,4.0,3,2.0,1.0,1.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,1,5.0,1.0,0.0,Matches
Melle Witteveen,nl NED,FW,20.0,0.8,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1,2.0,1.0,0.0,Matches
Djenahro Nunumete,nl NED,DF,21.0,0.6,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,2.0,1.0,0.0,Matches
Nathan Tjoe-A-On,id IDN,"FW,DF",21.0,0.2,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Matches
Amir Ismaïl,nl NED,FW,18.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34.0,505.0,305,257.0,186.0,62.0,259.0,522.0,49.6,263.0,364.0,109.0,255.0,288,793.0,668.0,16.0,0
Opponent Total,0,0,25.2,34.0,612.0,376,320.0,211.0,81.0,321.0,622.0,51.6,301.0,403.0,134.0,269.0,277,889.0,691.0,9.0,0
