Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Mats Köhlert,de GER,DF,25.0,32.9,2120.0,101.0,642.0,759.0,738.0,43.0,2120.0,43.0,16.0,37.2,21.0,48.8,1047.0,6075.0,3413.0,87.0,59.0,10.0,42.0,10.0,1204.0,181.0,Matches
Simon Olsson,se SWE,"MF,FW",25.0,30.3,1495.0,52.0,361.0,792.0,354.0,39.0,1495.0,72.0,43.0,59.7,24.0,33.3,746.0,3865.0,1767.0,35.0,29.0,8.0,46.0,38.0,998.0,65.0,Matches
Sven van Beek,nl NED,DF,29.0,29.1,2207.0,343.0,1161.0,960.0,95.0,21.0,2207.0,5.0,3.0,60.0,2.0,40.0,1215.0,6763.0,4185.0,25.0,23.0,0.0,12.0,3.0,1412.0,10.0,Matches
Thom Haye,id IDN,MF,28.0,29.0,2263.0,91.0,502.0,1301.0,490.0,12.0,2259.0,45.0,24.0,53.3,19.0,42.2,1238.0,6905.0,3778.0,50.0,42.0,2.0,28.0,27.0,1441.0,45.0,Matches
Osame Sahraoui,no NOR,FW,22.0,27.4,1463.0,10.0,134.0,562.0,800.0,197.0,1463.0,258.0,100.0,38.8,140.0,54.3,1031.0,8266.0,4288.0,166.0,99.0,87.0,96.0,69.0,1197.0,293.0,Matches
Paweł Bochniewicz,pl POL,DF,27.0,25.7,1852.0,278.0,923.0,848.0,95.0,21.0,1852.0,6.0,3.0,50.0,3.0,50.0,1035.0,5902.0,3773.0,28.0,16.0,0.0,11.0,6.0,1200.0,10.0,Matches
Pelle van Amersfoort,nl NED,FW,27.0,23.7,681.0,23.0,65.0,326.0,294.0,124.0,681.0,19.0,9.0,47.4,8.0,42.1,319.0,1210.0,539.0,23.0,8.0,10.0,56.0,23.0,496.0,82.0,Matches
Luuk Brouwers,nl NED,MF,25.0,22.5,967.0,31.0,160.0,519.0,295.0,67.0,967.0,25.0,10.0,40.0,8.0,32.0,489.0,2229.0,1088.0,22.0,19.0,6.0,30.0,9.0,639.0,92.0,Matches
Oliver Braude,no NOR,DF,19.0,23.5,1430.0,91.0,504.0,629.0,309.0,13.0,1430.0,22.0,11.0,50.0,5.0,22.7,645.0,3380.0,1729.0,33.0,34.0,3.0,33.0,13.0,714.0,85.0,Matches
Andries Noppert,nl NED,GK,29.0,22.0,768.0,690.0,763.0,5.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,411.0,2042.0,1158.0,0.0,0.0,0.0,2.0,0.0,368.0,1.0,Matches
Ché Nunnely,nl NED,FW,24.0,19.0,603.0,5.0,61.0,216.0,337.0,72.0,603.0,61.0,28.0,45.9,26.0,42.6,394.0,3326.0,1592.0,65.0,29.0,22.0,34.0,31.0,444.0,148.0,Matches
Patrik Wålemark,se SWE,FW,21.0,13.8,483.0,18.0,89.0,158.0,245.0,56.0,483.0,60.0,19.0,31.7,32.0,53.3,290.0,2369.0,1168.0,34.0,30.0,14.0,24.0,10.0,313.0,101.0,Matches
Syb Van Ottele,nl NED,"DF,MF",21.0,15.9,1224.0,159.0,523.0,625.0,89.0,13.0,1224.0,12.0,8.0,66.7,4.0,33.3,734.0,4319.0,2514.0,26.0,18.0,0.0,13.0,4.0,795.0,8.0,Matches
Anas Tahiri,be BEL,MF,28.0,12.9,902.0,33.0,163.0,516.0,228.0,12.0,898.0,7.0,4.0,57.1,2.0,28.6,561.0,3018.0,1493.0,30.0,30.0,1.0,12.0,9.0,681.0,38.0,Matches
Mickey van der Hart,nl NED,GK,29.0,12.0,452.0,426.0,451.0,1.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,267.0,1116.0,550.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,Matches
Hussein Ali,iq IRQ,"DF,FW",21.0,7.8,359.0,36.0,132.0,147.0,84.0,10.0,359.0,6.0,3.0,50.0,3.0,50.0,161.0,892.0,446.0,13.0,8.0,1.0,15.0,3.0,177.0,34.0,Matches
Ion Nicolaescu,md MDA,FW,24.0,7.8,185.0,4.0,11.0,77.0,99.0,43.0,185.0,21.0,6.0,28.6,13.0,61.9,98.0,523.0,234.0,8.0,7.0,6.0,11.0,15.0,118.0,33.0,Matches
Denzel Hall,nl NED,DF,22.0,4.6,262.0,22.0,94.0,135.0,34.0,3.0,262.0,2.0,1.0,50.0,1.0,50.0,112.0,488.0,262.0,5.0,2.0,0.0,7.0,1.0,130.0,7.0,Matches
Espen van Ee,nl NED,"MF,FW",20.0,4.6,243.0,8.0,42.0,129.0,76.0,12.0,243.0,6.0,3.0,50.0,2.0,33.3,125.0,605.0,279.0,5.0,2.0,1.0,11.0,4.0,156.0,20.0,Matches
Charlie Webster,eng ENG,"MF,FW",19.0,2.6,167.0,2.0,18.0,79.0,72.0,9.0,167.0,3.0,2.0,66.7,1.0,33.3,97.0,551.0,235.0,6.0,8.0,0.0,5.0,6.0,123.0,13.0,Matches
Loizos Loizou,cy CYP,"FW,MF",20.0,1.5,56.0,1.0,8.0,18.0,32.0,6.0,56.0,7.0,6.0,85.7,1.0,14.3,42.0,342.0,207.0,7.0,3.0,2.0,3.0,3.0,46.0,10.0,Matches
Daniel Karlsbakk,no NOR,"FW,MF",20.0,3.3,108.0,1.0,8.0,47.0,53.0,22.0,108.0,6.0,1.0,16.7,3.0,50.0,55.0,279.0,154.0,7.0,4.0,5.0,14.0,3.0,76.0,22.0,Matches
Melle Witteveen,nl NED,FW,20.0,0.8,35.0,2.0,8.0,11.0,17.0,2.0,35.0,4.0,1.0,25.0,3.0,75.0,26.0,254.0,123.0,3.0,3.0,1.0,2.0,4.0,25.0,9.0,Matches
Djenahro Nunumete,nl NED,DF,21.0,0.6,44.0,10.0,31.0,8.0,5.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,25.0,112.0,48.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,Matches
Nathan Tjoe-A-On,id IDN,"FW,DF",21.0,0.2,14.0,1.0,6.0,7.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches
