Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Mats Köhlert,de GER,DF,25.0,32.9,2,14,6,42.9,0.43,0.18,0.14,0.33,20.7,0.0,0,0,0.7,0.7,0.05,1.3,1.3,Matches
Simon Olsson,se SWE,"MF,FW",25.0,30.3,2,36,11,30.6,1.19,0.36,0.06,0.18,19.5,0.0,0,0,2.6,2.6,0.07,-0.6,-0.6,Matches
Sven van Beek,nl NED,DF,29.0,29.1,1,15,5,33.3,0.52,0.17,0.07,0.2,14.5,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Thom Haye,id IDN,MF,28.0,29.0,4,43,12,27.9,1.48,0.41,0.02,0.08,29.9,12.0,3,4,4.6,1.4,0.03,-0.6,-0.4,Matches
Osame Sahraoui,no NOR,FW,22.0,27.4,8,76,24,31.6,2.77,0.87,0.11,0.33,15.0,0.0,0,0,6.8,6.8,0.09,1.2,1.2,Matches
Paweł Bochniewicz,pl POL,DF,27.0,25.7,3,14,5,35.7,0.55,0.19,0.21,0.6,11.7,0.0,0,0,1.4,1.4,0.1,1.6,1.6,Matches
Pelle van Amersfoort,nl NED,FW,27.0,23.7,10,81,33,40.7,3.42,1.39,0.12,0.3,13.2,0.0,0,0,10.1,10.1,0.12,-0.1,-0.1,Matches
Luuk Brouwers,nl NED,MF,25.0,22.5,6,33,13,39.4,1.47,0.58,0.18,0.46,15.0,0.0,0,0,2.5,2.5,0.08,3.5,3.5,Matches
Oliver Braude,no NOR,DF,19.0,23.5,0,8,0,0.0,0.34,0.0,0.0,0.0,28.2,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Andries Noppert,nl NED,GK,29.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ché Nunnely,nl NED,FW,24.0,19.0,2,28,9,32.1,1.47,0.47,0.07,0.22,15.7,0.0,0,0,2.4,2.4,0.08,-0.4,-0.4,Matches
Patrik Wålemark,se SWE,FW,21.0,13.8,3,41,10,24.4,2.98,0.73,0.07,0.3,20.0,1.0,0,0,3.6,3.6,0.09,-0.6,-0.6,Matches
Syb Van Ottele,nl NED,"DF,MF",21.0,15.9,0,27,5,18.5,1.7,0.31,0.0,0.0,24.8,1.0,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
Anas Tahiri,be BEL,MF,28.0,12.9,4,8,2,25.0,0.62,0.16,0.0,0.0,28.9,0.0,4,4,3.6,0.5,0.06,0.4,-0.5,Matches
Mickey van der Hart,nl NED,GK,29.0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Hussein Ali,iq IRQ,"DF,FW",21.0,7.8,0,6,1,16.7,0.77,0.13,0.0,0.0,17.4,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Ion Nicolaescu,md MDA,FW,24.0,7.8,5,22,11,50.0,2.82,1.41,0.23,0.45,13.2,0.0,0,0,3.0,3.0,0.14,2.0,2.0,Matches
Denzel Hall,nl NED,DF,22.0,4.6,0,1,0,0.0,0.22,0.0,0.0,0.0,28.1,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Espen van Ee,nl NED,"MF,FW",20.0,4.6,0,8,1,12.5,1.76,0.22,0.0,0.0,21.1,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Charlie Webster,eng ENG,"MF,FW",19.0,2.6,1,10,2,20.0,3.81,0.76,0.1,0.5,24.2,0.0,0,0,0.9,0.9,0.09,0.1,0.1,Matches
Loizos Loizou,cy CYP,"FW,MF",20.0,1.5,0,3,0,0.0,2.03,0.0,0.0,0.0,12.9,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Daniel Karlsbakk,no NOR,"FW,MF",20.0,3.3,1,10,3,30.0,3.05,0.92,0.1,0.33,11.4,0.0,0,0,1.6,1.6,0.16,-0.6,-0.6,Matches
Melle Witteveen,nl NED,FW,20.0,0.8,0,1,0,0.0,1.25,0.0,0.0,0.0,10.8,0.0,0,0,0.5,0.5,0.47,-0.5,-0.5,Matches
Djenahro Nunumete,nl NED,DF,21.0,0.6,0,1,0,0.0,1.67,0.0,0.0,0.0,26.6,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Nathan Tjoe-A-On,id IDN,"FW,DF",21.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Amir Ismaïl,nl NED,FW,18.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34.0,52,486,153,31.5,14.29,4.5,0.09,0.29,18.0,14.0,7,8,47.1,40.9,0.09,4.9,4.1,0
Opponent Total,0,0,25.2,34.0,68,446,160,35.9,13.12,4.71,0.14,0.4,16.7,15.0,4,4,53.6,50.5,0.12,14.4,13.5,0
