Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Mats Köhlert,de GER,DF,25.0,32.9,6,0,0,28,23,2,171,34,21,0.0,0.0,0,174.0,18.0,30.0,37.5,Matches
Simon Olsson,se SWE,"MF,FW",25.0,30.3,3,0,0,32,22,0,6,24,32,0.0,0.0,0,201.0,16.0,22.0,42.1,Matches
Sven van Beek,nl NED,DF,29.0,29.1,3,0,0,22,9,0,12,52,35,0.0,1.0,0,153.0,78.0,45.0,63.4,Matches
Thom Haye,id IDN,MF,28.0,29.0,4,1,0,31,16,0,146,30,36,0.0,0.0,0,230.0,26.0,26.0,50.0,Matches
Osame Sahraoui,no NOR,FW,22.0,27.4,0,0,0,6,66,2,68,10,12,2.0,0.0,0,100.0,7.0,13.0,35.0,Matches
Paweł Bochniewicz,pl POL,DF,27.0,25.7,2,0,0,25,15,0,1,25,14,0.0,1.0,2,137.0,70.0,39.0,64.2,Matches
Pelle van Amersfoort,nl NED,FW,27.0,23.7,3,0,0,32,26,9,10,7,6,0.0,0.0,0,39.0,97.0,97.0,50.0,Matches
Luuk Brouwers,nl NED,MF,25.0,22.5,4,0,0,19,19,9,10,17,11,1.0,0.0,0,81.0,27.0,28.0,49.1,Matches
Oliver Braude,no NOR,DF,19.0,23.5,6,1,1,29,24,2,39,18,52,0.0,0.0,0,124.0,22.0,18.0,55.0,Matches
Andries Noppert,nl NED,GK,29.0,22.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,31.0,5.0,0.0,100.0,Matches
Ché Nunnely,nl NED,FW,24.0,19.0,0,0,0,11,21,12,53,7,10,0.0,0.0,0,65.0,5.0,33.0,13.2,Matches
Patrik Wålemark,se SWE,FW,21.0,13.8,2,0,0,16,31,1,36,9,16,2.0,0.0,0,62.0,6.0,15.0,28.6,Matches
Syb Van Ottele,nl NED,"DF,MF",21.0,15.9,1,0,0,12,7,0,5,22,20,0.0,1.0,0,120.0,32.0,34.0,48.5,Matches
Anas Tahiri,be BEL,MF,28.0,12.9,2,0,0,5,10,0,14,4,6,0.0,0.0,0,62.0,8.0,14.0,36.4,Matches
Mickey van der Hart,nl NED,GK,29.0,12.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,12.0,1.0,0.0,100.0,Matches
Hussein Ali,iq IRQ,"DF,FW",21.0,7.8,0,0,0,6,2,1,20,12,7,0.0,1.0,0,32.0,8.0,8.0,50.0,Matches
Ion Nicolaescu,md MDA,FW,24.0,7.8,1,0,0,8,5,8,3,1,2,0.0,0.0,0,12.0,15.0,30.0,33.3,Matches
Denzel Hall,nl NED,DF,22.0,4.6,1,0,0,5,3,0,5,5,8,0.0,0.0,0,33.0,8.0,6.0,57.1,Matches
Espen van Ee,nl NED,"MF,FW",20.0,4.6,0,1,0,12,8,1,5,5,7,0.0,0.0,0,18.0,6.0,3.0,66.7,Matches
Charlie Webster,eng ENG,"MF,FW",19.0,2.6,0,1,0,6,4,1,14,2,6,0.0,0.0,0,10.0,0.0,3.0,0.0,Matches
Loizos Loizou,cy CYP,"FW,MF",20.0,1.5,0,0,0,2,4,0,2,0,0,0.0,0.0,0,3.0,1.0,2.0,33.3,Matches
Daniel Karlsbakk,no NOR,"FW,MF",20.0,3.3,0,0,0,5,5,1,0,1,3,0.0,0.0,0,5.0,7.0,16.0,30.4,Matches
Melle Witteveen,nl NED,FW,20.0,0.8,0,0,0,2,2,0,1,1,0,0.0,0.0,0,5.0,0.0,0.0,0.0,Matches
Djenahro Nunumete,nl NED,DF,21.0,0.6,0,0,0,2,1,0,1,1,0,0.0,0.0,0,3.0,0.0,0.0,0.0,Matches
Nathan Tjoe-A-On,id IDN,"FW,DF",21.0,0.2,0,0,0,1,1,0,0,0,1,0.0,0.0,0,3.0,0.0,1.0,0.0,Matches
Amir Ismaïl,nl NED,FW,18.0,0.1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34.0,39,4,1,320,325,49,622,288,305,5.0,4.0,2,1715.0,463.0,483.0,48.9,0
Opponent Total,0,0,25.2,34.0,45,3,0,341,309,38,624,277,376,3.0,8.0,1,1731.0,485.0,463.0,51.2,0
