Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Ché Nunnely,nl NED,FW,24.0,32,1711.0,53.0,55.9,19.0,19,72.0,2,13,26.0,1,1.03,23.0,42.0,-19.0,-1.0,-1.13,22.5,33.5,-11.0,-0.58,-0.88,Matches
Patrik Wålemark,se SWE,FW,21.0,24,1240.0,52.0,40.5,13.8,16,62.0,0,8,31.0,1,0.92,24.0,26.0,-2.0,-0.15,0.6,20.4,18.6,1.8,0.13,0.54,Matches
Syb Van Ottele,nl NED,"DF,MF",21.0,26,1429.0,55.0,46.7,15.9,15,85.0,10,11,14.0,8,1.0,25.0,34.0,-9.0,-0.57,-0.13,22.6,28.7,-6.1,-0.38,-0.36,Matches
Anas Tahiri,be BEL,MF,28.0,24,1161.0,48.0,37.9,12.9,13,71.0,4,11,22.0,10,1.17,20.0,26.0,-6.0,-0.47,0.06,19.5,21.1,-1.6,-0.13,0.1,Matches
Mickey van der Hart,nl NED,GK,29.0,12,1080.0,90.0,35.3,12.0,12,90.0,12,0,0.0,20,1.25,22.0,27.0,-5.0,-0.42,0.13,13.9,17.3,-3.5,-0.29,-0.15,Matches
Hussein Ali,iq IRQ,"DF,FW",21.0,15,699.0,47.0,22.8,7.8,8,75.0,1,7,15.0,13,1.47,12.0,13.0,-1.0,-0.13,0.48,12.0,13.6,-1.5,-0.2,-0.01,Matches
Ion Nicolaescu,md MDA,FW,24.0,19,703.0,37.0,23.0,7.8,7,63.0,0,12,22.0,3,0.95,16.0,22.0,-6.0,-0.77,-0.35,11.0,15.0,-4.0,-0.52,-0.42,Matches
Denzel Hall,nl NED,DF,22.0,11,410.0,37.0,13.4,4.6,4,73.0,0,7,17.0,12,0.82,5.0,13.0,-8.0,-1.76,-1.45,3.6,9.1,-5.5,-1.21,-1.17,Matches
Espen van Ee,nl NED,"MF,FW",20.0,18,410.0,23.0,13.4,4.6,2,75.0,0,16,16.0,10,1.22,9.0,14.0,-5.0,-1.1,-0.69,7.5,8.9,-1.5,-0.32,-0.15,Matches
Charlie Webster,eng ENG,"MF,FW",19.0,13,236.0,18.0,7.7,2.6,2,62.0,0,11,10.0,19,1.46,3.0,7.0,-4.0,-1.53,-1.11,3.2,6.5,-3.3,-1.25,-1.15,Matches
Loizos Loizou,cy CYP,"FW,MF",20.0,5,133.0,27.0,4.3,1.5,1,45.0,0,4,22.0,10,0.8,4.0,4.0,0.0,0.0,0.52,2.1,2.8,-0.7,-0.5,-0.33,Matches
Daniel Karlsbakk,no NOR,"FW,MF",20.0,16,295.0,18.0,9.6,3.3,0,0.0,0,16,18.0,14,1.31,6.0,7.0,-1.0,-0.31,0.22,5.9,6.3,-0.4,-0.13,0.06,Matches
Melle Witteveen,nl NED,FW,20.0,5,72.0,14.0,2.4,0.8,0,0.0,0,5,14.0,7,0.8,1.0,4.0,-3.0,-3.75,-3.33,1.7,2.5,-0.8,-1.06,-0.89,Matches
Djenahro Nunumete,nl NED,DF,21.0,3,54.0,18.0,1.8,0.6,0,0.0,0,3,18.0,31,1.0,0.0,3.0,-3.0,-5.0,-4.58,0.6,2.6,-2.0,-3.31,-3.17,Matches
Nathan Tjoe-A-On,id IDN,"FW,DF",21.0,4,19.0,5.0,0.6,0.2,0,0.0,0,4,5.0,7,1.5,3.0,1.0,2.0,9.47,10.04,0.6,0.6,0.0,-0.17,0.02,Matches
Amir Ismaïl,nl NED,FW,18.0,1,13.0,13.0,0.4,0.1,0,0.0,0,1,13.0,0,1.0,0.0,1.0,-1.0,-6.92,-6.45,0.0,0.0,0.0,0.0,0.0,Matches
Jan Bekkema,nl NED,GK,27.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bernt Klaverboer,nl NED,GK,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roan Plaat,nl NED,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34,3060.0,90.0,100.0,34.0,374,82.0,221,151,19.0,225,1.09,53.0,70.0,-17.0,-0.5,0.0,47.1,53.6,-6.5,-0.19,0.0,0
Opponent Total,0,0,25.2,34,3060.0,90.0,100.0,34.0,374,82.0,229,142,20.0,215,1.71,70.0,53.0,17.0,0.5,0.0,53.6,47.1,6.5,0.19,0.0,0
