D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,18:45,Eredivisie,Matchweek 1,Sat,Home,W,3,1,RKC Waalwijk,1.5,2.0,47,19500,Paweł Bochniewicz,4-4-2,Marc Nagtegaal,Match Report,0.0
2023-08-20,12:15,Eredivisie,Matchweek 2,Sun,Away,W,2,0,Utrecht,0.5,0.9,43,19878,Paweł Bochniewicz,4-2-3-1,Ingmar Oostrom,Match Report,0.0
2023-08-27,16:45,Eredivisie,Matchweek 3,Sun,Home,L,1,3,Sparta R'dam,2.2,2.1,55,19700,Paweł Bochniewicz,4-2-3-1,Allard Lindhout,Match Report,0.0
2023-09-02,18:45,Eredivisie,Matchweek 4,Sat,Away,L,2,3,Go Ahead Eag,1.3,3.2,52,9723,Paweł Bochniewicz,4-2-3-1,Jannick van der Laan,Match Report,0.0
2023-09-16,16:30,Eredivisie,Matchweek 5,Sat,Away,L,1,6,Feyenoord,0.8,3.3,39,47500,Sven van Beek,4-2-3-1,Jeroen Manschot,Match Report,0.0
2023-09-23,21:00,Eredivisie,Matchweek 6,Sat,Home,L,0,3,Excelsior,0.8,1.0,59,19630,Sven van Beek,4-2-3-1,Erwin Blank,Match Report,0.0
2023-09-30,21:00,Eredivisie,Matchweek 7,Sat,Away,L,0,1,Twente,0.4,0.7,35,29500,Sven van Beek,4-2-3-1,Rob Dieperink,Match Report,0.0
2023-10-07,16:30,Eredivisie,Matchweek 8,Sat,Home,D,1,1,NEC Nijmegen,2.1,1.0,49,20600,Sven van Beek,4-3-3,Marc Nagtegaal,Match Report,0.0
2023-10-21,21:00,Eredivisie,Matchweek 9,Sat,Away,L,0,3,AZ Alkmaar,0.4,1.4,41,17421,Sven van Beek,4-3-3,Jochem Kamphuis,Match Report,0.0
2023-10-28,18:45,Eredivisie,Matchweek 10,Sat,Home,W,3,0,Heracles Almelo,2.6,0.7,48,21700,Sven van Beek,4-3-3,Martin van den Kerkhof,Match Report,0.0
2023-11-05,16:45,Eredivisie,Matchweek 11,Sun,Away,L,1,4,Ajax,1.4,2.5,43,54288,Sven van Beek,4-2-3-1,Sander van der Eijk,Match Report,0.0
2023-11-11,21:00,Eredivisie,Matchweek 12,Sat,Away,W,3,1,Vitesse,2.3,0.5,60,14973,Sven van Beek,4-2-3-1,Edwin van de Graaf,Match Report,0.0
2023-11-25,18:45,Eredivisie,Matchweek 13,Sat,Home,W,3,0,Fortuna Sittard,2.8,0.5,56,21000,Sven van Beek,4-2-3-1,Jeroen Manschot,Match Report,0.0
2023-12-01,20:00,Eredivisie,Matchweek 14,Fri,Home,W,3,0,Almere City,3.3,0.9,52,20555,Sven van Beek,4-2-3-1,Richard Martens,Match Report,0.0
2023-12-07,18:45,Eredivisie,Matchweek 15,Thu,Away,L,0,2,PSV Eindhoven,0.6,4.6,39,34000,Sven van Beek,4-3-3,Bas Nijhuis,Match Report,0.0
2023-12-16,21:00,Eredivisie,Matchweek 16,Sat,Home,L,1,2,Volendam,1.1,0.8,77,21800,Sven van Beek,4-2-3-1,Allard Lindhout,Match Report,0.0
2024-01-13,20:00,Eredivisie,Matchweek 17,Sat,Away,D,2,2,Zwolle,2.7,1.7,45,14000,Sven van Beek,4-2-3-1,Danny Makkelie,Match Report,0.0
2024-01-19,20:00,Eredivisie,Matchweek 18,Fri,Away,L,0,3,Excelsior,0.4,2.8,58,4400,Sven van Beek,4-2-3-1,Edwin van de Graaf,Match Report,0.0
2024-01-28,12:15,Eredivisie,Matchweek 19,Sun,Home,D,2,2,AZ Alkmaar,1.0,0.8,51,20202,Sven van Beek,4-2-3-1,Sander van der Eijk,Match Report,0.0
2024-02-03,18:45,Eredivisie,Matchweek 20,Sat,Away,D,3,3,Fortuna Sittard,0.5,1.6,57,9915,Sven van Beek,4-2-3-1,Jannick van der Laan,Match Report,0.0
2024-02-11,14:30,Eredivisie,Matchweek 21,Sun,Home,W,3,2,Ajax,1.9,1.4,34,24150,Sven van Beek,4-2-3-1,Danny Makkelie,Match Report,0.0
2024-02-17,21:00,Eredivisie,Matchweek 22,Sat,Home,L,0,2,Go Ahead Eag,1.1,1.6,69,22020,Sven van Beek,4-2-3-1,Erwin Blank,Match Report,0.0
2024-02-25,20:00,Eredivisie,Matchweek 23,Sun,Away,W,4,0,Volendam,2.2,0.7,50,6647,Sven van Beek,4-2-3-1,Rob Dieperink,Match Report,0.0
2024-03-03,14:30,Eredivisie,Matchweek 24,Sun,Home,W,2,0,Zwolle,1.7,0.7,47,22849,Sven van Beek,4-2-3-1,Robin Hensgens,Match Report,0.0
