Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Mats Köhlert,de GER,DF,25.0,32.9,1829.0,1469.0,357.0,31.0,0.0,2.0,171,258.0,68.0,36.0,25.0,0.0,1429.0,3.0,33.0,Matches
Simon Olsson,se SWE,"MF,FW",25.0,30.3,1184.0,1159.0,19.0,16.0,8.0,10.0,6,1.0,1.0,1.0,0.0,0.0,967.0,6.0,32.0,Matches
Sven van Beek,nl NED,DF,29.0,29.1,1867.0,1777.0,87.0,47.0,3.0,15.0,12,10.0,0.0,0.0,0.0,0.0,1608.0,3.0,9.0,Matches
Thom Haye,id IDN,MF,28.0,29.0,1977.0,1764.0,208.0,100.0,4.0,31.0,146,9.0,97.0,43.0,38.0,0.0,1592.0,5.0,33.0,Matches
Osame Sahraoui,no NOR,FW,22.0,27.4,1003.0,972.0,26.0,5.0,7.0,2.0,68,13.0,8.0,1.0,1.0,0.0,779.0,5.0,35.0,Matches
Paweł Bochniewicz,pl POL,DF,27.0,25.7,1573.0,1519.0,51.0,28.0,1.0,16.0,1,1.0,0.0,0.0,0.0,0.0,1336.0,3.0,9.0,Matches
Pelle van Amersfoort,nl NED,FW,27.0,23.7,441.0,417.0,20.0,0.0,1.0,0.0,10,4.0,0.0,0.0,0.0,0.0,258.0,4.0,21.0,Matches
Luuk Brouwers,nl NED,MF,25.0,22.5,773.0,713.0,57.0,8.0,4.0,1.0,10,7.0,0.0,0.0,0.0,0.0,644.0,3.0,14.0,Matches
Oliver Braude,no NOR,DF,19.0,23.5,1139.0,927.0,208.0,8.0,0.0,1.0,39,200.0,0.0,0.0,0.0,0.0,891.0,4.0,35.0,Matches
Andries Noppert,nl NED,GK,29.0,22.0,713.0,534.0,177.0,40.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,523.0,2.0,1.0,Matches
Ché Nunnely,nl NED,FW,24.0,19.0,411.0,404.0,6.0,1.0,1.0,0.0,53,4.0,0.0,0.0,0.0,0.0,299.0,1.0,18.0,Matches
Patrik Wålemark,se SWE,FW,21.0,13.8,273.0,262.0,9.0,0.0,1.0,2.0,36,7.0,2.0,2.0,0.0,0.0,152.0,2.0,28.0,Matches
Syb Van Ottele,nl NED,"DF,MF",21.0,15.9,1023.0,987.0,34.0,23.0,4.0,28.0,5,9.0,0.0,0.0,0.0,0.0,839.0,2.0,6.0,Matches
Anas Tahiri,be BEL,MF,28.0,12.9,810.0,772.0,37.0,16.0,3.0,2.0,14,7.0,8.0,1.0,5.0,0.0,721.0,1.0,10.0,Matches
Mickey van der Hart,nl NED,GK,29.0,12.0,427.0,319.0,106.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,297.0,2.0,0.0,Matches
Hussein Ali,iq IRQ,"DF,FW",21.0,7.8,261.0,209.0,52.0,3.0,1.0,0.0,20,49.0,0.0,0.0,0.0,0.0,196.0,0.0,10.0,Matches
Ion Nicolaescu,md MDA,FW,24.0,7.8,111.0,86.0,24.0,1.0,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,79.0,1.0,9.0,Matches
Denzel Hall,nl NED,DF,22.0,4.6,219.0,179.0,40.0,2.0,0.0,0.0,5,38.0,0.0,0.0,0.0,0.0,182.0,0.0,2.0,Matches
Espen van Ee,nl NED,"MF,FW",20.0,4.6,184.0,173.0,11.0,1.0,0.0,0.0,5,3.0,1.0,1.0,0.0,0.0,156.0,0.0,3.0,Matches
Charlie Webster,eng ENG,"MF,FW",19.0,2.6,135.0,123.0,10.0,2.0,1.0,2.0,14,1.0,7.0,2.0,3.0,0.0,108.0,2.0,3.0,Matches
Loizos Loizou,cy CYP,"FW,MF",20.0,1.5,39.0,38.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,Matches
Daniel Karlsbakk,no NOR,"FW,MF",20.0,3.3,58.0,50.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,Matches
Melle Witteveen,nl NED,FW,20.0,0.8,22.0,22.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,Matches
Djenahro Nunumete,nl NED,DF,21.0,0.6,39.0,37.0,2.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,Matches
Nathan Tjoe-A-On,id IDN,"FW,DF",21.0,0.2,12.0,6.0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Matches
Amir Ismaïl,nl NED,FW,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34.0,16523.0,14918.0,1556.0,353.0,40.0,112.0,622,629.0,192.0,87.0,72.0,0.0,13183.0,49.0,314.0,0
Opponent Total,0,0,25.2,34.0,16791.0,15225.0,1528.0,349.0,31.0,107.0,624,632.0,174.0,88.0,51.0,1.0,13387.0,38.0,282.0,0
