Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Luca Zidane,fr FRA,GK,26-039,42.0,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,14,4,Matches
Anaitz Arbilla,es ESP,DF,37-037,39.0,47,30,36,11,0,32,47,68.1,15,51,33,18,50,97,158,2,Matches
Matheus Pereira da Silva,br BRA,MF,26-117,37.5,57,27,20,32,5,26,57,45.6,31,53,15,38,42,99,51,0,Matches
Mario Soriano,es ESP,MF,22-060,33.7,47,28,12,25,10,18,50,36.0,32,28,2,26,10,57,13,0,Matches
Stoichkov,es ESP,FW,30-229,34.1,25,15,8,9,8,14,47,29.8,33,33,5,28,16,41,24,0,Matches
Álvaro Tejero,es ESP,DF,27-337,33.4,32,18,18,12,2,23,65,35.4,42,30,4,26,36,68,69,2,Matches
Juan Berrocal,es ESP,DF,25-048,31.9,28,17,18,8,2,19,31,61.3,12,29,19,10,41,69,109,2,Matches
Ager Aketxe,es ESP,"FW,MF",30-174,30.8,53,36,16,26,11,27,70,38.6,43,34,3,31,18,71,20,0,Matches
Jon Bautista,es ESP,FW,28-354,25.5,30,18,4,17,9,6,16,37.5,10,21,6,15,7,37,24,0,Matches
Cristian Gutierrez,es ESP,DF,23-204,22.8,60,42,31,17,12,36,58,62.1,22,29,3,26,26,86,48,1,Matches
Sergio Álvarez,es ESP,"MF,DF",32-150,23.5,65,34,31,31,3,32,63,50.8,31,28,11,17,26,91,40,0,Matches
José Corpas,es ESP,"FW,DF",32-350,23.0,25,15,11,10,4,15,39,38.5,24,25,0,25,20,45,33,1,Matches
José Antonio Ríos,es ESP,DF,34-042,18.5,26,22,16,6,4,17,29,58.6,12,12,2,10,14,40,34,0,Matches
Unai Vencedor Paris,es ESP,MF,23-219,15.1,27,18,11,14,2,15,33,45.5,18,23,8,15,14,41,31,0,Matches
Peru Nolaskoain,es ESP,MF,25-240,11.4,25,13,13,11,1,16,24,66.7,8,17,8,9,22,47,52,0,Matches
Frederico Venâncio,pt POR,DF,31-138,11.2,10,6,7,2,1,3,6,50.0,3,10,8,2,7,17,59,1,Matches
Quique,es ESP,FW,34-036,6.4,0,0,0,0,0,0,1,0.0,1,4,0,4,0,0,3,0,Matches
Yanis Rahmani,fr FRA,FW,29-039,6.2,11,10,4,5,2,4,11,36.4,7,5,0,5,4,15,5,0,Matches
Sergio León,es ESP,FW,35-167,4.4,4,2,0,1,3,3,5,60.0,2,2,0,2,0,4,2,0,Matches
Konrad De La Fuente,us USA,"FW,MF",22-341,4.1,9,4,7,1,1,5,7,71.4,2,7,0,7,2,11,4,0,Matches
Rober Correa,es ESP,DF,31-275,1.6,2,1,2,0,0,2,2,100.0,0,1,0,1,3,5,9,0,Matches
Angel Troncho,es ESP,"FW,DF",21-263,1.0,3,1,1,1,1,1,6,16.7,5,2,0,2,1,4,0,0,Matches
Yacine Qasmi,ma MAR,FW,33-170,0.8,1,1,1,0,0,0,1,0.0,1,3,0,3,0,1,1,0,Matches
Jorge Yriarte,ve VEN,MF,24-109,0.6,1,1,1,0,0,0,0,0.0,0,2,0,2,0,1,0,0,Matches
Ander Madariaga,es ESP,"MF,FW",22-102,0.6,1,0,0,1,0,0,0,0.0,0,3,0,3,2,3,0,0,Matches
Stefan Simić,cz CZE,DF,29-153,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Iker Alday,es ESP,"FW,DF",21-172,0.2,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
Arana,es ESP,FW,24-134,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.7,42.0,592,361,271,240,81,317,673,47.1,356,453,127,326,361,953,803,13,0
Opponent Total,0,0,27.6,42.0,593,384,295,234,64,298,573,52.0,275,455,142,313,429,1022,870,13,0
