Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Luca Zidane,fr FRA,GK,26-039,42.0,7,0.17,5,2,0,0,0,0,1,0.02,1,0,0,0,0,0,Matches
Anaitz Arbilla,es ESP,DF,37-037,39.0,43,1.1,38,0,0,4,0,1,8,0.2,5,0,0,3,0,0,Matches
Matheus Pereira da Silva,br BRA,MF,26-117,37.5,89,2.37,71,7,4,4,2,1,11,0.29,9,0,1,1,0,0,Matches
Mario Soriano,es ESP,MF,22-060,33.7,115,3.42,95,3,4,7,4,2,10,0.3,10,0,0,0,0,0,Matches
Stoichkov,es ESP,FW,30-229,34.1,77,2.26,54,0,4,7,8,4,12,0.35,9,0,0,0,3,0,Matches
Álvaro Tejero,es ESP,DF,27-337,33.4,103,3.08,81,9,4,5,3,1,13,0.39,10,1,0,0,2,0,Matches
Juan Berrocal,es ESP,DF,25-048,31.9,24,0.75,21,1,0,1,0,1,4,0.13,3,0,0,0,0,1,Matches
Ager Aketxe,es ESP,"FW,MF",30-174,30.8,176,5.72,119,34,8,9,4,2,13,0.42,11,1,0,0,1,0,Matches
Jon Bautista,es ESP,FW,28-354,25.5,61,2.39,33,0,10,9,7,2,9,0.35,5,0,4,0,0,0,Matches
Cristian Gutierrez,es ESP,DF,23-204,22.8,42,1.84,39,0,2,1,0,0,6,0.26,6,0,0,0,0,0,Matches
Sergio Álvarez,es ESP,"MF,DF",32-150,23.5,28,1.19,27,0,0,0,0,1,3,0.13,3,0,0,0,0,0,Matches
José Corpas,es ESP,"FW,DF",32-350,23.0,70,3.04,48,7,4,4,5,2,8,0.35,6,1,1,0,0,0,Matches
José Antonio Ríos,es ESP,DF,34-042,18.5,25,1.35,22,3,0,0,0,0,2,0.11,2,0,0,0,0,0,Matches
Unai Vencedor Paris,es ESP,MF,23-219,15.1,39,2.58,26,9,0,1,2,1,7,0.46,6,1,0,0,0,0,Matches
Peru Nolaskoain,es ESP,MF,25-240,11.4,18,1.58,16,0,0,1,1,0,2,0.18,1,0,0,1,0,0,Matches
Frederico Venâncio,pt POR,DF,31-138,11.2,10,0.9,9,0,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
Quique,es ESP,FW,34-036,6.4,10,1.56,5,0,0,2,3,0,2,0.31,0,0,0,1,1,0,Matches
Yanis Rahmani,fr FRA,FW,29-039,6.2,15,2.42,10,0,1,1,3,0,2,0.32,2,0,0,0,0,0,Matches
Sergio León,es ESP,FW,35-167,4.4,9,2.03,4,0,2,0,3,0,2,0.45,1,0,1,0,0,0,Matches
Konrad De La Fuente,us USA,"FW,MF",22-341,4.1,19,4.6,4,0,7,3,5,0,5,1.21,1,0,3,0,1,0,Matches
Rober Correa,es ESP,DF,31-275,1.6,3,1.84,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Angel Troncho,es ESP,"FW,DF",21-263,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yacine Qasmi,ma MAR,FW,33-170,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jorge Yriarte,ve VEN,MF,24-109,0.6,2,3.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ander Madariaga,es ESP,"MF,FW",22-102,0.6,1,1.7,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Stefan Simić,cz CZE,DF,29-153,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Iker Alday,es ESP,"FW,DF",21-172,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arana,es ESP,FW,24-134,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.7,42.0,988,23.52,734,75,50,59,52,18,121,2.88,92,4,10,6,8,1,0
Opponent Total,0,0,27.6,42.0,857,20.4,603,87,49,56,45,17,77,1.83,53,5,5,7,6,1,0
