Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Luca Zidane,fr FRA,GK,26-039,42.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Anaitz Arbilla,es ESP,DF,37-037,39.0,1,19,5,26.3,0.49,0.13,0.05,0.2,17.5,3,0,0,0.8,0.8,0.04,0.2,0.2,Matches
Matheus Pereira da Silva,br BRA,MF,26-117,37.5,1,39,11,28.2,1.04,0.29,0.03,0.09,26.6,2,0,0,1.5,1.5,0.04,-0.5,-0.5,Matches
Mario Soriano,es ESP,MF,22-060,33.7,3,54,24,44.4,1.6,0.71,0.06,0.13,19.6,0,0,0,3.7,3.7,0.07,-0.7,-0.7,Matches
Stoichkov,es ESP,FW,30-229,34.1,12,91,30,33.0,2.67,0.88,0.13,0.4,14.5,0,0,2,14.2,12.7,0.14,-2.2,-0.7,Matches
Álvaro Tejero,es ESP,DF,27-337,33.4,2,41,10,24.4,1.23,0.3,0.05,0.2,21.2,0,0,0,2.0,1.9,0.05,0.0,0.1,Matches
Juan Berrocal,es ESP,DF,25-048,31.9,1,8,2,25.0,0.25,0.06,0.13,0.5,10.7,0,0,0,0.5,0.5,0.07,0.5,0.5,Matches
Ager Aketxe,es ESP,"FW,MF",30-174,30.8,11,86,25,29.1,2.79,0.81,0.07,0.24,26.1,15,5,5,7.8,3.8,0.04,3.2,2.2,Matches
Jon Bautista,es ESP,FW,28-354,25.5,17,83,38,45.8,3.25,1.49,0.2,0.45,14.0,0,0,0,10.1,10.1,0.12,6.9,6.9,Matches
Cristian Gutierrez,es ESP,DF,23-204,22.8,0,9,1,11.1,0.39,0.04,0.0,0.0,24.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Sergio Álvarez,es ESP,"MF,DF",32-150,23.5,1,5,1,20.0,0.21,0.04,0.2,1.0,14.3,0,0,0,0.6,0.6,0.11,0.4,0.4,Matches
José Corpas,es ESP,"FW,DF",32-350,23.0,6,39,10,25.6,1.69,0.43,0.08,0.3,20.2,0,3,3,5.5,3.2,0.08,0.5,-0.2,Matches
José Antonio Ríos,es ESP,DF,34-042,18.5,0,6,0,0.0,0.32,0.0,0.0,0.0,26.4,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Unai Vencedor Paris,es ESP,MF,23-219,15.1,2,9,3,33.3,0.6,0.2,0.22,0.67,19.8,0,0,0,0.6,0.6,0.07,1.4,1.4,Matches
Peru Nolaskoain,es ESP,MF,25-240,11.4,2,5,2,40.0,0.44,0.18,0.4,1.0,15.2,0,0,0,0.2,0.2,0.05,1.8,1.8,Matches
Frederico Venâncio,pt POR,DF,31-138,11.2,0,2,2,100.0,0.18,0.18,0.0,0.0,19.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Quique,es ESP,FW,34-036,6.4,1,15,6,40.0,2.36,0.94,0.07,0.17,13.9,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Matches
Yanis Rahmani,fr FRA,FW,29-039,6.2,2,12,2,16.7,1.94,0.32,0.17,1.0,13.4,0,0,0,1.8,1.8,0.15,0.2,0.2,Matches
Sergio León,es ESP,FW,35-167,4.4,3,11,8,72.7,2.48,1.8,0.27,0.38,15.3,0,0,0,2.0,2.0,0.18,1.0,1.0,Matches
Konrad De La Fuente,us USA,"FW,MF",22-341,4.1,3,14,8,57.1,3.39,1.94,0.21,0.38,14.5,0,0,0,2.2,2.2,0.16,0.8,0.8,Matches
Rober Correa,es ESP,DF,31-275,1.6,0,1,1,100.0,0.61,0.61,0.0,0.0,17.3,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Angel Troncho,es ESP,"FW,DF",21-263,1.0,0,3,1,33.3,3.0,1.0,0.0,0.0,11.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Yacine Qasmi,ma MAR,FW,33-170,0.8,1,3,2,66.7,3.55,2.37,0.33,0.5,11.8,0,0,0,0.4,0.4,0.13,0.6,0.6,Matches
Jorge Yriarte,ve VEN,MF,24-109,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Ander Madariaga,es ESP,"MF,FW",22-102,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Stefan Simić,cz CZE,DF,29-153,0.3,0,1,0,0.0,3.75,0.0,0.0,0.0,6.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Iker Alday,es ESP,"FW,DF",21-172,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Arana,es ESP,FW,24-134,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.7,42.0,69,556,192,34.5,13.24,4.57,0.11,0.32,18.8,22,8,10,55.6,47.8,0.09,13.4,13.2,0
Opponent Total,0,0,27.6,42.0,46,498,145,29.1,11.86,3.45,0.07,0.26,19.3,13,9,10,50.7,42.9,0.09,-4.7,-5.9,0
