Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Luca Zidane,fr FRA,GK,26-039,42.0,3,0,0,1,5,0,0,0,2,0,1,0,89,9,1,90.0,Matches
Anaitz Arbilla,es ESP,DF,37-037,39.0,5,0,0,30,14,2,6,50,30,0,1,0,269,84,52,61.8,Matches
Matheus Pereira da Silva,br BRA,MF,26-117,37.5,11,0,0,48,40,0,75,42,27,0,1,0,228,33,41,44.6,Matches
Mario Soriano,es ESP,MF,22-060,33.7,4,0,0,31,28,1,15,10,28,0,0,0,149,9,23,28.1,Matches
Stoichkov,es ESP,FW,30-229,34.1,5,0,0,37,36,41,37,16,15,3,0,0,130,42,62,40.4,Matches
Álvaro Tejero,es ESP,DF,27-337,33.4,6,0,0,27,32,5,190,36,18,1,1,0,171,31,34,47.7,Matches
Juan Berrocal,es ESP,DF,25-048,31.9,10,4,2,34,13,0,3,41,17,0,2,0,157,86,34,71.7,Matches
Ager Aketxe,es ESP,"FW,MF",30-174,30.8,4,0,0,30,39,0,164,18,36,1,0,0,159,19,29,39.6,Matches
Jon Bautista,es ESP,FW,28-354,25.5,6,0,0,53,23,29,15,7,18,1,0,0,50,136,110,55.3,Matches
Cristian Gutierrez,es ESP,DF,23-204,22.8,4,0,0,19,10,1,126,26,42,0,1,0,128,17,24,41.5,Matches
Sergio Álvarez,es ESP,"MF,DF",32-150,23.5,4,1,1,33,16,0,1,26,34,0,1,0,150,58,52,52.7,Matches
José Corpas,es ESP,"FW,DF",32-350,23.0,8,1,1,40,30,8,98,20,15,0,0,1,119,25,32,43.9,Matches
José Antonio Ríos,es ESP,DF,34-042,18.5,2,0,0,12,8,2,76,14,22,0,0,0,92,21,22,48.8,Matches
Unai Vencedor Paris,es ESP,MF,23-219,15.1,4,0,0,23,23,0,68,14,18,0,2,0,83,16,16,50.0,Matches
Peru Nolaskoain,es ESP,MF,25-240,11.4,4,0,0,23,14,0,2,22,13,0,0,1,61,52,34,60.5,Matches
Frederico Venâncio,pt POR,DF,31-138,11.2,2,0,0,5,1,0,1,7,6,1,0,0,31,18,16,52.9,Matches
Quique,es ESP,FW,34-036,6.4,1,0,0,9,13,5,6,0,0,0,0,0,10,10,21,32.3,Matches
Yanis Rahmani,fr FRA,FW,29-039,6.2,1,0,0,11,26,5,10,4,10,0,0,0,33,15,15,50.0,Matches
Sergio León,es ESP,FW,35-167,4.4,1,0,0,7,7,3,1,0,2,0,0,0,8,11,15,42.3,Matches
Konrad De La Fuente,us USA,"FW,MF",22-341,4.1,1,0,0,9,16,5,5,2,4,1,0,0,20,3,6,33.3,Matches
Rober Correa,es ESP,DF,31-275,1.6,1,0,0,0,3,0,5,3,1,0,0,0,9,0,4,0.0,Matches
Angel Troncho,es ESP,"FW,DF",21-263,1.0,0,0,0,1,2,0,5,1,1,0,0,0,7,1,3,25.0,Matches
Yacine Qasmi,ma MAR,FW,33-170,0.8,2,0,0,8,4,1,0,0,1,0,0,0,4,7,8,46.7,Matches
Jorge Yriarte,ve VEN,MF,24-109,0.6,0,0,0,2,3,0,1,0,1,0,0,0,5,7,1,87.5,Matches
Ander Madariaga,es ESP,"MF,FW",22-102,0.6,0,0,0,1,2,0,0,2,0,0,0,0,3,1,5,16.7,Matches
Stefan Simić,cz CZE,DF,29-153,0.3,0,1,0,0,1,0,0,0,0,0,0,0,2,2,4,33.3,Matches
Iker Alday,es ESP,"FW,DF",21-172,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,Matches
Arana,es ESP,FW,24-134,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,28.7,42.0,89,7,4,495,409,108,910,361,361,8,10,2,2169,713,664,51.8,0
Opponent Total,0,0,27.6,42.0,95,2,1,437,454,58,739,429,384,5,10,3,1983,664,713,48.2,0
