Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Luca Zidane,fr FRA,GK,26-039,42,42,3780,42.0,48,1.14,155,108,74.8,21,8,13,12,28.6,10,9,1,0,10.0,Matches
Squad Total,0,0,28.7,42,42,3780,42.0,48,1.14,155,108,74.8,21,8,13,12,28.6,10,9,1,0,10.0,0
Opponent Total,0,0,27.6,42,42,3780,42.0,72,1.71,202,131,68.3,13,8,21,8,19.0,10,8,2,0,20.0,0
