Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Luca Zidane,fr FRA,GK,26-039,42.0,48,9,1,5,2,54.0,0.29,8.0,0.19,230,596,38.6,1485,171,28.5,31.0,247,70.0,51.8,581,45,7.7,62,1.48,15.7,Matches
Squad Total,0,0,28.7,42.0,48,9,1,5,2,54.0,0.29,8.0,0.19,230,596,38.6,1394,171,30.3,0.0,338,51.2,40.0,581,45,7.7,62,1.48,0.0,0
Opponent Total,0,0,27.6,42.0,72,8,1,6,3,67.4,0.29,-1.6,-0.04,231,650,35.5,1072,158,42.0,36.5,387,51.7,42.3,702,38,5.4,29,0.69,12.4,0
