Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Joachim Andersen,dk DEN,DF,27.0,37.9,47,1.24,41,1,0,3,0,2,5,0.13,5,0,0,0,0,0,Matches
Tyrick Mitchell,eng ENG,"DF,MF",23.0,35.6,47,1.32,40,2,1,2,1,1,4,0.11,4,0,0,0,0,0,Matches
Jordan Ayew,gh GHA,"FW,MF",31.0,28.3,72,2.55,40,5,5,7,12,3,12,0.42,10,0,1,0,1,0,Matches
Jefferson Lerma,co COL,"MF,DF",28.0,26.7,55,2.06,49,0,1,3,1,1,4,0.15,4,0,0,0,0,0,Matches
Jean-Philippe Mateta,fr FRA,FW,26.0,25.4,65,2.56,48,0,5,6,4,2,12,0.47,8,0,1,1,2,0,Matches
Eberechi Eze,eng ENG,"MF,FW",25.0,22.8,110,4.82,54,27,11,7,10,1,11,0.48,8,0,1,0,2,0,Matches
Chris Richards,us USA,"DF,MF",23.0,23.3,16,0.69,11,0,0,2,0,3,3,0.13,3,0,0,0,0,0,Matches
Marc Guéhi,eng ENG,DF,23.0,22.5,22,0.98,17,0,0,2,2,1,2,0.09,2,0,0,0,0,0,Matches
Joel Ward,eng ENG,DF,33.0,22.0,16,0.73,13,2,0,1,0,0,3,0.14,2,1,0,0,0,0,Matches
Will Hughes,eng ENG,MF,28.0,21.0,48,2.29,34,9,1,0,2,2,5,0.24,5,0,0,0,0,0,Matches
Sam Johnstone,eng ENG,GK,30.0,20.0,2,0.1,1,1,0,0,0,0,1,0.05,0,1,0,0,0,0,Matches
Dean Henderson,eng ENG,GK,26.0,18.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Odsonne Édouard,fr FRA,"FW,MF",25.0,17.3,45,2.6,29,0,7,7,1,1,2,0.12,2,0,0,0,0,0,Matches
Jeffrey Schlupp,gh GHA,"FW,MF",30.0,15.0,28,1.86,21,0,2,1,2,2,3,0.2,3,0,0,0,0,0,Matches
Daniel Muñoz,co COL,"DF,MF",27.0,16.0,46,2.88,38,2,1,1,2,2,7,0.44,5,1,1,0,0,0,Matches
Adam Wharton,eng ENG,MF,19.0,14.4,37,2.57,30,7,0,0,0,0,5,0.35,5,0,0,0,0,0,Matches
Nathaniel Clyne,eng ENG,DF,32.0,14.9,8,0.54,6,0,0,1,0,1,1,0.07,0,0,0,1,0,0,Matches
Michael Olise,fr FRA,"FW,MF",21.0,14.2,82,5.79,44,15,11,5,7,0,14,0.99,11,1,2,0,0,0,Matches
Cheick Doucouré,ml MLI,MF,23.0,10.2,23,2.25,19,0,1,2,0,1,3,0.29,3,0,0,0,0,0,Matches
Jaïro Riedewald,nl NED,"MF,FW",26.0,2.6,1,0.38,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus França,br BRA,"MF,FW",19.0,2.6,8,3.1,4,3,0,0,1,0,2,0.78,1,0,0,0,1,0,Matches
Naouirou Ahamada,fr FRA,"MF,FW",21.0,3.9,9,2.3,9,0,0,0,0,0,3,0.77,3,0,0,0,0,0,Matches
David Ozoh,eng ENG,"MF,DF",18.0,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jesurun Rak Sakyi,eng ENG,"MF,FW",20.0,1.5,6,3.97,4,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
James Tomkins,eng ENG,DF,34.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Remi Matthews,eng ENG,GK,29.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.7,38.0,794,20.89,554,74,48,50,45,23,103,2.71,85,4,6,2,6,0,0
Opponent Total,0,0,26.3,38.0,832,21.89,607,86,34,52,42,11,104,2.74,84,7,3,5,4,1,0
