Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Joachim Andersen,dk DEN,DF,27.0,37.9,2,21,8,38.1,0.55,0.21,0.1,0.25,12.8,1,0,0,1.7,1.7,0.08,0.3,0.3,Matches
Tyrick Mitchell,eng ENG,"DF,MF",23.0,35.6,2,12,4,33.3,0.34,0.11,0.17,0.5,12.4,0,0,0,1.6,1.6,0.13,0.4,0.4,Matches
Jordan Ayew,gh GHA,"FW,MF",31.0,28.3,4,48,19,39.6,1.7,0.67,0.08,0.21,18.2,0,0,0,3.9,3.9,0.08,0.1,0.1,Matches
Jefferson Lerma,co COL,"MF,DF",28.0,26.7,1,34,9,26.5,1.27,0.34,0.03,0.11,19.7,0,0,0,2.7,2.7,0.08,-1.7,-1.7,Matches
Jean-Philippe Mateta,fr FRA,FW,26.0,25.4,16,44,25,56.8,1.74,0.99,0.32,0.56,12.7,0,2,2,10.9,9.4,0.21,5.1,4.6,Matches
Eberechi Eze,eng ENG,"MF,FW",25.0,22.8,11,82,33,40.2,3.59,1.45,0.12,0.3,20.7,12,1,1,9.1,8.3,0.1,1.9,1.7,Matches
Chris Richards,us USA,"DF,MF",23.0,23.3,1,11,3,27.3,0.47,0.13,0.09,0.33,10.0,0,0,0,0.6,0.6,0.05,0.4,0.4,Matches
Marc Guéhi,eng ENG,DF,23.0,22.5,0,5,0,0.0,0.22,0.0,0.0,0.0,9.7,0,0,0,0.6,0.6,0.13,-0.6,-0.6,Matches
Joel Ward,eng ENG,DF,33.0,22.0,0,10,0,0.0,0.45,0.0,0.0,0.0,18.0,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
Will Hughes,eng ENG,MF,28.0,21.0,0,8,3,37.5,0.38,0.14,0.0,0.0,18.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Sam Johnstone,eng ENG,GK,30.0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Dean Henderson,eng ENG,GK,26.0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Odsonne Édouard,fr FRA,"FW,MF",25.0,17.3,7,51,19,37.3,2.95,1.1,0.14,0.37,13.7,3,0,0,6.2,6.2,0.12,0.8,0.8,Matches
Jeffrey Schlupp,gh GHA,"FW,MF",30.0,15.0,2,19,11,57.9,1.26,0.73,0.11,0.18,19.4,0,0,0,1.8,1.8,0.1,0.2,0.2,Matches
Daniel Muñoz,co COL,"DF,MF",27.0,16.0,0,8,0,0.0,0.5,0.0,0.0,0.0,8.5,0,0,0,1.2,1.2,0.15,-1.2,-1.2,Matches
Adam Wharton,eng ENG,MF,19.0,14.4,0,10,1,10.0,0.69,0.07,0.0,0.0,24.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Nathaniel Clyne,eng ENG,DF,32.0,14.9,0,4,0,0.0,0.27,0.0,0.0,0.0,22.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Michael Olise,fr FRA,"FW,MF",21.0,14.2,10,56,20,35.7,3.95,1.41,0.16,0.45,18.5,4,1,1,5.5,4.7,0.08,4.5,4.3,Matches
Cheick Doucouré,ml MLI,MF,23.0,10.2,0,6,2,33.3,0.59,0.2,0.0,0.0,21.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Jaïro Riedewald,nl NED,"MF,FW",26.0,2.6,0,1,0,0.0,0.38,0.0,0.0,0.0,14.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Matheus França,br BRA,"MF,FW",19.0,2.6,0,8,2,25.0,3.1,0.78,0.0,0.0,21.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Naouirou Ahamada,fr FRA,"MF,FW",21.0,3.9,0,9,2,22.2,2.32,0.52,0.0,0.0,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
David Ozoh,eng ENG,"MF,DF",18.0,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jesurun Rak Sakyi,eng ENG,"MF,FW",20.0,1.5,0,5,1,20.0,3.31,0.66,0.0,0.0,15.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
James Tomkins,eng ENG,DF,34.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Remi Matthews,eng ENG,GK,29.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.7,38.0,56,452,162,35.8,11.89,4.26,0.12,0.32,17.2,20,4,4,48.6,45.4,0.1,7.4,6.6,0
Opponent Total,0,0,26.3,38.0,56,457,151,33.0,12.03,3.97,0.12,0.35,15.8,8,3,3,52.0,49.6,0.11,4.0,3.4,0
