Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Joachim Andersen,dk DEN,DF,27.0,37.9,56,35,33,21,2,29,39,74.4,10,33,18,15,41,97,207,1,Matches
Tyrick Mitchell,eng ENG,"DF,MF",23.0,35.6,105,60,75,21,9,43,60,71.7,17,63,10,53,26,131,104,0,Matches
Jordan Ayew,gh GHA,"FW,MF",31.0,28.3,65,36,23,28,14,21,42,50.0,21,43,2,41,16,81,15,0,Matches
Jefferson Lerma,co COL,"MF,DF",28.0,26.7,42,25,15,23,4,19,40,47.5,21,31,12,19,36,78,72,0,Matches
Jean-Philippe Mateta,fr FRA,FW,26.0,25.4,22,15,4,11,7,6,10,60.0,4,13,4,9,4,26,14,0,Matches
Eberechi Eze,eng ENG,"MF,FW",25.0,22.8,35,17,4,18,13,15,31,48.4,16,27,2,25,11,46,6,0,Matches
Chris Richards,us USA,"DF,MF",23.0,23.3,46,28,21,22,3,20,30,66.7,10,32,12,20,27,73,109,0,Matches
Marc Guéhi,eng ENG,DF,23.0,22.5,28,19,21,7,0,14,24,58.3,10,22,17,5,18,46,89,1,Matches
Joel Ward,eng ENG,DF,33.0,22.0,45,28,26,18,1,30,47,63.8,17,17,10,7,14,59,94,1,Matches
Will Hughes,eng ENG,MF,28.0,21.0,61,33,30,20,11,24,48,50.0,24,36,14,22,21,82,25,0,Matches
Sam Johnstone,eng ENG,GK,30.0,20.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,5,0,Matches
Dean Henderson,eng ENG,GK,26.0,18.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,8,2,Matches
Odsonne Édouard,fr FRA,"FW,MF",25.0,17.3,24,12,8,8,8,4,19,21.1,15,17,1,16,6,30,19,0,Matches
Jeffrey Schlupp,gh GHA,"FW,MF",30.0,15.0,38,24,14,16,8,9,18,50.0,9,13,2,11,8,46,24,0,Matches
Daniel Muñoz,co COL,"DF,MF",27.0,16.0,55,35,31,14,10,19,38,50.0,19,29,7,22,24,79,47,0,Matches
Adam Wharton,eng ENG,MF,19.0,14.4,48,32,18,22,8,23,46,50.0,23,17,3,14,20,68,24,1,Matches
Nathaniel Clyne,eng ENG,DF,32.0,14.9,24,15,11,11,2,14,21,66.7,7,18,6,12,10,34,33,0,Matches
Michael Olise,fr FRA,"FW,MF",21.0,14.2,19,10,7,10,2,8,24,33.3,16,21,0,21,11,30,9,0,Matches
Cheick Doucouré,ml MLI,MF,23.0,10.2,34,17,15,13,6,18,30,60.0,12,13,2,11,20,54,12,0,Matches
Jaïro Riedewald,nl NED,"MF,FW",26.0,2.6,9,3,2,4,3,3,6,50.0,3,0,0,0,2,11,2,0,Matches
Matheus França,br BRA,"MF,FW",19.0,2.6,3,3,2,1,0,1,7,14.3,6,4,0,4,1,4,1,0,Matches
Naouirou Ahamada,fr FRA,"MF,FW",21.0,3.9,13,9,5,6,2,8,17,47.1,9,3,0,3,2,15,4,0,Matches
David Ozoh,eng ENG,"MF,DF",18.0,1.7,10,6,3,6,1,5,6,83.3,1,2,0,2,0,10,2,0,Matches
Jesurun Rak Sakyi,eng ENG,"MF,FW",20.0,1.5,4,1,3,1,0,2,3,66.7,1,2,0,2,3,7,1,0,Matches
James Tomkins,eng ENG,DF,34.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,Matches
Remi Matthews,eng ENG,GK,29.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,26.7,38.0,788,464,373,301,114,337,609,55.3,272,456,122,334,323,1111,927,6,0
Opponent Total,0,0,26.3,38.0,746,446,338,302,106,320,661,48.4,341,452,133,319,301,1047,695,17,0
