Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Joachim Andersen,dk DEN,DF,27.0,37.9,2609,337,1320,1160,140,44,2609,23,14,60.9,6,26.1,1367,7243,4207,21,11,0,11,6,1604,10,Matches
Tyrick Mitchell,eng ENG,"DF,MF",23.0,35.6,2038,118,739,762,555,54,2038,37,18,48.6,17,45.9,818,3253,1564,32,23,9,46,28,979,159,Matches
Jordan Ayew,gh GHA,"FW,MF",31.0,28.3,1349,24,182,592,598,95,1349,130,52,40.0,57,43.8,836,5509,2119,74,55,20,85,80,967,173,Matches
Jefferson Lerma,co COL,"MF,DF",28.0,26.7,1513,99,413,822,290,40,1513,20,11,55.0,6,30.0,735,3033,1410,14,17,2,26,14,893,51,Matches
Jean-Philippe Mateta,fr FRA,FW,26.0,25.4,725,19,66,303,373,102,723,65,25,38.5,36,55.4,427,2104,740,29,15,14,89,78,539,135,Matches
Eberechi Eze,eng ENG,"MF,FW",25.0,22.8,1274,11,121,522,658,103,1273,140,69,49.3,64,45.7,789,4822,2098,68,61,43,77,48,887,139,Matches
Chris Richards,us USA,"DF,MF",23.0,23.3,1195,157,557,568,77,21,1195,1,1,100.0,0,0.0,574,2313,890,1,6,0,7,4,678,1,Matches
Marc Guéhi,eng ENG,DF,23.0,22.5,1501,196,761,678,67,12,1501,13,7,53.8,4,30.8,898,4190,2201,15,9,1,9,2,1011,7,Matches
Joel Ward,eng ENG,DF,33.0,22.0,1167,107,437,551,187,10,1167,12,8,66.7,4,33.3,490,2018,1015,16,9,0,12,3,599,14,Matches
Will Hughes,eng ENG,MF,28.0,21.0,1094,45,228,657,219,15,1094,15,9,60.0,3,20.0,463,1931,900,14,14,0,22,27,609,17,Matches
Sam Johnstone,eng ENG,GK,30.0,20.0,640,539,637,3,0,0,640,0,0,0.0,0,0.0,350,2039,1281,0,0,0,0,0,287,0,Matches
Dean Henderson,eng ENG,GK,26.0,18.0,536,478,536,0,0,0,536,0,0,0.0,0,0.0,284,1668,734,0,0,0,1,0,233,0,Matches
Odsonne Édouard,fr FRA,"FW,MF",25.0,17.3,597,18,59,222,326,98,597,50,19,38.0,24,48.0,341,1762,877,33,18,25,55,26,415,100,Matches
Jeffrey Schlupp,gh GHA,"FW,MF",30.0,15.0,536,22,110,249,185,27,536,41,17,41.5,20,48.8,288,1372,626,20,10,6,41,23,338,52,Matches
Daniel Muñoz,co COL,"DF,MF",27.0,16.0,947,54,262,411,284,42,947,28,13,46.4,12,42.9,385,1841,873,25,17,5,21,7,465,80,Matches
Adam Wharton,eng ENG,MF,19.0,14.4,742,29,143,426,183,4,742,7,3,42.9,2,28.6,346,1441,723,14,23,0,12,12,449,10,Matches
Nathaniel Clyne,eng ENG,DF,32.0,14.9,722,40,273,323,131,7,722,16,8,50.0,6,37.5,326,1435,658,10,12,1,13,0,412,18,Matches
Michael Olise,fr FRA,"FW,MF",21.0,14.2,959,10,102,396,483,80,958,83,40,48.2,33,39.8,563,3979,2210,68,50,27,41,33,692,134,Matches
Cheick Doucouré,ml MLI,MF,23.0,10.2,545,25,145,312,97,7,545,13,10,76.9,3,23.1,276,1153,579,9,9,1,16,8,318,5,Matches
Jaïro Riedewald,nl NED,"MF,FW",26.0,2.6,138,3,23,79,37,6,138,3,1,33.3,2,66.7,63,243,79,3,0,2,4,2,84,3,Matches
Matheus França,br BRA,"MF,FW",19.0,2.6,119,3,31,45,51,9,119,14,4,28.6,9,64.3,81,722,372,12,11,5,4,7,73,12,Matches
Naouirou Ahamada,fr FRA,"MF,FW",21.0,3.9,240,6,46,123,75,8,240,13,7,53.8,5,38.5,150,1018,486,19,8,4,8,11,169,20,Matches
David Ozoh,eng ENG,"MF,DF",18.0,1.7,73,1,19,44,11,0,73,3,1,33.3,2,66.7,37,161,39,2,2,0,2,4,42,3,Matches
Jesurun Rak Sakyi,eng ENG,"MF,FW",20.0,1.5,77,1,10,19,48,13,77,10,4,40.0,5,50.0,46,252,145,7,3,5,4,3,54,18,Matches
James Tomkins,eng ENG,DF,34.0,0.1,25,2,11,12,2,0,25,0,0,0.0,0,0.0,8,26,12,0,0,0,0,0,13,0,Matches
Remi Matthews,eng ENG,GK,29.0,0.0,6,5,6,0,0,0,6,0,0,0.0,0,0.0,2,18,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,26.7,38.0,21367,2349,7237,9279,5077,797,21363,737,341,46.3,320,43.4,10943,55546,26838,506,383,170,606,426,12811,1161,0
Opponent Total,0,0,26.3,38.0,27523,2457,8439,12486,6795,914,27520,690,272,39.4,337,48.8,16221,84641,42863,679,579,160,601,451,19015,1694,0
