Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Brice Samba,fr FRA,GK,29.0,33.0,8,0.24,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Facundo Medina,ar ARG,DF,24.0,30.2,63,2.09,54,0,3,4,1,1,7,0.23,6,0,0,1,0,0,Matches
Kevin Danso,at AUT,DF,24.0,29.5,32,1.08,27,0,0,3,1,1,3,0.1,3,0,0,0,0,0,Matches
Florian Sotoca,fr FRA,"MF,FW",32.0,28.9,109,3.78,90,3,6,4,6,0,13,0.45,11,1,1,0,0,0,Matches
Jonathan Gradit,fr FRA,DF,30.0,23.5,31,1.32,27,1,0,2,1,0,2,0.09,2,0,0,0,0,0,Matches
Przemysław Frankowski,pl POL,DF,28.0,24.4,76,3.12,63,8,2,2,0,1,4,0.16,3,0,0,1,0,0,Matches
Ruben Aguilar,fr FRA,DF,30.0,21.4,47,2.2,43,1,1,2,0,0,5,0.23,5,0,0,0,0,0,Matches
Elye Wahi,fr FRA,FW,20.0,18.8,41,2.18,23,1,3,6,5,3,3,0.16,1,1,0,1,0,0,Matches
Neil El Aynaoui,fr FRA,MF,22.0,17.4,25,1.44,20,0,0,1,3,1,3,0.17,2,0,0,0,1,0,Matches
Salis Abdul Samed,gh GHA,MF,23.0,16.9,27,1.6,27,0,0,0,0,0,3,0.18,3,0,0,0,0,0,Matches
David Pereira da Costa,pt POR,MF,22.0,16.6,55,3.32,30,12,5,4,4,0,6,0.36,4,0,0,1,1,0,Matches
Angelo Fulgini,fr FRA,MF,26.0,15.3,69,4.51,40,20,1,4,4,0,4,0.26,2,2,0,0,0,0,Matches
Andy Diouf,fr FRA,MF,20.0,14.6,51,3.49,31,10,5,2,2,1,2,0.14,2,0,0,0,0,0,Matches
Adrien Thomasson,fr FRA,MF,29.0,13.3,75,5.64,59,9,0,4,3,0,3,0.23,1,1,0,0,1,0,Matches
Deiver Machado,co COL,DF,29.0,12.5,24,1.92,18,0,1,2,3,0,0,0.0,0,0,0,0,0,0,Matches
Nampalys Mendy,sn SEN,MF,31.0,11.7,23,1.97,19,0,1,1,0,2,5,0.43,3,0,0,1,0,1,Matches
Wesley Saïd,fr FRA,"FW,MF",28.0,11.3,38,3.35,25,0,4,5,2,2,5,0.44,1,0,2,1,1,0,Matches
Abduqodir Xusanov,uz UZB,DF,19.0,9.0,6,0.67,3,0,0,0,1,2,0,0.0,0,0,0,0,0,0,Matches
Massadio Haïdara,ml MLI,DF,30.0,8.2,6,0.73,4,1,0,1,0,0,1,0.12,1,0,0,0,0,0,Matches
Jhoanner Chávez,ec ECU,DF,21.0,5.3,9,1.68,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Morgan Guilavogui,gn GUI,"FW,MF",25.0,6.3,27,4.26,24,0,1,2,0,0,4,0.63,3,0,0,1,0,0,Matches
Stijn Spierings,nl NED,MF,27.0,1.3,1,0.76,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jean-Louis Leca,fr FRA,GK,37.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Faitout Maouassa,fr FRA,"MF,DF",25.0,0.8,4,4.68,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ayanda Sishuba,be BEL,"MF,FW",18.0,0.7,8,11.61,1,0,4,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Julien Le Cardinal,fr FRA,DF,25.0,0.6,1,1.55,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Oscar Cortés,co COL,"FW,MF",19.0,0.5,1,2.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.7,34.0,857,25.21,648,68,38,53,36,14,74,2.18,54,5,3,7,4,1,0
Opponent Total,0,0,25.6,34.0,679,19.97,471,59,45,48,43,13,64,1.88,42,5,3,8,6,0,0
