D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-04,17:00,Ligue 1,Matchweek 11,Sat,Away,D,0,0,Lorient,0.6,0.5,57,16599,Brice Samba,3-4-3,Bastien Dechepy,Match Report,0
2023-11-08,21:00,Champions Lg,Group stage,Wed,Away,L,0,1,nl PSV Eindhoven,1.1,0.8,54,34200,Brice Samba,3-4-3,Daniel Siebert,Match Report,0
2023-11-12,20:45,Ligue 1,Matchweek 12,Sun,Home,W,1,0,Marseille,1.1,1.0,47,38223,Brice Samba,3-4-3,Benoît Bastien,Match Report,0
2023-11-25,17:00,Ligue 1,Matchweek 13,Sat,Away,W,3,0,Clermont Foot,2.2,1.9,52,10455,Brice Samba,3-4-3,Benoît Millot,Match Report,0
2023-11-29,20:00,Champions Lg,Group stage,Wed,Away,L,0,6,eng Arsenal,0.4,2.6,52,59987,Brice Samba,3-4-3,Artur Soares Dias,Match Report,0
2023-12-02,17:00,Ligue 1,Matchweek 14,Sat,Home,W,3,2,Lyon,2.1,2.5,52,38130,Brice Samba,3-4-3,Clément Turpin,Match Report,0
2023-12-08,21:00,Ligue 1,Matchweek 15,Fri,Away,D,0,0,Montpellier,1.1,1.3,65,14169,Brice Samba,3-4-3,Stéphanie Frappart,Match Report,0
2023-12-12,18:45,Champions Lg,Group stage,Tue,Home,W,2,1,es Sevilla,1.4,1.3,35,37456,Brice Samba,3-5-1-1,Felix Zwayer,Match Report,0
2023-12-16,21:00,Ligue 1,Matchweek 16,Sat,Home,W,2,0,Reims,1.3,1.1,46,38055,Brice Samba,3-4-3,François Letexier,Match Report,0
2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Away,L,0,2,Nice,0.5,2.5,59,25041,Brice Samba,3-4-3,Hakim Ben El Hadj Salem,Match Report,0
2024-01-07,14:30,Coupe de France,Round of 64,Sun,Home,D,2 (5),2 (6),Monaco,0.0,0.0,57,37571,Brice Samba,3-4-3,Bastien Dechepy,Match Report,Monaco won on penalty kicks following extra time
2024-01-14,20:45,Ligue 1,Matchweek 18,Sun,Home,L,0,2,Paris S-G,2.1,1.8,35,38200,Brice Samba,3-4-3,Jérôme Brisard,Match Report,0
2024-01-28,17:05,Ligue 1,Matchweek 19,Sun,Away,W,2,0,Toulouse,0.8,1.7,47,27310,Brice Samba,5-3-2,Mathieu Vernice,Match Report,0
2024-02-03,21:00,Ligue 1,Matchweek 20,Sat,Away,W,1,0,Nantes,1.6,0.6,58,34167,Brice Samba,3-4-1-2,Florent Batta,Match Report,0
2024-02-10,17:00,Ligue 1,Matchweek 21,Sat,Home,W,3,1,Strasbourg,1.6,1.8,50,38161,Brice Samba,3-4-1-2,Willy Delajod,Match Report,0
2024-02-15,21:00,Europa Lg,Knockout round play-offs,Thu,Home,D,0,0,de Freiburg,0.6,1.6,57,38194,Brice Samba,3-4-3,Bartosz Frankowski,Match Report,Leg 1 of 2
2024-02-18,17:05,Ligue 1,Matchweek 22,Sun,Away,D,1,1,Reims,1.2,1.1,47,20116,Brice Samba,3-4-3,Benoît Millot,Match Report,0
2024-02-22,18:45,Europa Lg,Knockout round play-offs,Thu,Away,L,2,3,de Freiburg,0.8,3.2,51,22969,Brice Samba,3-4-1-2,Rade Obrenović,Match Report,Leg 2 of 2; Freiburg won; Required Extra Time
2024-02-25,13:00,Ligue 1,Matchweek 23,Sun,Home,L,2,3,Monaco,2.9,2.3,60,37992,Brice Samba,3-4-3,François Letexier,Match Report,0
2024-03-03,20:45,Ligue 1,Matchweek 24,Sun,Away,W,3,0,Lyon,3.4,2.0,53,48242,Brice Samba,3-4-1-2,Jérôme Brisard,Match Report,0
2024-03-09,21:00,Ligue 1,Matchweek 25,Sat,Home,W,1,0,Brest,0.9,0.7,42,38016,Brice Samba,3-4-1-2,Stéphanie Frappart,Match Report,0
2024-03-16,21:00,Ligue 1,Matchweek 26,Sat,Home,L,1,3,Nice,1.3,2.2,60,37346,Brice Samba,3-4-1-2,Benoît Bastien,Match Report,0
2024-03-29,21:00,Ligue 1,Matchweek 27,Fri,Away,L,1,2,Lille,0.6,1.6,51,48233,Brice Samba,3-4-1-2,Willy Delajod,Match Report,0
2024-04-06,17:00,Ligue 1,Matchweek 28,Sat,Home,D,1,1,Le Havre,0.9,1.9,57,38223,Brice Samba,3-4-1-2,François Letexier,Match Report,0
2024-04-12,21:00,Ligue 1,Matchweek 29,Fri,Away,L,1,2,Metz,1.5,0.8,70,23002,Brice Samba,3-4-3,Romain Lissorgue,Match Report,0
2024-04-20,21:00,Ligue 1,Matchweek 30,Sat,Home,W,1,0,Clermont Foot,1.9,0.7,47,37495,Brice Samba,3-4-3,Benoît Bastien,Match Report,0
2024-04-28,21:00,Ligue 1,Matchweek 31,Sun,Away,L,1,2,Marseille,1.2,1.7,56,59490,Brice Samba,3-4-3,Eric Wattellier,Match Report,0
2024-05-03,21:00,Ligue 1,Matchweek 32,Fri,Home,W,2,0,Lorient,2.1,0.6,57,37561,Brice Samba,3-4-3,Jérémie Pignard,Match Report,0
2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Away,D,1,1,Rennes,0.6,1.9,43,28660,Brice Samba,3-4-3,Benoît Millot,Match Report,0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,D,2,2,Montpellier,5.2,0.8,55,37433,Florian Sotoca,3-4-3,Thomas Léonard,Match Report,0
