Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
David Pereira da Costa,pt POR,MF,22.0,16.6,570,726,78.5,9004,2375,277,318,87.1,216,266,81.2,41,74,55.4,2,3.5,3.1,-1.5,26,51,26,7,73,Matches
Angelo Fulgini,fr FRA,MF,26.0,15.3,569,789,72.1,9396,2835,278,335,83.0,189,248,76.2,67,133,50.4,2,3.2,4.0,-1.2,38,46,20,6,74,Matches
Andy Diouf,fr FRA,MF,20.0,14.6,591,737,80.2,8535,2144,316,369,85.6,216,251,86.1,25,50,50.0,0,1.1,1.7,-1.1,21,46,14,0,80,Matches
Adrien Thomasson,fr FRA,MF,29.0,13.3,506,679,74.5,7672,1909,261,319,81.8,192,248,77.4,27,52,51.9,2,3.9,3.8,-1.9,30,44,15,3,68,Matches
Deiver Machado,co COL,DF,29.0,12.5,383,488,78.5,5645,1674,218,247,88.3,138,170,81.2,13,37,35.1,0,1.3,1.1,-1.3,13,27,11,5,26,Matches
Nampalys Mendy,sn SEN,MF,31.0,11.7,577,653,88.4,9505,2648,271,292,92.8,248,273,90.8,43,64,67.2,1,1.1,1.7,-0.1,9,68,12,2,84,Matches
Wesley Saïd,fr FRA,"FW,MF",28.0,11.3,193,268,72.0,2835,706,101,132,76.5,55,79,69.6,15,26,57.7,1,0.9,1.2,0.1,12,20,12,2,26,Matches
Abduqodir Xusanov,uz UZB,DF,19.0,9.0,383,439,87.2,7213,2415,140,152,92.1,203,219,92.7,36,59,61.0,0,0.1,0.2,-0.1,1,28,1,0,23,Matches
Massadio Haïdara,ml MLI,DF,30.0,8.2,358,431,83.1,5791,2060,169,194,87.1,149,169,88.2,24,42,57.1,1,0.2,0.4,0.8,1,19,8,4,40,Matches
Jhoanner Chávez,ec ECU,DF,21.0,5.3,173,222,77.9,2816,1043,91,109,83.5,60,72,83.3,15,26,57.7,0,0.5,0.6,-0.5,4,13,6,2,15,Matches
Morgan Guilavogui,gn GUI,"FW,MF",25.0,6.3,166,222,74.8,2570,791,80,104,76.9,63,79,79.7,11,13,84.6,0,1.2,1.0,-1.2,14,18,12,0,36,Matches
Stijn Spierings,nl NED,MF,27.0,1.3,50,59,84.7,889,305,22,27,81.5,22,24,91.7,4,5,80.0,0,0.0,0.0,0.0,0,6,0,0,9,Matches
Jean-Louis Leca,fr FRA,GK,37.0,1.0,16,26,61.5,315,199,4,5,80.0,10,10,100.0,2,11,18.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Faitout Maouassa,fr FRA,"MF,DF",25.0,0.8,20,29,69.0,313,129,12,17,70.6,6,7,85.7,1,3,33.3,0,0.1,0.1,-0.1,2,0,1,1,0,Matches
Ayanda Sishuba,be BEL,"MF,FW",18.0,0.7,12,14,85.7,192,39,6,8,75.0,6,6,100.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Julien Le Cardinal,fr FRA,DF,25.0,0.6,23,32,71.9,435,201,6,8,75.0,12,15,80.0,4,7,57.1,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Oscar Cortés,co COL,"FW,MF",19.0,0.5,18,26,69.2,217,36,13,19,68.4,3,4,75.0,0,1,0.0,1,0.7,0.1,0.3,1,1,1,1,2,Matches
Squad Total,0,0,26.7,34.0,14709,18083,81.3,249644,91474,6666,7617,87.5,6203,7157,86.7,1255,2217,56.6,29,37.2,41.6,-8.2,368,1312,349,95,1624,0
Opponent Total,0,0,25.6,34.0,12996,16265,79.9,230907,81416,5497,6319,87.0,5757,6642,86.7,1293,2444,52.9,24,30.6,28.8,-6.6,285,858,220,54,1146,0
