Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Brice Samba,fr FRA,GK,29.0,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Facundo Medina,ar ARG,DF,24.0,30.2,1,19,12,63.2,0.63,0.4,0.05,0.08,18.6,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Kevin Danso,at AUT,DF,24.0,29.5,1,21,5,23.8,0.71,0.17,0.05,0.2,14.2,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
Florian Sotoca,fr FRA,"MF,FW",32.0,28.9,7,65,18,27.7,2.25,0.62,0.05,0.17,15.5,0,4,4,9.1,5.9,0.09,-2.1,-2.9,Matches
Jonathan Gradit,fr FRA,DF,30.0,23.5,1,5,1,20.0,0.21,0.04,0.2,1.0,13.8,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches
Przemysław Frankowski,pl POL,DF,28.0,24.4,3,29,8,27.6,1.19,0.33,0.07,0.25,21.7,2,1,2,3.7,2.1,0.08,-0.7,-0.1,Matches
Ruben Aguilar,fr FRA,DF,30.0,21.4,1,12,4,33.3,0.56,0.19,0.08,0.25,16.1,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
Elye Wahi,fr FRA,FW,20.0,18.8,9,59,30,50.8,3.14,1.6,0.14,0.27,13.3,0,1,1,11.5,10.7,0.18,-2.5,-2.7,Matches
Neil El Aynaoui,fr FRA,MF,22.0,17.4,1,22,8,36.4,1.26,0.46,0.05,0.13,16.0,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
Salis Abdul Samed,gh GHA,MF,23.0,16.9,0,5,0,0.0,0.3,0.0,0.0,0.0,21.6,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Matches
David Pereira da Costa,pt POR,MF,22.0,16.6,4,30,14,46.7,1.81,0.84,0.13,0.29,17.8,2,0,0,3.0,3.0,0.1,1.0,1.0,Matches
Angelo Fulgini,fr FRA,MF,26.0,15.3,1,46,10,21.7,3.01,0.65,0.02,0.1,19.0,7,0,0,3.2,3.2,0.07,-2.2,-2.2,Matches
Andy Diouf,fr FRA,MF,20.0,14.6,1,27,8,29.6,1.85,0.55,0.04,0.13,24.1,1,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
Adrien Thomasson,fr FRA,MF,29.0,13.3,1,31,6,19.4,2.34,0.45,0.03,0.17,14.3,0,0,0,3.8,3.8,0.12,-2.8,-2.8,Matches
Deiver Machado,co COL,DF,29.0,12.5,4,16,8,50.0,1.28,0.64,0.25,0.5,18.2,1,0,0,1.7,1.7,0.1,2.3,2.3,Matches
Nampalys Mendy,sn SEN,MF,31.0,11.7,0,7,2,28.6,0.6,0.17,0.0,0.0,26.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Wesley Saïd,fr FRA,"FW,MF",28.0,11.3,7,45,18,40.0,3.97,1.59,0.16,0.39,13.6,0,0,0,5.7,5.7,0.13,1.3,1.3,Matches
Abduqodir Xusanov,uz UZB,DF,19.0,9.0,0,5,2,40.0,0.56,0.22,0.0,0.0,18.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Massadio Haïdara,ml MLI,DF,30.0,8.2,0,3,0,0.0,0.36,0.0,0.0,0.0,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Jhoanner Chávez,ec ECU,DF,21.0,5.3,0,3,0,0.0,0.56,0.0,0.0,0.0,11.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Morgan Guilavogui,gn GUI,"FW,MF",25.0,6.3,2,21,8,38.1,3.34,1.27,0.1,0.25,15.1,0,0,0,1.6,1.6,0.07,0.4,0.4,Matches
Stijn Spierings,nl NED,MF,27.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jean-Louis Leca,fr FRA,GK,37.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Faitout Maouassa,fr FRA,"MF,DF",25.0,0.8,0,3,2,66.7,3.55,2.37,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ayanda Sishuba,be BEL,"MF,FW",18.0,0.7,0,12,2,16.7,17.42,2.9,0.0,0.0,18.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Julien Le Cardinal,fr FRA,DF,25.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Oscar Cortés,co COL,"FW,MF",19.0,0.5,1,1,1,100.0,2.05,2.05,1.0,1.0,7.7,0,0,0,0.5,0.5,0.46,0.5,0.5,Matches
Squad Total,0,0,26.7,34.0,45,487,167,34.3,14.32,4.91,0.08,0.23,16.7,13,6,7,54.1,48.8,0.1,-9.1,-9.8,0
Opponent Total,0,0,25.6,34.0,36,387,131,33.9,11.38,3.85,0.08,0.23,17.7,13,6,8,46.7,40.2,0.11,-10.7,-10.2,0
