Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Robin Pröpper,nl NED,DF,29.0,30.5,2546,233,1108,1295,158,33,2546,10,4,40.0,5,50.0,1428,7081,3850,24,14,1,16,6,1719,16,Matches
Daan Rots,nl NED,FW,22.0,28.6,1577,20,154,611,830,133,1577,142,50,35.2,80,56.3,962,5729,2554,84,48,37,72,56,1178,318,Matches
Lars Unnerstall,de GER,GK,33.0,32.0,1204,1026,1195,10,0,0,1204,2,2,100.0,0,0.0,678,3024,1666,0,0,0,1,0,601,0,Matches
Sem Steijn,nl NED,MF,21.0,26.8,1002,18,129,413,465,141,1001,33,14,42.4,18,54.5,540,2419,1025,28,20,14,53,30,698,143,Matches
Michal Sadílek,cz CZE,MF,24.0,30.0,2206,72,459,1194,566,41,2206,12,6,50.0,5,41.7,1123,5531,2612,53,37,4,24,11,1451,89,Matches
Mathias Kjølø,no NOR,MF,22.0,24.8,1568,56,357,912,307,7,1568,16,13,81.3,2,12.5,795,3569,1460,20,29,1,23,13,1031,24,Matches
Mees Hilgers,nl NED,DF,22.0,24.3,1688,159,775,845,86,26,1688,19,8,42.1,10,52.6,1045,6590,4110,37,22,2,16,4,1166,12,Matches
Gijs Smal,nl NED,DF,25.0,22.8,1696,49,408,724,578,30,1696,33,18,54.5,13,39.4,848,4702,2725,69,50,3,25,11,1071,144,Matches
Michel Vlap,nl NED,FW,26.0,21.9,1262,14,121,462,688,109,1262,60,25,41.7,30,50.0,715,3586,1661,51,41,27,49,47,917,155,Matches
Youri Regeer,nl NED,"DF,MF",19.0,19.5,1325,39,329,559,448,49,1325,27,14,51.9,8,29.6,617,3034,1339,37,20,11,34,13,800,130,Matches
Alfons Sampsted,is ISL,DF,25.0,17.1,1215,59,454,502,267,17,1215,16,6,37.5,8,50.0,569,2765,1334,24,14,3,21,7,621,46,Matches
Ricky van Wolfswinkel,nl NED,"FW,MF",34.0,21.0,802,21,61,332,414,141,800,28,14,50.0,12,42.9,366,1537,619,18,10,10,47,16,514,120,Matches
Manfred Ugalde,cr CRC,FW,21.0,15.2,540,9,27,203,317,105,540,41,19,46.3,21,51.2,326,1325,603,20,16,12,40,24,401,89,Matches
Joshua Brenet,cw CUW,DF,29.0,12.0,829,32,237,358,243,32,829,23,10,43.5,12,52.2,412,2466,1244,31,18,7,26,20,485,62,Matches
Carel Eiting,nl NED,MF,25.0,8.8,643,24,113,316,217,17,643,12,5,41.7,6,50.0,275,1162,546,15,7,4,10,4,382,28,Matches
Max Bruns,nl NED,DF,20.0,6.3,391,36,190,188,15,7,391,1,1,100.0,0,0.0,196,1261,900,5,3,0,4,1,227,0,Matches
Alec Van Hoorenbeeck,be BEL,DF,24.0,5.8,405,75,220,163,23,7,405,1,0,0.0,1,100.0,214,1191,626,3,1,0,2,0,244,6,Matches
Mitchell van Bergen,nl NED,FW,23.0,5.8,318,4,30,83,208,37,318,25,9,36.0,15,60.0,198,1930,1050,46,23,16,11,7,221,84,Matches
Naci Ünüvar,nl NED,"FW,MF",20.0,5.6,302,7,15,107,183,31,302,16,3,18.8,12,75.0,184,972,420,16,9,7,13,9,219,54,Matches
Younes Taha El Idrissi,ma MAR,"FW,MF",0.0,5.2,360,3,28,116,222,23,360,22,9,40.9,11,50.0,226,1440,766,32,15,7,17,3,253,82,Matches
Myron Boadu,nl NED,"FW,MF",22.0,3.3,120,2,4,26,90,39,120,14,6,42.9,7,50.0,71,264,120,7,2,3,13,4,95,27,Matches
Przemysław Tytoń,pl POL,GK,36.0,2.0,55,51,55,0,0,0,55,0,0,0.0,0,0.0,25,138,59,0,0,0,0,0,24,0,Matches
Mats Rots,nl NED,DF,17.0,0.8,56,1,12,34,11,1,56,5,3,60.0,2,40.0,43,325,189,7,3,0,1,0,43,1,Matches
Anass Salah-Eddine,nl NED,"DF,MF",21.0,1.4,108,2,26,37,48,2,108,5,5,100.0,0,0.0,63,449,271,6,4,0,2,3,76,12,Matches
Gijs Besselink,nl NED,"FW,MF",19.0,0.6,46,0,10,22,14,3,46,4,1,25.0,3,75.0,24,114,57,1,1,0,3,1,22,1,Matches
Julien Mesbahi,nl NED,DF,17.0,0.4,33,10,24,9,0,0,33,0,0,0.0,0,0.0,15,77,42,1,0,0,0,1,20,0,Matches
Squad Total,0,0,25.4,34.0,22297,2022,6541,9521,6398,1031,22294,567,245,43.2,281,49.6,11958,62681,31848,635,407,169,523,291,14479,1643,0
Opponent Total,0,0,25.0,34.0,18768,2772,7091,7950,3943,553,18762,675,331,49.0,294,43.6,9448,52958,27308,475,320,112,536,247,10906,990,0
