D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-10-22,14:30,Eredivisie,Matchweek 9,Sun,Away,D,2,2,Heracles Almelo,2.2,1.6,55.0,12080,Robin Pröpper,4-2-3-1,Pol van Boekel,Match Report,0
2023-10-29,12:15,Eredivisie,Matchweek 10,Sun,Home,W,2,1,Feyenoord,1.5,1.5,41.0,30000,Robin Pröpper,4-2-3-1,Dennis Higler,Match Report,0
2023-11-05,12:15,Eredivisie,Matchweek 11,Sun,Away,D,1,1,Utrecht,1.2,0.8,55.0,17491,Robin Pröpper,4-2-3-1,Serdar Gözübüyük,Match Report,0
2023-11-11,20:00,Eredivisie,Matchweek 12,Sat,Home,D,3,3,NEC Nijmegen,3.2,1.6,67.0,30000,Robin Pröpper,4-3-3,Joey Kooij,Match Report,0
2023-11-25,18:45,Eredivisie,Matchweek 13,Sat,Home,L,0,3,PSV Eindhoven,0.3,2.1,36.0,30000,Robin Pröpper,4-2-3-1,Allard Lindhout,Match Report,0
2023-12-03,14:30,Eredivisie,Matchweek 14,Sun,Away,W,3,1,Go Ahead Eag,2.5,1.3,40.0,9820,Robin Pröpper,4-3-3,Sander van der Eijk,Match Report,0
2023-12-08,20:00,Eredivisie,Matchweek 15,Fri,Home,W,4,2,Excelsior,3.4,0.4,81.0,29000,Robin Pröpper,4-3-3,Ingmar Oostrom,Match Report,0
2023-12-17,14:30,Eredivisie,Matchweek 16,Sun,Away,D,2,2,Sparta R'dam,2.8,2.7,62.0,10289,Robin Pröpper,4-2-3-1,Martin van den Kerkhof,Match Report,0
2024-01-13,18:45,Eredivisie,Matchweek 17,Sat,Home,W,2,1,AZ Alkmaar,1.6,1.3,61.0,29500,Robin Pröpper,4-2-3-1,Serdar Gözübüyük,Match Report,0
2024-01-20,16:30,Eredivisie,Matchweek 18,Sat,Away,L,0,1,NEC Nijmegen,0.6,1.6,52.0,12500,Michal Sadílek,4-2-3-1,Martin van den Kerkhof,Match Report,0
2024-01-28,14:30,Eredivisie,Matchweek 19,Sun,Away,D,0,0,Feyenoord,0.4,2.9,38.0,47500,Robin Pröpper,4-3-3,Allard Lindhout,Match Report,0
2024-02-03,16:30,Eredivisie,Matchweek 20,Sat,Home,W,3,0,RKC Waalwijk,3.7,1.1,58.0,29700,Robin Pröpper,4-2-3-1,Sander van der Eijk,Match Report,0
2024-02-10,18:45,Eredivisie,Matchweek 21,Sat,Away,W,3,0,Excelsior,0.9,0.9,52.0,4400,Robin Pröpper,4-2-3-1,Rob Dieperink,Match Report,0
2024-02-18,12:15,Eredivisie,Matchweek 22,Sun,Home,L,0,1,Utrecht,1.8,0.4,64.0,29500,Robin Pröpper,4-2-3-1,Marc Nagtegaal,Match Report,0
2024-02-25,14:30,Eredivisie,Matchweek 23,Sun,Home,W,3,0,Go Ahead Eag,1.5,0.6,60.0,30000,Robin Pröpper,4-2-3-1,Jannick van der Laan,Match Report,0
2024-03-02,20:00,Eredivisie,Matchweek 24,Sat,Away,W,2,1,Vitesse,1.8,0.3,47.0,15356,Robin Pröpper,4-3-3,Ingmar Oostrom,Match Report,0
2024-03-09,18:45,Eredivisie,Matchweek 25,Sat,Home,W,2,1,Sparta R'dam,1.8,0.1,56.0,29750,Robin Pröpper,4-2-3-1,Rob Dieperink,Match Report,0
2024-03-17,20:00,Eredivisie,Matchweek 26,Sun,Away,L,0,1,PSV Eindhoven,0.8,1.9,38.0,34800,Robin Pröpper,4-2-3-1,Joey Kooij,Match Report,0
2024-03-31,14:30,Eredivisie,Matchweek 27,Sun,Home,W,1,0,Heracles Almelo,1.2,0.6,61.0,30000,Robin Pröpper,4-2-3-1,Danny Makkelie,Match Report,0
2024-04-03,21:00,Eredivisie,Matchweek 28,Wed,Away,D,3,3,Heerenveen,1.6,1.6,59.0,20954,Robin Pröpper,4-2-3-1,Alex Bos,Match Report,0
2024-04-06,21:00,Eredivisie,Matchweek 29,Sat,Home,W,2,0,Fortuna Sittard,1.9,0.1,76.0,30000,Robin Pröpper,4-2-3-1,Rob Dieperink,Match Report,0
2024-04-14,16:45,Eredivisie,Matchweek 30,Sun,Away,L,1,2,Ajax,0.4,2.1,44.0,53718,Robin Pröpper,4-2-3-1,Serdar Gözübüyük,Match Report,0
2024-04-24,18:45,Eredivisie,Matchweek 31,Wed,Home,W,3,1,Almere City,1.6,0.2,52.0,30000,Robin Pröpper,4-2-3-1,Ingmar Oostrom,Match Report,0
2024-05-05,16:45,Eredivisie,Matchweek 32,Sun,Away,L,1,2,AZ Alkmaar,1.9,1.5,50.0,18827,Robin Pröpper,4-2-3-1,Danny Makkelie,Match Report,0
2024-05-12,14:30,Eredivisie,Matchweek 33,Sun,Home,W,7,2,Volendam,1.9,0.6,69.0,29700,Robin Pröpper,4-2-3-1,Allard Lindhout,Match Report,0
2024-05-19,14:30,Eredivisie,Matchweek 34,Sun,Away,W,2,1,Zwolle,2.6,1.1,52.0,14000,Robin Pröpper,4-2-3-1,Dennis Higler,Match Report,0
