Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Robin Pröpper,nl NED,DF,29.0,33,33,2749.0,30.5,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1.7,1.7,0.7,2.4,24.0,173.0,16.0,0.1,0.0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,Matches
Daan Rots,nl NED,FW,22.0,33,33,2573.0,28.6,7.0,10.0,17.0,7.0,0.0,0.0,3.0,0.0,4.6,4.6,5.4,10.0,84.0,173.0,318.0,0.24,0.35,0.59,0.24,0.59,0.16,0.19,0.35,0.16,0.35,Matches
Lars Unnerstall,de GER,GK,33.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sem Steijn,nl NED,MF,21.0,34,32,2414.0,26.8,17.0,3.0,20.0,16.0,1.0,1.0,1.0,0.0,12.9,12.1,2.2,14.3,28.0,100.0,143.0,0.63,0.11,0.75,0.6,0.71,0.48,0.08,0.56,0.45,0.53,Matches
Michal Sadílek,cz CZE,MF,24.0,31,31,2698.0,30.0,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,1.1,1.1,3.2,4.4,53.0,182.0,89.0,0.03,0.1,0.13,0.03,0.13,0.04,0.11,0.15,0.04,0.15,Matches
Mathias Kjølø,no NOR,MF,22.0,31,29,2235.0,24.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,1.6,2.0,20.0,155.0,24.0,0.04,0.0,0.04,0.04,0.04,0.02,0.07,0.08,0.02,0.08,Matches
Mees Hilgers,nl NED,DF,22.0,28,27,2190.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.6,0.6,0.3,0.9,37.0,106.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Gijs Smal,nl NED,DF,25.0,26,24,2050.0,22.8,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,3.4,4.6,69.0,144.0,144.0,0.0,0.13,0.13,0.0,0.13,0.05,0.15,0.2,0.05,0.2,Matches
Michel Vlap,nl NED,FW,26.0,29,24,1969.0,21.9,2.0,6.0,8.0,2.0,0.0,0.0,2.0,0.0,4.6,4.6,4.1,8.7,51.0,95.0,155.0,0.09,0.27,0.37,0.09,0.37,0.21,0.19,0.4,0.21,0.4,Matches
Youri Regeer,nl NED,"DF,MF",19.0,32,18,1751.0,19.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,3.1,4.4,37.0,107.0,130.0,0.1,0.05,0.15,0.1,0.15,0.07,0.16,0.22,0.07,0.22,Matches
