Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Luan Cândido,br BRA,DF,23-139,9.0,245,333,73.6,4554,1479,88,108,81.5,124,155,80.0,25,50,50.0,0,0.1,0.1,-0.1,4,13,0,0,12,Matches
Cleiton Schwengber,br BRA,GK,26-306,7.5,197,293,67.2,5820,3745,30,30,100.0,88,89,98.9,78,171,45.6,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Henry Mosquera,co COL,"FW,MF",22-218,7.3,123,165,74.5,1647,421,77,89,86.5,40,52,76.9,1,7,14.3,0,0.3,0.4,-0.3,10,6,12,3,16,Matches
Jadsom,br BRA,"MF,DF",23-031,5.3,155,209,74.2,2834,1022,62,75,82.7,76,98,77.6,14,25,56.0,0,0.3,0.3,-0.3,4,15,3,0,21,Matches
Juninho Capixaba,br BRA,"DF,MF",26-350,5.3,182,267,68.2,3580,1351,68,86,79.1,82,114,71.9,29,50,58.0,0,0.0,0.1,0.0,3,16,2,1,22,Matches
Gustavinho,br BRA,MF,20-058,4.7,124,173,71.7,2110,735,62,79,78.5,41,54,75.9,16,27,59.3,2,0.6,0.5,1.4,14,15,3,1,15,Matches
Eric Ramires,br BRA,MF,23-315,5.8,157,191,82.2,2476,654,76,84,90.5,54,64,84.4,17,28,60.7,1,0.1,0.1,0.9,3,18,1,0,17,Matches
Pedro Henrique,br BRA,DF,28-262,5.0,198,256,77.3,4500,1770,45,53,84.9,110,128,85.9,39,68,57.4,0,0.0,0.1,0.0,2,16,2,0,14,Matches
Eduardo Sasha,br BRA,"FW,MF",32-117,4.6,75,117,64.1,1241,314,36,55,65.5,31,39,79.5,7,8,87.5,0,0.2,0.3,-0.2,4,7,4,0,14,Matches
Eduardo Santos,br BRA,DF,26-205,4.9,185,217,85.3,3699,1104,48,56,85.7,117,127,92.1,16,23,69.6,0,0.1,0.0,-0.1,1,14,0,0,21,Matches
Thiago Borbas,uy URU,FW,22-074,4.9,59,93,63.4,671,154,42,56,75.0,14,22,63.6,0,0,0.0,0,0.2,0.2,-0.2,4,3,3,0,7,Matches
Vitinho,br BRA,"FW,MF",25-080,4.4,99,145,68.3,1505,528,57,66,86.4,26,37,70.3,9,23,39.1,2,0.7,1.1,1.3,8,6,5,2,5,Matches
Helinho,br BRA,"FW,MF",24-056,3.8,102,163,62.6,1580,445,54,66,81.8,36,49,73.5,8,33,24.2,1,0.4,0.3,0.6,7,8,4,0,11,Matches
Lucas Evangelista,br BRA,MF,29-045,3.5,103,125,82.4,1434,430,65,70,92.9,27,31,87.1,5,13,38.5,0,0.1,0.1,-0.1,4,12,3,0,13,Matches
Nathan Mendes,br BRA,DF,21-306,3.9,156,201,77.6,2624,1037,62,74,83.8,80,102,78.4,11,16,68.8,1,0.1,0.1,0.9,1,8,1,0,15,Matches
Douglas Mendes,br BRA,DF,20-007,3.8,94,133,70.7,1977,844,31,33,93.9,47,57,82.5,15,38,39.5,0,0.0,0.1,0.0,0,6,1,0,7,Matches
José Hurtado,ec ECU,DF,22-180,3.0,55,90,61.1,875,405,27,41,65.9,23,37,62.2,3,6,50.0,0,0.0,0.1,0.0,2,6,2,0,8,Matches
Matheus Fernandes,br BRA,MF,25-356,2.3,64,83,77.1,967,318,32,39,82.1,28,33,84.8,1,2,50.0,1,0.5,0.2,0.5,3,6,1,0,9,Matches
Ignacio Laquintana,uy URU,"FW,MF",25-140,1.9,26,41,63.4,401,130,10,13,76.9,16,21,76.2,0,0,0.0,0,0.0,0.1,0.0,1,0,1,0,5,Matches
Raul,br BRA,MF,27-345,1.7,66,71,93.0,1334,536,28,29,96.6,27,29,93.1,11,13,84.6,0,0.1,0.0,-0.1,2,14,0,0,8,Matches
Lucão,br BRA,GK,23-115,1.5,24,44,54.5,668,485,8,8,100.0,9,9,100.0,7,27,25.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Guilherme,br BRA,DF,22-127,1.2,30,50,60.0,631,252,11,16,68.8,14,25,56.0,4,7,57.1,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Bruninho,br BRA,"FW,MF",21-098,0.9,24,30,80.0,416,94,12,15,80.0,6,8,75.0,3,4,75.0,1,0.1,0.0,0.9,2,5,1,0,4,Matches
Lincoln,br BRA,"MF,DF",25-226,1.0,33,48,68.8,598,273,15,16,93.8,11,17,64.7,6,12,50.0,0,0.0,0.1,0.0,0,8,3,1,9,Matches
Lucas Cunha,br BRA,DF,27-149,0.3,2,5,40.0,33,27,1,2,50.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Vinicius Mendonça,br BRA,FW,20-121,0.2,2,4,50.0,20,0,2,2,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Talisson,br BRA,FW,22-030,0.2,1,4,25.0,6,0,1,3,33.3,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,24.7,9.0,2581,3551,72.7,48201,18553,1050,1264,83.1,1128,1400,80.6,325,653,49.8,9,4.0,4.5,5.0,79,212,52,8,255,0
Opponent Total,0,0,28.2,9.0,3348,4331,77.3,61465,23438,1430,1670,85.6,1486,1745,85.2,380,705,53.9,7,10.0,10.4,-3.0,105,272,77,30,337,0
