Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Luan Cândido,br BRA,DF,23-139,9.0,1,11,0,0.0,1.22,0.0,0.0,0.0,23.8,4,1,1,1.2,0.4,0.04,-0.2,-0.4,Matches
Cleiton Schwengber,br BRA,GK,26-306,7.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Henry Mosquera,co COL,"FW,MF",22-218,7.3,0,9,4,44.4,1.24,0.55,0.0,0.0,19.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Jadsom,br BRA,"MF,DF",23-031,5.3,0,3,0,0.0,0.56,0.0,0.0,0.0,26.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Juninho Capixaba,br BRA,"DF,MF",26-350,5.3,0,8,1,12.5,1.51,0.19,0.0,0.0,19.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Gustavinho,br BRA,MF,20-058,4.7,0,3,1,33.3,0.63,0.21,0.0,0.0,25.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Eric Ramires,br BRA,MF,23-315,5.8,1,13,3,23.1,2.24,0.52,0.08,0.33,21.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Pedro Henrique,br BRA,DF,28-262,5.0,1,1,1,100.0,0.2,0.2,1.0,1.0,9.4,0,0,0,0.1,0.1,0.14,0.9,0.9,Matches
Eduardo Sasha,br BRA,"FW,MF",32-117,4.6,2,10,6,60.0,2.15,1.29,0.2,0.33,15.1,0,0,0,0.7,0.7,0.07,1.3,1.3,Matches
Eduardo Santos,br BRA,DF,26-205,4.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago Borbas,uy URU,FW,22-074,4.9,1,9,4,44.4,1.84,0.82,0.11,0.25,17.6,0,0,0,0.7,0.7,0.08,0.3,0.3,Matches
Vitinho,br BRA,"FW,MF",25-080,4.4,2,10,4,40.0,2.25,0.9,0.2,0.5,22.5,0,0,0,0.3,0.3,0.03,1.7,1.7,Matches
Helinho,br BRA,"FW,MF",24-056,3.8,2,10,4,40.0,2.62,1.05,0.2,0.5,27.8,3,0,0,0.7,0.7,0.07,1.3,1.3,Matches
Lucas Evangelista,br BRA,MF,29-045,3.5,1,4,2,50.0,1.13,0.57,0.25,0.5,18.4,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Nathan Mendes,br BRA,DF,21-306,3.9,0,5,2,40.0,1.27,0.51,0.0,0.0,17.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Douglas Mendes,br BRA,DF,20-007,3.8,0,2,0,0.0,0.52,0.0,0.0,0.0,11.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
José Hurtado,ec ECU,DF,22-180,3.0,0,3,1,33.3,1.0,0.33,0.0,0.0,21.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Matheus Fernandes,br BRA,MF,25-356,2.3,0,5,1,20.0,2.13,0.43,0.0,0.0,22.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Ignacio Laquintana,uy URU,"FW,MF",25-140,1.9,1,4,2,50.0,2.13,1.07,0.25,0.5,17.8,0,0,0,0.5,0.5,0.13,0.5,0.5,Matches
Raul,br BRA,MF,27-345,1.7,0,1,0,0.0,0.58,0.0,0.0,0.0,32.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Lucão,br BRA,GK,23-115,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme,br BRA,DF,22-127,1.2,0,2,0,0.0,1.62,0.0,0.0,0.0,30.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Bruninho,br BRA,"FW,MF",21-098,0.9,0,3,0,0.0,3.42,0.0,0.0,0.0,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Lincoln,br BRA,"MF,DF",25-226,1.0,0,3,1,33.3,3.1,1.03,0.0,0.0,25.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Lucas Cunha,br BRA,DF,27-149,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Vinicius Mendonça,br BRA,FW,20-121,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Talisson,br BRA,FW,22-030,0.2,0,1,0,0.0,6.43,0.0,0.0,0.0,24.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Squad Total,0,0,24.7,9.0,12,120,37,30.8,13.33,4.11,0.09,0.3,21.2,8,1,1,7.2,6.4,0.05,4.8,4.6,0
Opponent Total,0,0,28.2,9.0,9,136,43,31.6,15.11,4.78,0.07,0.21,18.5,2,0,0,12.3,12.3,0.1,-3.3,-3.3,0
