Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Luan Cândido,br BRA,DF,23-139,9.0,12,1.33,9,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Cleiton Schwengber,br BRA,GK,26-306,7.5,1,0.13,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Henry Mosquera,co COL,"FW,MF",22-218,7.3,15,2.06,10,0,4,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jadsom,br BRA,"MF,DF",23-031,5.3,6,1.13,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juninho Capixaba,br BRA,"DF,MF",26-350,5.3,7,1.32,5,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Gustavinho,br BRA,MF,20-058,4.7,22,4.64,12,9,1,0,0,0,3,0.63,2,1,0,0,0,0,Matches
Eric Ramires,br BRA,MF,23-315,5.8,14,2.41,13,0,0,0,1,0,2,0.34,2,0,0,0,0,0,Matches
Pedro Henrique,br BRA,DF,28-262,5.0,4,0.8,4,0,0,0,0,0,1,0.2,1,0,0,0,0,0,Matches
Eduardo Sasha,br BRA,"FW,MF",32-117,4.6,10,2.15,7,0,1,0,1,1,1,0.22,0,0,1,0,0,0,Matches
Eduardo Santos,br BRA,DF,26-205,4.9,2,0.41,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Thiago Borbas,uy URU,FW,22-074,4.9,9,1.84,7,0,0,2,0,0,2,0.41,2,0,0,0,0,0,Matches
Vitinho,br BRA,"FW,MF",25-080,4.4,19,4.28,9,4,3,1,2,0,4,0.9,1,1,1,0,1,0,Matches
Helinho,br BRA,"FW,MF",24-056,3.8,20,5.23,10,1,6,0,3,0,2,0.52,1,0,1,0,0,0,Matches
Lucas Evangelista,br BRA,MF,29-045,3.5,13,3.68,11,1,0,0,1,0,1,0.28,1,0,0,0,0,0,Matches
Nathan Mendes,br BRA,DF,21-306,3.9,8,2.04,4,1,0,2,1,0,1,0.25,0,0,0,1,0,0,Matches
Douglas Mendes,br BRA,DF,20-007,3.8,2,0.52,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
José Hurtado,ec ECU,DF,22-180,3.0,9,3.0,7,0,0,1,1,0,2,0.67,1,0,0,1,0,0,Matches
Matheus Fernandes,br BRA,MF,25-356,2.3,10,4.27,5,0,0,2,1,2,1,0.43,1,0,0,0,0,0,Matches
Ignacio Laquintana,uy URU,"FW,MF",25-140,1.9,4,2.13,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Raul,br BRA,MF,27-345,1.7,4,2.32,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucão,br BRA,GK,23-115,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme,br BRA,DF,22-127,1.2,2,1.62,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruninho,br BRA,"FW,MF",21-098,0.9,5,5.7,4,0,1,0,0,0,1,1.14,1,0,0,0,0,0,Matches
Lincoln,br BRA,"MF,DF",25-226,1.0,5,5.17,2,0,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Cunha,br BRA,DF,27-149,0.3,1,3.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius Mendonça,br BRA,FW,20-121,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Talisson,br BRA,FW,22-030,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,24.7,9.0,204,22.67,136,19,16,13,16,4,21,2.33,13,2,3,2,1,0,0
Opponent Total,0,0,28.2,9.0,235,26.11,182,20,5,13,11,4,13,1.44,11,1,0,1,0,0,0
