D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-06-01,16:00,Série A,Matchweek 7,Sat,Away,W,2,0,Grêmio,1.4,0.8,55.0,7563.0,Cleiton Schwengber,4-3-3,Ramon Abatti,Match Report,0
2024-06-11,21:30,Série A,Matchweek 8,Tue,Home,L,1,2,Atlético Mineiro,1.2,1.0,55.0,0.0,Cleiton Schwengber,4-3-3,Rafael Rodrigo Klein,Match Report,0
2024-06-15,18:30,Série A,Matchweek 9,Sat,Home,W,2,1,Juventude,0.5,2.1,37.0,0.0,Cleiton Schwengber,4-3-3,Emerson Ricardo de Almeida Andrade,Match Report,0
2024-06-20,21:30,Série A,Matchweek 10,Thu,Away,0,0,0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-23,18:30,Série A,Matchweek 11,Sun,Home,0,0,0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-26,19:00,Série A,Matchweek 12,Wed,Away,0,0,0,Botafogo (RJ),0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-29,17:30,Série A,Matchweek 13,Sat,Away,0,0,0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-03,19:00,Série A,Matchweek 14,Wed,Home,0,0,0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-06,21:00,Série A,Matchweek 15,Sat,Away,0,0,0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-10,0,Série A,Matchweek 16,Wed,Home,0,0,0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-16,19:30,Sudamericana,Knockout round play-offs,Tue,Away,0,0,0,ec Barcelona,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,Leg 1 of 2
2024-07-17,0,Série A,Matchweek 17,Wed,Away,0,0,0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-20,0,Série A,Matchweek 18,Sat,Home,0,0,0,Ath Paranaense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-23,21:30,Sudamericana,Knockout round play-offs,Tue,Home,0,0,0,ec Barcelona,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,Leg 2 of 2
2024-07-24,0,Série A,Matchweek 19,Wed,Away,0,0,0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-27,0,Série A,Matchweek 20,Sat,Home,0,0,0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-03,0,Série A,Matchweek 21,Sat,Away,0,0,0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-10,0,Série A,Matchweek 22,Sat,Away,0,0,0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-17,0,Série A,Matchweek 23,Sat,Home,0,0,0,Fortaleza,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-24,0,Série A,Matchweek 24,Sat,Away,0,0,0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-31,0,Série A,Matchweek 25,Sat,Home,0,0,0,Bahia,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-14,0,Série A,Matchweek 26,Sat,Home,0,0,0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-21,0,Série A,Matchweek 27,Sat,Away,0,0,0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-28,0,Série A,Matchweek 28,Sat,Away,0,0,0,Juventude,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-04,0,Série A,Matchweek 29,Fri,Home,0,0,0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-19,0,Série A,Matchweek 30,Sat,Away,0,0,0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-25,0,Série A,Matchweek 31,Fri,Home,0,0,0,Botafogo (RJ),0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-06,0,Série A,Matchweek 32,Wed,Home,0,0,0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-13,0,Série A,Matchweek 33,Wed,Away,0,0,0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-20,0,Série A,Matchweek 34,Wed,Home,0,0,0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-23,0,Série A,Matchweek 35,Sat,Away,0,0,0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-30,0,Série A,Matchweek 36,Sat,Home,0,0,0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-12-04,0,Série A,Matchweek 37,Wed,Away,0,0,0,Ath Paranaense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-12-08,0,Série A,Matchweek 38,Sun,Home,0,0,0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
