Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Pedro Alcalá,es ESP,DF,35-094,36.8,2019,291,1128,828,69,43,2019,5,5,100.0,0,0.0,1083,4650,2522,6,7,1,10,0,1247,6,Matches
Iván Calero,es ESP,DF,29-061,36.0,1919,147,595,743,602,54,1919,56,29,51.8,25,44.6,963,5724,2953,80,72,16,49,25,1010,155,Matches
José Fontán,es ESP,DF,24-131,35.6,2173,207,940,1020,228,28,2173,24,15,62.5,7,29.2,1055,5801,3576,44,21,0,26,3,1182,37,Matches
Jairo Izquierdo,es ESP,"DF,FW",30-243,29.5,1376,30,284,589,534,43,1376,76,35,46.1,37,48.7,795,6168,3332,96,77,15,70,35,840,160,Matches
Damián Musto,ar ARG,MF,37-012,30.1,1432,127,419,898,126,21,1432,15,9,60.0,2,13.3,633,2613,1227,12,8,0,17,4,721,11,Matches
Luis Muñoz,es ESP,"MF,FW",27-119,26.0,1070,31,225,537,320,38,1070,57,24,42.1,22,38.6,628,3626,1658,39,24,8,59,15,726,96,Matches
Tomás Alarcón,cl CHI,MF,25-154,26.5,1264,58,311,720,248,15,1264,13,7,53.8,5,38.5,691,3501,1532,24,27,1,22,19,765,57,Matches
Alfredo Ortuño,es ESP,FW,33-152,27.0,862,39,87,413,369,104,859,45,20,44.4,24,53.3,483,2011,620,24,20,6,107,45,652,109,Matches
Gonzalo Verdú,es ESP,DF,35-244,18.6,940,139,544,384,13,7,940,1,1,100.0,0,0.0,469,1907,744,0,1,0,5,2,544,0,Matches
Marc Martínez,es ESP,GK,34-078,21.0,725,640,720,6,0,0,725,1,1,100.0,0,0.0,402,2504,1578,0,0,0,1,0,304,1,Matches
Andy,es ESP,MF,34-143,19.8,1158,52,228,669,267,11,1157,6,2,33.3,3,50.0,488,1811,776,10,4,1,9,9,699,32,Matches
Raúl Lizoain,es ESP,GK,33-146,19.0,734,607,733,1,0,0,734,0,0,0.0,0,0.0,342,1945,1265,0,0,0,1,0,242,0,Matches
Kiko Olivas,es ESP,DF,35-305,16.8,984,127,538,427,28,11,984,14,12,85.7,0,0.0,527,2718,1529,15,6,0,8,1,556,4,Matches
Juanjo Narváez,co COL,"FW,MF",29-130,14.0,462,8,70,170,229,42,462,16,7,43.8,9,56.3,284,1328,460,16,9,7,36,18,328,86,Matches
Isak Jansson,se SWE,"MF,FW",22-142,10.8,411,8,76,151,191,31,411,27,11,40.7,14,51.9,238,1704,796,35,20,13,22,10,265,81,Matches
Darío Poveda,es ESP,FW,27-100,10.6,292,3,20,120,154,28,292,26,9,34.6,17,65.4,189,840,264,7,8,2,37,14,233,63,Matches
Juan Carlos,es ESP,"FW,MF",33-098,10.7,419,8,42,186,202,33,418,35,16,45.7,18,51.4,254,1717,767,32,20,8,41,19,288,55,Matches
Hector Hevel,nl NED,"MF,FW",28-037,9.8,497,8,78,231,196,12,497,9,5,55.6,4,44.4,258,1475,691,18,17,2,19,5,294,42,Matches
Arnau Solà,es ESP,DF,21-078,9.1,482,28,145,194,152,7,482,11,8,72.7,3,27.3,224,1414,591,16,12,0,11,2,246,48,Matches
Mikel Rico,es ESP,"MF,FW",39-230,11.0,549,26,98,329,130,13,549,19,10,52.6,8,42.1,323,1511,535,7,5,0,15,11,355,21,Matches
Diego Moreno,es ESP,DF,23-000,5.8,309,26,98,130,86,7,309,9,7,77.8,2,22.2,148,1100,607,14,13,1,14,2,157,23,Matches
Jony Álamo,es ESP,MF,22-270,6.2,323,14,55,226,46,3,323,13,7,53.8,4,30.8,194,1375,680,7,4,2,8,4,196,3,Matches
Iván Ayllón,es ESP,"FW,MF",23-048,5.7,201,3,26,97,79,16,201,14,4,28.6,5,35.7,105,624,224,10,8,2,22,5,121,30,Matches
Úmaro Embaló,pt POR,"FW,MF",23-046,6.0,198,2,23,69,111,18,198,18,9,50.0,9,50.0,132,1098,480,15,16,4,15,9,124,46,Matches
Arnau Ortiz,es ESP,"FW,MF",22-236,5.5,221,2,31,81,120,18,221,33,16,48.5,13,39.4,149,1099,511,19,12,6,23,13,154,37,Matches
Lauti,uy URU,"FW,MF",23-133,4.4,134,0,8,73,56,13,134,19,8,42.1,10,52.6,80,513,179,5,2,5,16,8,92,24,Matches
David Ferreiro,es ESP,"MF,FW",36-081,3.3,152,0,15,57,85,6,152,10,7,70.0,2,20.0,102,730,291,10,5,0,4,3,96,26,Matches
Tomás Mejías,es ESP,GK,35-143,2.0,71,56,70,1,0,0,71,0,0,0.0,0,0.0,41,182,78,0,0,0,0,0,32,0,Matches
Carlos Sanchez,es ESP,DF,23-063,1.5,62,5,25,27,10,1,62,2,0,0.0,2,100.0,17,94,33,2,1,0,2,1,26,2,Matches
Toni Datković,hr CRO,DF,30-228,1.0,63,9,30,31,2,2,63,0,0,0.0,0,0.0,35,180,90,1,0,0,0,0,41,0,Matches
Juan Sabater,0,DF,0,0.5,21,3,6,9,6,0,21,1,0,0.0,1,100.0,6,21,7,0,0,0,2,1,8,2,Matches
Djakaría Barro,ci CIV,MF,22-161,0.2,16,1,5,6,5,1,16,0,0,0.0,0,0.0,10,100,67,1,1,0,0,0,9,2,Matches
Jony,es ESP,FW,32-348,0.1,20,0,1,6,13,1,20,0,0,0.0,0,0.0,13,34,8,0,0,0,2,0,17,6,Matches
Mamadou Cellou,gn GUI,MF,22-168,0.0,3,0,0,1,2,1,3,1,1,100.0,0,0.0,2,26,0,0,1,1,1,0,2,0,Matches
Squad Total,0,0,30.5,42.0,21562,2705,7674,9430,4679,628,21557,576,285,49.5,246,42.7,11363,62144,30671,565,421,101,674,283,12572,1265,0
Opponent Total,0,0,27.5,42.0,25899,2208,7596,12266,6253,885,25894,638,292,45.8,292,45.8,14498,80088,43938,828,527,172,687,305,17057,1890,0
