Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Pedro Alcalá,es ESP,DF,35-094,36.8,8,0,0,32,12,1,6,27,25,1,1,1,103,91,63,59.1,Matches
Iván Calero,es ESP,DF,29-061,36.0,8,0,0,39,34,2,133,29,42,0,0,0,171,27,26,50.9,Matches
José Fontán,es ESP,DF,24-131,35.6,9,0,0,47,23,0,42,54,46,0,0,0,174,71,50,58.7,Matches
Jairo Izquierdo,es ESP,"DF,FW",30-243,29.5,0,2,0,13,35,12,94,15,22,0,0,0,168,16,29,35.6,Matches
Damián Musto,ar ARG,MF,37-012,30.1,9,0,0,61,38,0,6,46,40,0,1,0,135,52,21,71.2,Matches
Luis Muñoz,es ESP,"MF,FW",27-119,26.0,6,0,0,25,54,16,28,18,20,0,1,0,115,17,16,51.5,Matches
Tomás Alarcón,cl CHI,MF,25-154,26.5,13,0,0,44,21,2,41,27,24,0,0,0,143,17,34,33.3,Matches
Alfredo Ortuño,es ESP,FW,33-152,27.0,9,0,0,36,19,19,13,3,12,0,0,0,56,94,143,39.7,Matches
Gonzalo Verdú,es ESP,DF,35-244,18.6,6,0,0,23,8,1,0,21,11,0,0,0,60,36,18,66.7,Matches
Marc Martínez,es ESP,GK,34-078,21.0,3,0,0,2,4,0,0,0,0,0,1,0,14,4,0,100.0,Matches
Andy,es ESP,MF,34-143,19.8,3,0,0,16,20,0,103,18,18,0,0,0,76,80,52,60.6,Matches
Raúl Lizoain,es ESP,GK,33-146,19.0,3,0,0,0,6,0,0,0,0,0,0,0,28,2,0,100.0,Matches
Kiko Olivas,es ESP,DF,35-305,16.8,1,0,0,12,30,0,0,26,23,0,1,0,86,39,22,63.9,Matches
Juanjo Narváez,co COL,"FW,MF",29-130,14.0,2,0,0,10,32,3,17,5,4,0,0,0,51,18,24,42.9,Matches
Isak Jansson,se SWE,"MF,FW",22-142,10.8,3,0,0,10,13,3,36,5,5,0,0,0,45,14,25,35.9,Matches
Darío Poveda,es ESP,FW,27-100,10.6,1,0,0,6,10,3,4,1,0,0,0,0,13,26,31,45.6,Matches
Juan Carlos,es ESP,"FW,MF",33-098,10.7,3,0,0,12,29,3,35,2,6,0,0,0,41,11,12,47.8,Matches
Hector Hevel,nl NED,"MF,FW",28-037,9.8,3,0,0,13,7,2,44,7,10,0,0,0,52,6,16,27.3,Matches
Arnau Solà,es ESP,DF,21-078,9.1,2,0,0,12,5,0,39,12,16,0,0,0,42,3,7,30.0,Matches
Mikel Rico,es ESP,"MF,FW",39-230,11.0,4,0,0,13,23,0,8,4,5,0,0,0,78,8,10,44.4,Matches
Diego Moreno,es ESP,DF,23-000,5.8,0,0,0,3,5,1,13,2,7,0,0,0,24,5,2,71.4,Matches
Jony Álamo,es ESP,MF,22-270,6.2,1,0,0,8,16,0,0,4,4,0,0,0,45,6,15,28.6,Matches
Iván Ayllón,es ESP,"FW,MF",23-048,5.7,0,0,0,7,11,1,4,5,4,1,0,0,24,3,7,30.0,Matches
Úmaro Embaló,pt POR,"FW,MF",23-046,6.0,2,0,0,8,13,9,25,2,5,0,0,0,30,1,2,33.3,Matches
Arnau Ortiz,es ESP,"FW,MF",22-236,5.5,2,0,0,12,13,2,9,4,5,0,0,0,37,3,9,25.0,Matches
Lauti,uy URU,"FW,MF",23-133,4.4,0,0,0,6,9,4,0,1,3,0,0,0,15,10,10,50.0,Matches
David Ferreiro,es ESP,"MF,FW",36-081,3.3,0,0,0,12,6,0,28,3,4,0,0,0,22,2,1,66.7,Matches
Tomás Mejías,es ESP,GK,35-143,2.0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Carlos Sanchez,es ESP,DF,23-063,1.5,1,0,0,3,1,0,1,2,2,0,0,0,2,1,0,100.0,Matches
Toni Datković,hr CRO,DF,30-228,1.0,0,0,0,0,1,1,0,1,0,0,0,0,4,4,5,44.4,Matches
Juan Sabater,0,DF,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0.0,Matches
Djakaría Barro,ci CIV,MF,22-161,0.2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.0,Matches
Jony,es ESP,FW,32-348,0.1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0.0,Matches
Mamadou Cellou,gn GUI,MF,22-168,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,Matches
Squad Total,0,0,30.5,42.0,104,2,0,486,500,86,732,345,365,2,5,1,1863,668,652,50.6,0
Opponent Total,0,0,27.5,42.0,102,5,1,543,459,82,985,328,304,4,5,1,1943,652,668,49.4,0
