Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Pedro Alcalá,es ESP,DF,35-094,37,37,3316.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4,1.4,0.4,1.9,6.0,75.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Iván Calero,es ESP,DF,29-061,37,36,3237.0,36.0,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,1.6,1.6,3.3,4.9,80.0,125.0,155.0,0.03,0.11,0.14,0.03,0.14,0.04,0.09,0.14,0.04,0.14,Matches
José Fontán,es ESP,DF,24-131,37,36,3208.0,35.6,4.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,1.4,1.4,0.7,2.1,44.0,136.0,37.0,0.11,0.0,0.11,0.11,0.11,0.04,0.02,0.06,0.04,0.06,Matches
Jairo Izquierdo,es ESP,"DF,FW",30-243,35,32,2656.0,29.5,2.0,4.0,6.0,2.0,0.0,0.0,0.0,2.0,1.1,1.1,4.6,5.7,96.0,100.0,160.0,0.07,0.14,0.2,0.07,0.2,0.04,0.16,0.19,0.04,0.19,Matches
Damián Musto,ar ARG,MF,37-012,36,31,2712.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.6,0.6,1.0,1.6,12.0,91.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Luis Muñoz,es ESP,"MF,FW",27-119,33,30,2342.0,26.0,3.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,2.9,2.9,1.6,4.6,39.0,87.0,96.0,0.12,0.08,0.19,0.12,0.19,0.11,0.06,0.18,0.11,0.18,Matches
Tomás Alarcón,cl CHI,MF,25-154,35,29,2388.0,26.5,1.0,1.0,2.0,1.0,0.0,0.0,13.0,0.0,1.7,1.7,1.6,3.4,24.0,108.0,57.0,0.04,0.04,0.08,0.04,0.08,0.07,0.06,0.13,0.07,0.13,Matches
Alfredo Ortuño,es ESP,FW,33-152,40,27,2429.0,27.0,10.0,3.0,13.0,7.0,3.0,3.0,9.0,0.0,10.1,7.7,2.8,10.5,24.0,28.0,109.0,0.37,0.11,0.48,0.26,0.37,0.37,0.11,0.48,0.29,0.39,Matches
Gonzalo Verdú,es ESP,DF,35-244,29,22,1676.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.1,0.4,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Marc Martínez,es ESP,GK,34-078,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andy,es ESP,MF,34-143,21,21,1778.0,19.8,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,2.4,1.7,1.5,3.2,10.0,105.0,32.0,0.1,0.05,0.15,0.05,0.1,0.12,0.07,0.2,0.09,0.16,Matches
Raúl Lizoain,es ESP,GK,33-146,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kiko Olivas,es ESP,DF,35-305,21,17,1510.0,16.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.1,15.0,50.0,4.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,Matches
Juanjo Narváez,co COL,"FW,MF",29-130,32,14,1262.0,14.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,0.8,3.9,16.0,21.0,86.0,0.14,0.0,0.14,0.14,0.14,0.22,0.06,0.27,0.22,0.27,Matches
Isak Jansson,se SWE,"MF,FW",22-142,18,11,974.0,10.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.8,1.7,35.0,27.0,81.0,0.09,0.09,0.18,0.09,0.18,0.08,0.08,0.16,0.08,0.16,Matches
Darío Poveda,es ESP,FW,27-100,18,11,951.0,10.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.6,3.6,7.0,18.0,63.0,0.28,0.09,0.38,0.28,0.38,0.19,0.15,0.34,0.19,0.34,Matches
Juan Carlos,es ESP,"FW,MF",33-098,25,10,963.0,10.7,3.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,3.7,2.9,1.5,4.4,32.0,33.0,55.0,0.28,0.09,0.37,0.19,0.28,0.35,0.14,0.48,0.27,0.41,Matches
Hector Hevel,nl NED,"MF,FW",28-037,15,10,878.0,9.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.8,2.1,18.0,52.0,42.0,0.0,0.21,0.21,0.0,0.21,0.03,0.18,0.21,0.03,0.21,Matches
Arnau Solà,es ESP,DF,21-078,18,9,815.0,9.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,16.0,31.0,48.0,0.11,0.0,0.11,0.11,0.11,0.01,0.03,0.04,0.01,0.04,Matches
Mikel Rico,es ESP,"MF,FW",39-230,31,8,993.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,0.2,1.3,7.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,Matches
