Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Pedro Alcalá,es ESP,DF,35-094,36.8,0,18,0,0.0,0.49,0.0,0.0,0.0,13.7,3,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
Iván Calero,es ESP,DF,29-061,36.0,1,43,9,20.9,1.2,0.25,0.02,0.11,22.5,2,0,0,1.6,1.6,0.04,-0.6,-0.6,Matches
José Fontán,es ESP,DF,24-131,35.6,4,17,4,23.5,0.48,0.11,0.24,1.0,11.5,0,0,0,1.4,1.4,0.08,2.6,2.6,Matches
Jairo Izquierdo,es ESP,"DF,FW",30-243,29.5,2,19,6,31.6,0.64,0.2,0.11,0.33,20.3,0,0,0,1.1,1.1,0.06,0.9,0.9,Matches
Damián Musto,ar ARG,MF,37-012,30.1,0,15,3,20.0,0.5,0.1,0.0,0.0,20.8,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Luis Muñoz,es ESP,"MF,FW",27-119,26.0,3,36,9,25.0,1.38,0.35,0.08,0.33,20.3,0,0,0,2.9,2.9,0.08,0.1,0.1,Matches
Tomás Alarcón,cl CHI,MF,25-154,26.5,1,24,8,33.3,0.9,0.3,0.04,0.13,23.7,0,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
Alfredo Ortuño,es ESP,FW,33-152,27.0,10,55,21,38.2,2.04,0.78,0.13,0.33,12.3,0,3,3,10.1,7.7,0.14,-0.1,-0.7,Matches
Gonzalo Verdú,es ESP,DF,35-244,18.6,0,3,0,0.0,0.16,0.0,0.0,0.0,10.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Marc Martínez,es ESP,GK,34-078,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Andy,es ESP,MF,34-143,19.8,2,19,3,15.8,0.96,0.15,0.05,0.33,23.8,5,1,1,2.4,1.7,0.09,-0.4,-0.7,Matches
Raúl Lizoain,es ESP,GK,33-146,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Kiko Olivas,es ESP,DF,35-305,16.8,1,4,1,25.0,0.24,0.06,0.25,1.0,9.6,0,0,0,1.0,1.0,0.25,0.0,0.0,Matches
Juanjo Narváez,co COL,"FW,MF",29-130,14.0,2,27,12,44.4,1.93,0.86,0.07,0.17,14.9,0,0,0,3.0,3.0,0.11,-1.0,-1.0,Matches
Isak Jansson,se SWE,"MF,FW",22-142,10.8,1,15,4,26.7,1.39,0.37,0.07,0.25,17.2,0,0,0,0.9,0.9,0.06,0.1,0.1,Matches
Darío Poveda,es ESP,FW,27-100,10.6,3,17,7,41.2,1.61,0.66,0.18,0.43,14.7,0,0,0,2.0,2.0,0.12,1.0,1.0,Matches
Juan Carlos,es ESP,"FW,MF",33-098,10.7,3,23,11,47.8,2.15,1.03,0.09,0.18,20.1,0,1,1,3.7,2.9,0.13,-0.7,-0.9,Matches
Hector Hevel,nl NED,"MF,FW",28-037,9.8,0,9,2,22.2,0.92,0.21,0.0,0.0,31.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Arnau Solà,es ESP,DF,21-078,9.1,1,5,3,60.0,0.55,0.33,0.2,0.33,26.1,0,0,0,0.1,0.1,0.01,0.9,0.9,Matches
Mikel Rico,es ESP,"MF,FW",39-230,11.0,0,13,2,15.4,1.18,0.18,0.0,0.0,19.8,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
Diego Moreno,es ESP,DF,23-000,5.8,0,5,2,40.0,0.87,0.35,0.0,0.0,15.1,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
Jony Álamo,es ESP,MF,22-270,6.2,0,4,2,50.0,0.64,0.32,0.0,0.0,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Iván Ayllón,es ESP,"FW,MF",23-048,5.7,2,15,8,53.3,2.61,1.39,0.13,0.25,17.5,0,0,0,1.7,1.7,0.12,0.3,0.3,Matches
Úmaro Embaló,pt POR,"FW,MF",23-046,6.0,0,10,3,30.0,1.67,0.5,0.0,0.0,20.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Arnau Ortiz,es ESP,"FW,MF",22-236,5.5,0,14,5,35.7,2.54,0.91,0.0,0.0,18.0,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Lauti,uy URU,"FW,MF",23-133,4.4,0,6,3,50.0,1.35,0.68,0.0,0.0,11.4,0,0,0,1.2,1.2,0.2,-1.2,-1.2,Matches
David Ferreiro,es ESP,"MF,FW",36-081,3.3,0,4,1,25.0,1.2,0.3,0.0,0.0,18.8,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Tomás Mejías,es ESP,GK,35-143,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Sanchez,es ESP,DF,23-063,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Toni Datković,hr CRO,DF,30-228,1.0,0,2,0,0.0,2.0,0.0,0.0,0.0,9.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Juan Sabater,0,DF,0,0.5,0,2,0,0.0,4.0,0.0,0.0,0.0,32.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Djakaría Barro,ci CIV,MF,22-161,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jony,es ESP,FW,32-348,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mamadou Cellou,gn GUI,MF,22-168,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,30.5,42.0,36,424,129,30.4,10.1,3.07,0.07,0.24,18.3,12,5,5,40.4,36.5,0.09,-4.4,-5.5,0
Opponent Total,0,0,27.5,42.0,50,546,170,31.1,13.0,4.05,0.08,0.26,18.6,12,5,5,51.5,47.9,0.09,-1.5,-2.9,0
