Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Juan Carlos,es ESP,"FW,MF",33-098,10.7,194,276,70.3,3414,890,80,98,81.6,80,98,81.6,23,52,44.2,1,1.5,1.4,-0.5,22,15,7,2,33,Matches
Hector Hevel,nl NED,"MF,FW",28-037,9.8,298,413,72.2,5501,1685,121,148,81.8,121,147,82.3,44,86,51.2,2,1.8,2.0,0.2,19,36,17,4,52,Matches
Arnau Solà,es ESP,DF,21-078,9.1,283,392,72.2,5209,2091,128,146,87.7,116,163,71.2,35,64,54.7,0,0.3,0.5,-0.3,5,32,14,7,31,Matches
Mikel Rico,es ESP,"MF,FW",39-230,11.0,367,451,81.4,6814,1698,157,167,94.0,149,182,81.9,53,75,70.7,0,0.2,0.4,-0.2,3,52,1,0,50,Matches
Diego Moreno,es ESP,DF,23-000,5.8,162,246,65.9,2972,1014,70,85,82.4,77,105,73.3,14,42,33.3,0,0.1,0.4,-0.1,2,6,5,2,11,Matches
Jony Álamo,es ESP,MF,22-270,6.2,228,261,87.4,4263,863,87,93,93.5,119,129,92.2,20,30,66.7,1,1.0,0.4,0.0,4,23,2,0,31,Matches
Iván Ayllón,es ESP,"FW,MF",23-048,5.7,85,119,71.4,1436,246,34,42,81.0,37,44,84.1,9,14,64.3,0,0.2,0.2,-0.2,3,6,1,0,9,Matches
Úmaro Embaló,pt POR,"FW,MF",23-046,6.0,85,128,66.4,1285,290,46,59,78.0,33,49,67.3,3,11,27.3,1,0.5,0.2,0.5,5,7,5,3,7,Matches
Arnau Ortiz,es ESP,"FW,MF",22-236,5.5,113,140,80.7,1568,379,61,73,83.6,40,51,78.4,4,7,57.1,1,0.4,0.6,0.6,7,8,6,2,20,Matches
Lauti,uy URU,"FW,MF",23-133,4.4,52,76,68.4,787,108,28,40,70.0,18,24,75.0,3,5,60.0,0,0.0,0.1,0.0,1,4,1,0,7,Matches
David Ferreiro,es ESP,"MF,FW",36-081,3.3,78,121,64.5,1366,397,33,41,80.5,32,43,74.4,12,24,50.0,1,0.6,0.6,0.4,5,6,5,3,13,Matches
Tomás Mejías,es ESP,GK,35-143,2.0,43,64,67.2,1029,806,9,9,100.0,23,24,95.8,10,29,34.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Carlos Sanchez,es ESP,DF,23-063,1.5,30,39,76.9,491,195,14,16,87.5,15,18,83.3,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Toni Datković,hr CRO,DF,30-228,1.0,45,53,84.9,906,301,12,14,85.7,28,29,96.6,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Juan Sabater,0,DF,0,0.5,5,13,38.5,96,83,2,4,50.0,3,8,37.5,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Djakaría Barro,ci CIV,MF,22-161,0.2,8,11,72.7,117,9,4,5,80.0,4,5,80.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Jony,es ESP,FW,32-348,0.1,11,18,61.1,183,55,5,7,71.4,3,6,50.0,2,2,100.0,0,0.0,0.2,0.0,1,1,1,0,1,Matches
Mamadou Cellou,gn GUI,MF,22-168,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,30.5,42.0,12710,17121,74.2,251109,97708,4874,5727,85.1,5746,6882,83.5,1817,3575,50.8,24,27.7,25.3,-3.7,297,992,255,94,1278,0
Opponent Total,0,0,27.5,42.0,17221,21601,79.7,312358,110330,7387,8375,88.2,7705,8976,85.8,1774,3294,53.9,32,39.5,39.4,-7.5,418,1487,393,140,1912,0
