Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Carlos Neva,es ESP,DF,27.0,35.0,40,1.14,32,4,1,0,3,0,3,0.09,2,0,0,0,1,0,Matches
Ignasi Miquel,es ESP,DF,30.0,33.2,28,0.84,23,0,0,4,1,0,1,0.03,0,0,0,1,0,0,Matches
Gerard Gumbau,es ESP,MF,28.0,29.7,83,2.79,38,35,1,5,2,2,11,0.37,8,1,0,2,0,0,Matches
Lucas Boyé,ar ARG,FW,27.0,28.2,78,2.76,58,1,10,7,1,1,8,0.28,6,0,2,0,0,0,Matches
Sergio Ruiz,es ESP,MF,28.0,27.7,47,1.7,33,1,4,4,4,1,7,0.25,6,1,0,0,0,0,Matches
Myrto Uzuni,al ALB,FW,28.0,27.2,33,1.21,24,0,1,5,2,1,1,0.04,1,0,0,0,0,0,Matches
Ricard Sánchez,es ESP,DF,23.0,25.5,42,1.65,40,2,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Gonzalo Villar,es ESP,MF,25.0,20.0,50,2.52,30,2,4,3,8,3,8,0.4,6,0,0,0,1,1,Matches
Bryan Zaragoza,es ESP,"MF,FW",22.0,18.2,69,3.79,33,8,16,4,7,1,5,0.27,2,1,1,0,1,0,Matches
Miguel Ángel Rubio,es ESP,DF,25.0,17.3,6,0.35,5,0,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Augusto Batalla,ar ARG,GK,27.0,17.0,6,0.35,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Méndez,uy URU,DF,23.0,14.8,13,0.88,12,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Óscar Melendo,es ESP,"MF,FW",25.0,12.5,18,1.44,15,2,0,0,1,0,1,0.08,1,0,0,0,0,0,Matches
André Ferreira,pt POR,GK,27.0,14.9,2,0.13,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Raúl Torrente,es ESP,DF,21.0,13.9,7,0.5,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Facundo Pellistri,uy URU,"MF,FW",21.0,13.7,42,3.12,30,2,1,4,5,0,6,0.45,4,0,0,1,1,0,Matches
José Callejón,es ESP,"MF,FW",36.0,8.9,33,3.69,19,8,1,2,3,0,1,0.11,1,0,0,0,0,0,Matches
Kamil Jóźwiak,pl POL,MF,25.0,6.3,19,3.0,14,0,1,1,2,1,2,0.32,1,0,0,1,0,0,Matches
Antonio Puertas,es ESP,"MF,FW",31.0,8.1,29,3.57,15,0,4,3,6,1,1,0.12,1,0,0,0,0,0,Matches
Martin Hongla,cm CMR,"MF,DF",25.0,6.2,3,0.48,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Kamil Piątkowski,pl POL,DF,23.0,5.6,2,0.36,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Álvaro Carreras,es ESP,"MF,FW",20.0,5.3,17,3.21,12,1,0,2,1,1,1,0.19,0,0,0,0,0,1,Matches
Raúl Fernández,es ESP,GK,35.0,3.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matias Arezo,uy URU,FW,20.0,4.1,5,1.22,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marc Martínez,es ESP,GK,33.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wilson Manafá,pt POR,"DF,MF",29.0,2.7,1,0.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Faitout Maouassa,fr FRA,"DF,MF",25.0,2.5,6,2.19,3,2,1,0,0,0,1,0.36,1,0,0,0,0,0,Matches
Theo Corbeanu,ca CAN,"MF,FW",21.0,2.0,4,1.8,2,1,0,1,0,0,1,0.45,1,0,0,0,0,0,Matches
Víctor Díaz,es ESP,"DF,MF",35.0,1.8,1,0.56,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sergio Rodelas,es ESP,"FW,DF",18.0,1.4,6,4.43,3,1,0,0,1,1,1,0.74,1,0,0,0,0,0,Matches
Jesús Vallejo,es ESP,DF,26.0,1.2,1,0.83,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
