Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Carlos Neva,es ESP,DF,27.0,35.0,4,0,0,22,44,0,83,30,21,0,0,0,135,27,31,46.6,Matches
Ignasi Miquel,es ESP,DF,30.0,33.2,5,0,0,32,26,0,3,45,30,0,0,0,136,56,55,50.5,Matches
Gerard Gumbau,es ESP,MF,28.0,29.7,12,0,0,62,26,0,150,25,34,0,0,0,126,23,24,48.9,Matches
Lucas Boyé,ar ARG,FW,27.0,28.2,8,1,0,72,43,8,14,10,25,0,0,0,113,58,77,43.0,Matches
Sergio Ruiz,es ESP,MF,28.0,27.7,9,0,0,42,66,0,17,28,46,0,1,0,177,32,30,51.6,Matches
Myrto Uzuni,al ALB,FW,28.0,27.2,3,0,0,26,19,18,11,4,14,0,0,0,59,11,59,15.7,Matches
Ricard Sánchez,es ESP,DF,23.0,25.5,8,0,0,27,21,5,82,13,18,0,1,0,97,19,18,51.4,Matches
Gonzalo Villar,es ESP,MF,25.0,20.0,7,0,0,44,66,2,24,6,33,1,0,0,131,31,17,64.6,Matches
Bryan Zaragoza,es ESP,"MF,FW",22.0,18.2,5,0,0,12,33,14,98,3,9,1,0,0,56,4,9,30.8,Matches
Miguel Ángel Rubio,es ESP,DF,25.0,17.3,5,0,0,20,11,1,0,28,12,0,0,0,77,58,30,65.9,Matches
Augusto Batalla,ar ARG,GK,27.0,17.0,3,0,0,0,2,0,0,0,0,0,0,0,28,3,0,100.0,Matches
Bruno Méndez,uy URU,DF,23.0,14.8,4,0,0,14,0,0,8,26,17,0,0,0,65,20,17,54.1,Matches
Óscar Melendo,es ESP,"MF,FW",25.0,12.5,2,0,0,12,37,1,9,5,6,0,1,0,56,6,16,27.3,Matches
André Ferreira,pt POR,GK,27.0,14.9,1,0,0,2,2,0,0,0,0,0,2,0,18,7,1,87.5,Matches
Raúl Torrente,es ESP,DF,21.0,13.9,4,0,0,18,8,1,2,11,16,0,1,1,56,22,15,59.5,Matches
Facundo Pellistri,uy URU,"MF,FW",21.0,13.7,2,1,1,22,21,5,30,4,19,1,0,0,57,9,22,29.0,Matches
