Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Carlos Neva,es ESP,DF,27.0,35.0,1701,1295,401,52,0,4,83,349,0,0,0,0,1291,5,66,Matches
Ignasi Miquel,es ESP,DF,30.0,33.2,1549,1462,82,68,2,7,3,4,0,0,0,0,1265,5,11,Matches
Gerard Gumbau,es ESP,MF,28.0,29.7,1504,1289,201,112,7,24,150,3,86,30,36,1,1079,14,29,Matches
Lucas Boyé,ar ARG,FW,27.0,28.2,631,564,60,1,2,5,14,1,0,0,0,0,454,7,25,Matches
Sergio Ruiz,es ESP,MF,28.0,27.7,1283,1231,46,35,3,11,17,3,6,2,2,0,1080,6,19,Matches
Myrto Uzuni,al ALB,FW,28.0,27.2,301,259,42,2,3,1,11,5,0,0,0,0,234,0,12,Matches
Ricard Sánchez,es ESP,DF,23.0,25.5,1091,839,247,17,3,6,82,226,4,1,2,0,820,5,33,Matches
Gonzalo Villar,es ESP,MF,25.0,20.0,937,879,57,38,5,5,24,2,12,6,2,0,775,1,18,Matches
Bryan Zaragoza,es ESP,"MF,FW",22.0,18.2,444,409,31,15,4,1,98,5,10,1,0,0,248,4,27,Matches
Miguel Ángel Rubio,es ESP,DF,25.0,17.3,775,745,29,24,1,4,0,1,0,0,0,0,622,1,11,Matches
Augusto Batalla,ar ARG,GK,27.0,17.0,689,483,205,83,0,1,0,0,0,0,0,0,445,1,1,Matches
Bruno Méndez,uy URU,DF,23.0,14.8,636,536,94,13,1,3,8,79,0,0,0,0,452,6,10,Matches
Óscar Melendo,es ESP,"MF,FW",25.0,12.5,409,398,8,4,6,3,9,2,2,0,2,0,328,3,9,Matches
André Ferreira,pt POR,GK,27.0,14.9,498,331,167,57,0,0,0,0,0,0,0,0,359,0,1,Matches
Raúl Torrente,es ESP,DF,21.0,13.9,764,738,25,19,0,3,2,2,0,0,0,0,605,1,2,Matches
Facundo Pellistri,uy URU,"MF,FW",21.0,13.7,305,287,15,1,1,0,30,10,4,0,1,0,213,3,23,Matches
José Callejón,es ESP,"MF,FW",36.0,8.9,368,320,46,15,0,6,34,13,16,10,5,0,286,2,3,Matches
Kamil Jóźwiak,pl POL,MF,25.0,6.3,180,177,2,0,1,0,6,2,0,0,0,0,128,1,4,Matches
Antonio Puertas,es ESP,"MF,FW",31.0,8.1,214,200,12,0,2,1,20,7,0,0,0,0,154,2,6,Matches
Martin Hongla,cm CMR,"MF,DF",25.0,6.2,283,273,9,7,0,3,2,2,0,0,0,0,237,1,4,Matches
Kamil Piątkowski,pl POL,DF,23.0,5.6,230,225,4,3,0,2,2,1,0,0,0,0,197,1,1,Matches
Álvaro Carreras,es ESP,"MF,FW",20.0,5.3,222,195,27,8,1,4,14,17,2,0,1,0,169,0,7,Matches
Raúl Fernández,es ESP,GK,35.0,3.1,107,73,32,15,0,0,0,0,0,0,0,0,69,2,0,Matches
Matias Arezo,uy URU,FW,20.0,4.1,82,75,7,0,1,0,4,1,0,0,0,0,52,0,0,Matches
Marc Martínez,es ESP,GK,33.0,3.0,98,64,34,10,0,0,0,0,0,0,0,0,75,0,0,Matches
Wilson Manafá,pt POR,"DF,MF",29.0,2.7,135,106,29,0,1,1,8,29,0,0,0,0,104,0,3,Matches
Faitout Maouassa,fr FRA,"DF,MF",25.0,2.5,97,67,30,5,0,1,20,19,6,6,0,0,58,0,6,Matches
Theo Corbeanu,ca CAN,"MF,FW",21.0,2.0,60,59,1,0,1,0,12,0,1,0,0,0,37,0,1,Matches
Víctor Díaz,es ESP,"DF,MF",35.0,1.8,74,63,9,6,0,0,0,3,0,0,0,0,47,2,4,Matches
Sergio Rodelas,es ESP,"FW,DF",18.0,1.4,33,30,2,0,0,0,4,2,0,0,0,0,27,1,1,Matches
Jesús Vallejo,es ESP,DF,26.0,1.2,85,80,5,1,0,0,0,4,0,0,0,0,78,0,0,Matches
Samuel Omorodion,es ESP,FW,19.0,0.9,15,13,2,0,0,0,0,0,0,0,0,0,10,0,1,Matches
Njegoš Petrović,rs SRB,"MF,FW",24.0,1.7,81,78,2,1,0,0,1,1,0,0,0,0,67,1,1,Matches
Famara Diedhiou,sn SEN,"FW,MF",30.0,1.0,41,40,1,0,0,0,2,1,0,0,0,0,20,0,4,Matches
Shon Weissman,il ISR,FW,27.0,0.9,13,13,0,0,1,0,1,0,0,0,0,0,10,0,1,Matches
Brau,es ESP,DF,21.0,0.3,10,9,1,0,0,0,1,1,0,0,0,0,7,0,0,Matches
Adri Bosch,es ESP,DF,22.0,0.3,14,13,1,1,0,0,0,0,0,0,0,0,11,0,0,Matches
Pablo Saenz,0,MF,0.0,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,1,Matches
Alberto Soro,es ESP,MF,24.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Alberto Perea,es ESP,"MF,FW",32.0,0.0,7,5,2,2,0,0,1,0,0,0,0,0,6,0,0,Matches
Squad Total,0,0,26.7,38.0,15976,13933,1968,615,46,96,664,795,149,56,51,1,12127,75,345,0
Opponent Total,0,0,27.2,38.0,19420,17386,1926,554,61,162,718,824,201,78,77,1,15485,108,365,0
