Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Carlos Neva,es ESP,DF,27.0,35.0,1291,1701,75.9,21366,8794,689,763,90.3,489,610,80.2,97,224,43.3,2,3.2,1.4,-1.2,20,70,27,18,111,Matches
Ignasi Miquel,es ESP,DF,30.0,33.2,1265,1549,81.7,25083,9540,396,447,88.6,715,790,90.5,145,284,51.1,1,1.2,0.8,-0.2,12,72,5,0,83,Matches
Gerard Gumbau,es ESP,MF,28.0,29.7,1079,1504,71.7,21503,7250,450,525,85.7,426,524,81.3,187,371,50.4,3,4.0,4.0,-1.0,41,132,22,5,135,Matches
Lucas Boyé,ar ARG,FW,27.0,28.2,454,631,71.9,6448,1566,280,351,79.8,116,160,72.5,32,43,74.4,3,2.8,2.0,0.2,26,44,13,4,65,Matches
Sergio Ruiz,es ESP,MF,28.0,27.7,1080,1283,84.2,18617,5626,490,541,90.6,466,517,90.1,96,151,63.6,4,1.3,1.8,2.7,12,68,23,3,113,Matches
Myrto Uzuni,al ALB,FW,28.0,27.2,234,301,77.7,3414,492,141,163,86.5,74,91,81.3,13,22,59.1,1,2.6,3.0,-1.6,18,10,10,2,18,Matches
Ricard Sánchez,es ESP,DF,23.0,25.5,820,1091,75.2,13571,5329,443,510,86.9,285,367,77.7,71,139,51.1,0,1.9,2.7,-1.9,22,63,29,18,84,Matches
Gonzalo Villar,es ESP,MF,25.0,20.0,775,937,82.7,12511,3285,415,457,90.8,269,319,84.3,66,103,64.1,3,2.2,2.2,0.8,14,71,15,3,74,Matches
Bryan Zaragoza,es ESP,"MF,FW",22.0,18.2,248,444,55.9,3909,1446,138,176,78.4,75,142,52.8,22,73,30.1,2,3.3,4.2,-1.3,22,12,29,16,36,Matches
Miguel Ángel Rubio,es ESP,DF,25.0,17.3,622,775,80.3,12049,4316,201,229,87.8,357,405,88.1,58,120,48.3,0,0.1,0.1,-0.1,2,24,3,0,27,Matches
Augusto Batalla,ar ARG,GK,27.0,17.0,445,689,64.6,14317,11262,73,73,100.0,196,198,99.0,176,416,42.3,0,0.0,0.1,0.0,1,26,0,0,1,Matches
Bruno Méndez,uy URU,DF,23.0,14.8,452,636,71.1,8562,3375,164,195,84.1,220,283,77.7,55,120,45.8,0,0.1,0.2,-0.1,4,45,5,2,47,Matches
Óscar Melendo,es ESP,"MF,FW",25.0,12.5,328,409,80.2,5301,1219,160,180,88.9,128,156,82.1,27,41,65.9,0,0.5,1.0,-0.5,11,34,10,0,38,Matches
André Ferreira,pt POR,GK,27.0,14.9,359,498,72.1,10011,7247,72,74,97.3,172,176,97.7,112,243,46.1,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Raúl Torrente,es ESP,DF,21.0,13.9,605,764,79.2,12521,4811,187,204,91.7,340,381,89.2,75,170,44.1,0,0.4,0.3,-0.4,3,39,1,0,33,Matches
Facundo Pellistri,uy URU,"MF,FW",21.0,13.7,213,305,69.8,2770,661,131,159,82.4,63,87,72.4,6,12,50.0,1,1.2,1.1,-0.2,18,3,14,5,22,Matches
José Callejón,es ESP,"MF,FW",36.0,8.9,286,368,77.7,5111,1497,143,157,91.1,95,124,76.6,38,71,53.5,1,1.5,1.4,-0.5,16,23,14,2,35,Matches
Kamil Jóźwiak,pl POL,MF,25.0,6.3,128,180,71.1,1844,495,70,87,80.5,44,61,72.1,6,13,46.2,1,1.2,0.6,-0.2,5,9,11,1,21,Matches
Antonio Puertas,es ESP,"MF,FW",31.0,8.1,154,214,72.0,2256,553,80,103,77.7,48,68,70.6,11,20,55.0,2,0.6,0.6,1.4,10,13,8,3,22,Matches
Martin Hongla,cm CMR,"MF,DF",25.0,6.2,237,283,83.7,4465,1179,87,95,91.6,118,131,90.1,29,48,60.4,0,0.0,0.1,0.0,0,20,1,0,16,Matches
Kamil Piątkowski,pl POL,DF,23.0,5.6,197,230,85.7,3809,1273,67,70,95.7,111,118,94.1,18,37,48.6,0,0.1,0.1,-0.1,2,8,1,1,10,Matches
Álvaro Carreras,es ESP,"MF,FW",20.0,5.3,169,222,76.1,2599,843,100,120,83.3,50,64,78.1,14,23,60.9,0,0.4,0.4,-0.4,7,10,8,3,14,Matches
Raúl Fernández,es ESP,GK,35.0,3.1,69,107,64.5,2057,1530,9,9,100.0,38,40,95.0,22,56,39.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Matias Arezo,uy URU,FW,20.0,4.1,52,82,63.4,736,186,31,44,70.5,11,21,52.4,6,8,75.0,0,0.1,0.1,-0.1,2,3,2,1,5,Matches
